"N-gram","北史","北史翻译","Total"
"李彪共撰国书","2","0","2"
"散骑侍郎赵邕","1","1","2"
"宣帝黄龙元年","1","1","2"
"黄门郎孙惠蔚","1","1","2"
"门郎孙惠蔚代","1","1","2"
"熙平元年二月","1","1","2"
"安能久事笔砚","2","0","2"
"宣传左右郭神","1","1","2"
"传左右郭神安","1","1","2"
"梁左游击将军","1","1","2"
"左游击将军赵","1","1","2"
"将军赵祖悦率","1","1","2"
"吏部尚书李冲","1","1","2"
"济州辅国府司","1","1","2"
"州辅国府司马","1","1","2"
"遣中书舍人裴","1","1","2"
"中书舍人裴穆","1","1","2"
"书舍人裴穆慰","1","1","2"
"豫州刺史薛真","1","1","2"
"州刺史薛真度","1","1","2"
"景明元年正月","1","1","2"
"征南将军田益","1","1","2"
"南将军田益宗","1","1","2"
"都水使者韦俊","1","1","2"
"水使者韦俊等","1","1","2"
"梁秦二州刺史","1","1","2"
"梦见征虏将军","1","1","2"
"见征虏将军房","1","1","2"
"征虏将军房世","1","1","2"
"虏将军房世宝","1","1","2"
"前京城太守赵","1","1","2"
"京城太守赵卓","1","1","2"
"秘书监郑道昭","1","1","2"
"书监郑道昭暴","1","1","2"
"监郑道昭暴病","1","1","2"
"州人柳世明图","1","1","2"
"司徒彭城王勰","2","0","2"
"羊兰隔河相对","1","1","2"
"宋辅国司马刘","1","1","2"
"衡州刺史张齐","1","1","2"
"赐骅骝马一匹","2","0","2"
"遣北梁州长史","1","1","2"
"北梁州长史锡","1","1","2"
"梁州长史锡休","1","1","2"
"州长史锡休儒","1","1","2"
"长史锡休儒等","1","1","2"
"历事黄门侍郎","2","0","2"
"齐遣散骑常侍","2","0","2"
"散骑常侍裴昭","1","1","2"
"骑常侍裴昭明","1","1","2"
"散骑侍郎谢竣","1","1","2"
"骑侍郎谢竣等","1","1","2"
"散骑常侍庾荜","1","1","2"
"散骑侍郎何宪","1","1","2"
"侍御史张思宁","1","1","2"
"左右二都水事","1","1","2"
"城人吕文欣杀","1","1","2"
"行台樊子鹄讨","1","1","2"
"东南道三徐行","1","1","2"
"南道三徐行台","1","1","2"
"都督贺拔胜等","1","1","2"
"荥阳人郑荣业","1","1","2"
"阳人郑荣业反","1","1","2"
"郡县府佐统军","1","1","2"
"尚书度支郎中","1","1","2"
"徒录事参军卢","1","1","2"
"录事参军卢思","1","1","2"
"事参军卢思道","1","1","2"
"参军卢思道私","1","1","2"
"州人郑播宗等","1","1","2"
"人郑播宗等七","1","1","2"
"郑播宗等七百","1","1","2"
"幽州刺史胡泥","1","1","2"
"齐州大中正房","1","1","2"
"州大中正房千","1","1","2"
"大中正房千秋","1","1","2"
"幽州平北府长","1","1","2"
"州平北府长史","1","1","2"
"大将军府参军","1","1","2"
"将军府参军事","1","1","2"
"太保长孙承业","1","1","2"
"国子助教熊安","1","1","2"
"子助教熊安生","1","1","2"
"太常卿卢元明","1","1","2"
"尚书仆射崔暹","1","1","2"
"中书舍人冯元","1","1","2"
"书舍人冯元兴","1","1","2"
"国子祭酒韩子","1","1","2"
"子祭酒韩子熙","1","1","2"
"中书博士张天","1","1","2"
"书博士张天龙","1","1","2"
"博士张天龙讲","1","1","2"
"尚书令王肃曾","1","1","2"
"黄门侍郎李琰","1","1","2"
"尚书仪曹郎中","1","1","2"
"冀州刺史万俟","1","1","2"
"州刺史万俟受","1","1","2"
"刺史万俟受洛","1","1","2"
"开府仓曹参军","1","1","2"
"连珠孔雀罗等","1","1","2"
"尚书令元世俊","1","1","2"
"胶州刺史司马","1","1","2"
"史司马世云家","1","1","2"
"功曹参军赵彦","1","1","2"
"曹参军赵彦深","1","1","2"
"过典签高景略","1","1","2"
"事中郎王士阙","1","1","2"
"田曹参军孙子","1","1","2"
"曹参军孙子宽","1","1","2"
"黄门郎高德正","1","1","2"
"中书侍郎陆元","1","1","2"
"书侍郎陆元规","1","1","2"
"祖文宣皇帝改","1","1","2"
"黄门侍郎刘逖","1","1","2"
"侍中尚书令赵","1","1","2"
"中尚书令赵彦","1","1","2"
"尚书令赵彦深","1","1","2"
"侍中左仆射元","1","1","2"
"中左仆射元文","1","1","2"
"左仆射元文遥","1","1","2"
"部尚书尉瑾内","1","1","2"
"尚书尉瑾内外","1","1","2"
"妻兄郑道盖奏","1","1","2"
"司农卿尹子华","1","1","2"
"太府少卿李叔","1","1","2"
"府少卿李叔元","1","1","2"
"平准令张叔略","1","1","2"
"准令张叔略等","1","1","2"
"令张叔略等结","1","1","2"
"南营州录事参","1","1","2"
"营州录事参军","1","1","2"
"元海郑州刺史","2","0","2"
"御史中丞丽伯","1","1","2"
"史中丞丽伯律","1","1","2"
"劾主书王子冲","1","1","2"
"武泰元年四月","1","1","2"
"言丞相高阳王","1","1","2"
"幽州人刘灵助","1","1","2"
"州人刘灵助善","1","1","2"
"事黄门侍郎祖","1","1","2"
"黄门侍郎祖莹","1","1","2"
"州刺史李神俊","1","1","2"
"刺史李神俊闭","1","1","2"
"史李神俊闭门","1","1","2"
"都督河北畿外","1","1","2"
"督河北畿外诸","1","1","2"
"河北畿外诸军","1","1","2"
"北畿外诸军事","1","1","2"
"侯莫陈悦等入","1","1","2"
"莫陈悦等入关","1","1","2"
"陈悦等入关讨","1","1","2"
"骑兵参军刘贵","1","1","2"
"中书侍郎邢子","1","1","2"
"书侍郎邢子才","1","1","2"
"行台郎中李显","1","1","2"
"城阳王徽杨侃","2","0","2"
"高贵乡公同日","1","1","2"
"贵乡公同日死","1","1","2"
"道乡公同日生","1","1","2"
"见光禄卿鲁安","1","1","2"
"光禄卿鲁安等","1","1","2"
"庄帝步云龙门","2","0","2"
"河西人纥豆陵","1","1","2"
"天光等败韩陵","2","0","2"
"扬灰簸土觅真","1","1","2"
"灰簸土觅真珠","1","1","2"
"督东道诸军事","1","1","2"
"黄门高道穆等","1","1","2"
"尚书郎宋游道","1","1","2"
"吏部尚书元世","1","1","2"
"部尚书元世俊","1","1","2"
"河内太守田帖","1","1","2"
"尚书都令史谢","1","1","2"
"书都令史谢远","1","1","2"
"都官郎中穆子","1","1","2"
"官郎中穆子容","1","1","2"
"高平镇城人赫","1","1","2"
"平镇城人赫贵","1","1","2"
"镇城人赫贵连","1","1","2"
"城人赫贵连恩","1","1","2"
"人赫贵连恩等","1","1","2"
"萧宝夤相拒安","2","0","2"
"宝夤相拒安定","2","0","2"
"大都督武卫将","1","1","2"
"都督武卫将军","1","1","2"
"督武卫将军贺","1","1","2"
"武卫将军贺拔","1","1","2"
"卫将军贺拔岳","1","1","2"
"都督侯莫陈悦","1","1","2"
"督侯莫陈悦等","1","1","2"
"侯莫陈悦等讨","1","1","2"
"天光令贺拔岳","1","1","2"
"光令贺拔岳率","1","1","2"
"投略阳贼帅王","2","0","2"
"略阳贼帅王庆","2","0","2"
"阳贼帅王庆云","2","0","2"
"道洛骁果绝伦","2","0","2"
"庆云所居永洛","2","0","2"
"云所居永洛城","2","0","2"
"置阁内都督部","1","1","2"
"阁内都督部曲","1","1","2"
"黄门侍郎杨宽","1","1","2"
"帝遂敕椿停行","2","0","2"
"三十州诸军事","1","1","2"
"内史宇文孝伯","1","1","2"
"史宇文孝伯等","1","1","2"
"都督府仓曹参","1","1","2"
"督府仓曹参军","1","1","2"
"西荆州大中正","1","1","2"
"太山太守彭穆","1","1","2"
"山太守彭穆参","1","1","2"
"南青州刺史大","1","1","2"
"青州刺史大野","1","1","2"
"州刺史大野拔","1","1","2"
"刺史大野拔率","1","1","2"
"仪同三司娄昭","1","1","2"
"同三司娄昭等","1","1","2"
"行台仆射魏兰","1","1","2"
"台仆射魏兰根","1","1","2"
"州刺史樊子鹄","1","1","2"
"前胶州刺史贾","1","1","2"
"胶州刺史贾璐","1","1","2"
"廷尉卿崔光韶","1","1","2"
"肆州刺史尉庆","1","1","2"
"州刺史尉庆宾","1","1","2"
"元天穆北征葛","1","1","2"
"天穆北征葛荣","1","1","2"
"大都督高敖曹","1","1","2"
"征西将军侯莫","1","1","2"
"西将军侯莫陈","1","1","2"
"将军侯莫陈悦","1","1","2"
"大行台尉迟菩","1","1","2"
"仆射万俟行丑","1","1","2"
"太尉侯伏侯元","1","1","2"
"尉侯伏侯元进","1","1","2"
"夏州人宿勤明","1","1","2"
"州人宿勤明达","1","1","2"
"人宿勤明达降","1","1","2"
"都督关中二十","1","1","2"
"督关中二十州","1","1","2"
"关中二十州诸","1","1","2"
"中二十州诸军","1","1","2"
"秦州刺史李景","1","1","2"
"中兵参军豆卢","1","1","2"
"兵参军豆卢光","1","1","2"
"乡郡二郡太守","1","1","2"
"廷尉少卿袁翻","1","1","2"
"司空胄曹参军","1","1","2"
"尚书左丞宋游","1","1","2"
"书左丞宋游道","1","1","2"
"中书侍郎李绘","1","1","2"
"书侍郎李绘等","1","1","2"
"侍郎李绘等追","1","1","2"
"累迁散骑常侍","2","0","2"
"东徐州刺史郭","1","1","2"
"徐州刺史郭志","1","1","2"
"州刺史郭志杀","1","1","2"
"濮阳太守戴僧","1","1","2"
"阳太守戴僧施","1","1","2"
"州刺史郭元建","1","1","2"
"前刺史李世哲","1","1","2"
"司直纠劾失实","1","1","2"
"相州刺史李世","1","1","2"
"州刺史李世哲","1","1","2"
"身长八尺五寸","1","1","2"
"尚书二千石郎","1","1","2"
"国史典书高法","1","1","2"
"史典书高法显","1","1","2"
"泾州平西府长","1","1","2"
"州平西府长史","1","1","2"
"大将军元天穆","1","1","2"
"将军元天穆讨","1","1","2"
"元天穆讨平邢","1","1","2"
"天穆讨平邢杲","1","1","2"
"大都督府长史","1","1","2"
"六州军事都督","1","1","2"
"西南道大都督","1","1","2"
"将军刘丰等相","1","1","2"
"司徒潘相乐等","1","1","2"
"郢州刺史陆法","1","1","2"
"妇人薛氏入宫","1","1","2"
"仪同苟子溢尤","1","1","2"
"宜阳公王世积","1","1","2"
"中兴寺内白凫","1","1","2"
"兴寺内白凫翁","1","1","2"
"四方侧听声雍","1","1","2"
"方侧听声雍雍","1","1","2"
"主上假太后令","2","0","2"
"上假太后令夺","2","0","2"
"行台郎王行思","1","1","2"
"行台左丞王尚","1","1","2"
"妇人王氏私通","1","1","2"
"魏上党王元天","1","1","2"
"都督成休宁列","1","1","2"
"郎中令吕思礼","1","1","2"
"冀州长史宇文","1","1","2"
"州长史宇文仲","1","1","2"
"长史宇文仲鸾","1","1","2"
"长乐郡守尉普","1","1","2"
"乐郡守尉普兴","1","1","2"
"郡守尉普兴等","1","1","2"
"御史中丞崔昂","1","1","2"
"河清三年三月","1","1","2"
"白子礼等数十","1","1","2"
"子礼等数十人","1","1","2"
"库真都督破六","1","1","2"
"真都督破六韩","1","1","2"
"都督破六韩伯","1","1","2"
"督破六韩伯升","1","1","2"
"青州人崔蔚波","1","1","2"
"州人崔蔚波等","1","1","2"
"东北道行台右","1","1","2"
"六州大都督独","1","1","2"
"州大都督独孤","1","1","2"
"大都督独孤枝","1","1","2"
"都督独孤枝侵","1","1","2"
"请委赵郡王部","2","0","2"
"委赵郡王部分","2","0","2"
"河南种谷河北","1","1","2"
"南种谷河北生","1","1","2"
"白杨树头金鸡","1","1","2"
"武卫赫连辅玄","1","1","2"
"兰陵王入阵曲","1","1","2"
"武平四年五月","1","1","2"
"行参军阳士深","1","1","2"
"齐昌王莫多娄","1","1","2"
"昌王莫多娄敬","1","1","2"
"王莫多娄敬显","1","1","2"
"右卫大将军段","1","1","2"
"武卫将军相里","1","1","2"
"卫将军相里僧","1","1","2"
"将军相里僧伽","1","1","2"
"尚书令史沮山","1","1","2"
"十二月十三日","1","1","2"
"灵州刺史袁洪","1","1","2"
"州刺史袁洪猛","1","1","2"
"大将军宇文恩","1","1","2"
"河清三年五月","1","1","2"
"博陵人贾德胄","1","1","2"
"陵人贾德胄教","1","1","2"
"人贾德胄教百","1","1","2"
"贾德胄教百年","1","1","2"
"玄都苑凉风堂","1","1","2"
"五月五日辰时","1","1","2"
"侍御史王子宜","1","1","2"
"中常侍刘辟强","1","1","2"
"右卫大将军赵","1","1","2"
"卫大将军赵元","1","1","2"
"大将军赵元侃","1","1","2"
"州人韩木兰等","1","1","2"
"累加仪同三司","2","0","2"
"丞相记室孙搴","1","1","2"
"累迁御史中尉","2","0","2"
"正平四郡大都","1","1","2"
"平四郡大都督","1","1","2"
"西魏北华州刺","1","1","2"
"魏北华州刺史","1","1","2"
"北华州刺史薛","1","1","2"
"华州刺史薛崇","1","1","2"
"州刺史薛崇礼","1","1","2"
"中外府司马房","1","1","2"
"外府司马房毓","1","1","2"
"仪同长孙子彦","1","1","2"
"见东雍州刺史","1","1","2"
"东雍州刺史潘","1","1","2"
"雍州刺史潘相","1","1","2"
"州刺史潘相乐","1","1","2"
"怀州刺史平鉴","1","1","2"
"州刺史平鉴等","1","1","2"
"行台侯莫陈崇","1","1","2"
"督将僚佐四十","1","1","2"
"将僚佐四十八","1","1","2"
"僚佐四十八人","1","1","2"
"开府中兵参军","1","1","2"
"七月刈禾太早","1","1","2"
"本欲寻山射虎","1","1","2"
"激箭旁中赵老","1","1","2"
"魏孝武帝西入","1","1","2"
"孝武帝西入关","1","1","2"
"堂一百三十步","1","1","2"
"河阳行台左丞","1","1","2"
"北道行台仆射","1","1","2"
"军总管崔彦睦","1","1","2"
"执子司徒中兵","2","0","2"
"子司徒中兵慧","2","0","2"
"司徒中兵慧登","2","0","2"
"徒中兵慧登等","2","0","2"
"中兵慧登等二","2","0","2"
"兵慧登等二十","2","0","2"
"慧登等二十人","2","0","2"
"登等二十人前","2","0","2"
"仪同三司崔孝","1","1","2"
"同三司崔孝芬","1","1","2"
"瀛州刺史元晏","1","1","2"
"进爵阳平郡公","2","0","2"
"御史中尉崔暹","1","1","2"
"命襄州总管王","1","1","2"
"襄州总管王谊","1","1","2"
"魏谯王元孝友","1","1","2"
"梁将严超达等","1","1","2"
"仪同三司敬显","1","1","2"
"同三司敬显俊","1","1","2"
"三司敬显俊等","1","1","2"
"中书黄门侍郎","1","1","2"
"中书舍人李若","1","1","2"
"书舍人李若误","1","1","2"
"舍人李若误奏","1","1","2"
"侍中高文遥将","1","1","2"
"周大司马尉迟","1","1","2"
"光率步骑五万","2","0","2"
"柱国韦孝宽等","1","1","2"
"柱国纥干广略","1","1","2"
"国纥干广略围","1","1","2"
"敕令便放兵散","2","0","2"
"周将韦孝宽惧","1","1","2"
"丞相府佐封士","1","1","2"
"二千石郎邢祖","1","1","2"
"千石郎邢祖信","1","1","2"
"天统元年五月","1","1","2"
"军贺拔伏恩等","1","1","2"
"贺拔伏恩等十","1","1","2"
"洛州行台仆射","1","1","2"
"州行台仆射独","1","1","2"
"行台仆射独孤","1","1","2"
"台仆射独孤永","1","1","2"
"仆射独孤永业","1","1","2"
"命中外府司马","1","1","2"
"中外府司马李","1","1","2"
"外府司马李义","1","1","2"
"府司马李义深","1","1","2"
"相府城局李士","1","1","2"
"府城局李士略","1","1","2"
"搴少时温子升","2","0","2"
"少时温子升齐","2","0","2"
"时温子升齐名","2","0","2"
"元康金五十斤","1","1","2"
"库直纥奚舍乐","1","1","2"
"仓头薛丰洛率","1","1","2"
"丞相高阳王等","1","1","2"
"相高阳王等多","1","1","2"
"相府法曹辛子","1","1","2"
"府法曹辛子炎","1","1","2"
"法曹辛子炎咨","1","1","2"
"贞阳侯萧明等","1","1","2"
"一人使天下人","2","0","2"
"显阳殿讲说佛","1","1","2"
"朝廷弼行颍州","2","0","2"
"武成下坐临视","2","0","2"
"郎中封静哲所","1","1","2"
"楚州人东方白","1","1","2"
"州人东方白额","1","1","2"
"广平太守羊敦","1","1","2"
"广宗太守窦瑗","1","1","2"
"平原太守许季","1","1","2"
"原太守许季良","1","1","2"
"太守许季良等","1","1","2"
"大丞相左长史","1","1","2"
"黄门侍郎袁猛","1","1","2"
"莫多娄敬显等","1","1","2"
"事中郎封长业","1","1","2"
"尉记室参军平","1","1","2"
"记室参军平涛","1","1","2"
"太尉东阁祭酒","1","1","2"
"大将军府功曹","1","1","2"
"齐州清河太守","1","1","2"
"大丞相功曹参","1","1","2"
"丞相功曹参军","1","1","2"
"行台都官郎中","1","1","2"
"尚书驾部郎中","1","1","2"
"胡长粲辅导太","1","1","2"
"长粲辅导太子","1","1","2"
"子琮监造大明","1","1","2"
"琮监造大明宫","1","1","2"
"右卫大将军侯","1","1","2"
"卫大将军侯吕","1","1","2"
"大将军侯吕芬","1","1","2"
"梁郡通守杨汪","1","1","2"
"宣城公赵国李","1","1","2"
"城公赵国李孝","1","1","2"
"公赵国李孝伯","1","1","2"
"司徒记室参军","1","1","2"
"黄门郎贾思同","1","1","2"
"门郎贾思同侍","1","1","2"
"郎贾思同侍立","1","1","2"
"尚书右仆射高","1","1","2"
"书右仆射高隆","1","1","2"
"御史中尉高仲","1","1","2"
"史中尉高仲密","1","1","2"
"故尚书令陈留","1","1","2"
"尚书令陈留公","1","1","2"
"书令陈留公继","1","1","2"
"令陈留公继伯","1","1","2"
"想彼境内宁静","1","1","2"
"西门豹祠宴集","1","1","2"
"事黄门侍郎颢","1","1","2"
"黄门侍郎颢等","1","1","2"
"州刺史崔圣念","1","1","2"
"吏部郎中尉瑾","1","1","2"
"通直常侍房延","1","1","2"
"司空司马辛元","1","1","2"
"空司马辛元植","1","1","2"
"国子博士刁柔","1","1","2"
"尚书郎高孝干","1","1","2"
"合一百三十卷","2","0","2"
"右仆射高德正","1","1","2"
"仆射高德正二","1","1","2"
"射高德正二人","1","1","2"
"皇居新殿台赋","1","1","2"
"中书郎崔肇师","1","1","2"
"皇太子纳郑良","1","1","2"
"太子纳郑良娣","1","1","2"
"延宗纳赵郡李","1","1","2"
"宗纳赵郡李祖","1","1","2"
"纳赵郡李祖收","1","1","2"
"中山太守阳休","1","1","2"
"太子舍人卢询","1","1","2"
"子舍人卢询祖","1","1","2"
"司空主簿李翥","1","1","2"
"都官尚书毕义","1","1","2"
"官尚书毕义云","1","1","2"
"行台礼部侍郎","1","1","2"
"司马迁创立纪","1","1","2"
"马迁创立纪传","1","1","2"
"兰根身长八尺","1","1","2"
"北海王国侍郎","1","1","2"
"刺史侯莫陈仲","1","1","2"
"南岐四州诸军","1","1","2"
"岐四州诸军事","1","1","2"
"四州行台尚书","1","1","2"
"总管十三州诸","1","1","2"
"管十三州诸军","1","1","2"
"小司马尉迟纲","1","1","2"
"司马尉迟纲等","1","1","2"
"立左右十二军","1","1","2"
"同乡人姬库根","1","1","2"
"郑公达奚武等","1","1","2"
"七年三月十八","1","1","2"
"年三月十八日","1","1","2"
"宫伯长孙览等","1","1","2"
"大将军莒国公","1","1","2"
"弟大将军万寿","1","1","2"
"中外府司录尹","1","1","2"
"外府司录尹公","1","1","2"
"府司录尹公正","1","1","2"
"膳部下大夫李","1","1","2"
"部下大夫李安","1","1","2"
"下大夫李安等","1","1","2"
"委弃杂畜辎重","2","0","2"
"弃杂畜辎重胜","2","0","2"
"杂畜辎重胜数","2","0","2"
"尚书直事郎中","1","1","2"
"小吏部下大夫","1","1","2"
"右宫伯中大夫","1","1","2"
"幽州人卢昌期","1","1","2"
"黄门侍郎卢思","1","1","2"
"门侍郎卢思道","1","1","2"
"宇文孝伯等屡","1","1","2"
"文宣叱奴皇后","1","1","2"
"齐将独孤永业","1","1","2"
"齐将新蔡王康","1","1","2"
"将新蔡王康德","1","1","2"
"柱国宇文盛运","1","1","2"
"齐平原王段孝","1","1","2"
"大将军宇文盛","1","1","2"
"将军宇文盛守","1","1","2"
"柱国侯莫陈芮","1","1","2"
"开府宇文忻殿","1","1","2"
"骁将贺兰豹子","1","1","2"
"第二子安城公","1","1","2"
"小冢宰宇文孝","1","1","2"
"冢宰宇文孝伯","1","1","2"
"大将军安邑公","1","1","2"
"将军安邑公王","1","1","2"
"军安邑公王兴","1","1","2"
"上开府独孤熊","1","1","2"
"开府豆卢绍等","1","1","2"
"开府宇文盛告","1","1","2"
"都督长孙邪利","1","1","2"
"后应侯莫陈崇","2","0","2"
"应侯莫陈崇功","2","0","2"
"中侍上士尉迟","1","1","2"
"侍上士尉迟恺","1","1","2"
"十三环金带一","1","1","2"
"大丞相府司马","1","1","2"
"刺史高仲密请","1","1","2"
"弘农等二十一","1","1","2"
"农等二十一郡","1","1","2"
"等二十一郡诸","1","1","2"
"二十一郡诸军","1","1","2"
"十一郡诸军事","1","1","2"
"黄门侍郎监护","1","1","2"
"拒齐将斛律明","1","1","2"
"南宁州刺史徐","1","1","2"
"宁州刺史徐文","1","1","2"
"州刺史徐文盛","1","1","2"
"宣皇帝推寅立","1","1","2"
"四年春正月甲","1","1","2"
"社仑等率部落","1","1","2"
"兰汗杀慕容宝","1","1","2"
"秃发利鹿孤死","1","1","2"
"相州刺史庾岳","1","1","2"
"司马德宗复位","1","1","2"
"泰常元年春二","1","1","2"
"常元年春二月","1","1","2"
"元年春二月丁","1","1","2"
"年春二月丁未","1","1","2"
"府仪同三司高","1","1","2"
"仪同三司高归","1","1","2"
"同三司高归彦","1","1","2"
"徐州刺史高思","1","1","2"
"州刺史高思宗","1","1","2"
"营州刺史高长","1","1","2"
"州刺史高长弼","1","1","2"
"武卫将军高普","1","1","2"
"武卫将军高子","1","1","2"
"卫将军高子瑗","1","1","2"
"北中郎将高显","1","1","2"
"中郎将高显国","1","1","2"
"前太子庶子高","1","1","2"
"太子庶子高睿","1","1","2"
"扬州县开国公","1","1","2"
"州县开国公高","1","1","2"
"县开国公高孝","1","1","2"
"开国公高孝绪","1","1","2"
"州刺史贺拔仁","1","1","2"
"殷州刺史韩轨","1","1","2"
"司空公潘相乐","1","1","2"
"改封上党王绍","1","1","2"
"封上党王绍仁","1","1","2"
"诏封皇子仁机","1","1","2"
"太傅侯莫陈相","1","1","2"
"左仆射胡长仁","1","1","2"
"省录尚书事赵","1","1","2"
"录尚书事赵彦","1","1","2"
"尚书事赵彦深","1","1","2"
"吏部尚书冯子","1","1","2"
"部尚书冯子琮","1","1","2"
"冯翊王润太尉","2","0","2"
"府仪同三司贺","1","1","2"
"仪同三司贺拔","1","1","2"
"同三司贺拔伏","1","1","2"
"三司贺拔伏恩","1","1","2"
"慕容钟葵等宿","1","1","2"
"容钟葵等宿卫","1","1","2"
"钟葵等宿卫近","1","1","2"
"葵等宿卫近臣","1","1","2"
"等宿卫近臣三","1","1","2"
"宿卫近臣三十","1","1","2"
"奉诏巡抚东南","1","1","2"
"上柱国宇文述","1","1","2"
"大将军左光禄","1","1","2"
"将军左光禄大","1","1","2"
"军左光禄大夫","1","1","2"
"左光禄大夫麦","1","1","2"
"光禄大夫麦铁","1","1","2"
"禄大夫麦铁杖","1","1","2"
"武贲郎将钱士","1","1","2"
"贲郎将钱士雄","1","1","2"
"左光禄大夫郑","1","1","2"
"光禄大夫郑荣","1","1","2"
"右屯卫将军宇","1","1","2"
"屯卫将军宇文","1","1","2"
"卫将军宇文化","1","1","2"
"监门直阁裴虔","1","1","2"
"门直阁裴虔通","1","1","2"
"将作少监宇文","1","1","2"
"作少监宇文智","1","1","2"
"武勇郎将赵行","1","1","2"
"勇郎将赵行枢","1","1","2"
"千牛左右李孝","1","1","2"
"牛左右李孝本","1","1","2"
"宣武灵皇后胡","1","1","2"
"武灵皇后胡氏","1","1","2"
"武成皇后胡氏","1","1","2"
"诏赠左光禄大","1","1","2"
"节度西道诸军","1","1","2"
"度西道诸军事","1","1","2"
"摄右翊卫将军","1","1","2"
"长安镇都大将","1","1","2"
"七兵殿中二尚","1","1","2"
"兵殿中二尚书","1","1","2"
"除骠骑大将军","2","0","2"
"石季龙乐安太","1","1","2"
"季龙乐安太守","1","1","2"
"苻丕左主客郎","1","1","2"
"慕容永秘书监","1","1","2"
"义州刺史韩显","1","1","2"
"都督齐州刺史","1","1","2"
"秦州总管录事","1","1","2"
"州总管录事参","1","1","2"
"总管录事参军","1","1","2"
"扬州刺史长孙","1","1","2"
"州刺史长孙承","1","1","2"
"刺史长孙承业","1","1","2"
"急就篇续注音","1","1","2"
"就篇续注音义","1","1","2"
"篇续注音义证","1","1","2"
"毛诗笺音义证","1","1","2"
"司空骑兵参军","1","1","2"
"东京司宗中大","1","1","2"
"京司宗中大夫","1","1","2"
"东京都官尚书","1","1","2"
"大行台前驱都","1","1","2"
"行台前驱都督","1","1","2"
"武定四年十一","1","1","2"
"定四年十一月","1","1","2"
"府仪同三司韩","1","1","2"
"立魏南阳王宝","1","1","2"
"魏南阳王宝炬","1","1","2"
"恭帝元年四月","1","1","2"
"候卫大将军段","1","1","2"
"卫大将军段文","1","1","2"
"大将军段文振","1","1","2"
"文帝文皇后乙","1","1","2"
"帝文皇后乙弗","1","1","2"
"文皇后乙弗氏","1","1","2"
"紫光禄大夫张","1","1","2"
"光禄大夫张安","1","1","2"
"禄大夫张安期","1","1","2"
"七百二十一人","1","1","2"
"太宰元天穆见","1","1","2"
"侍郎虞世基等","1","1","2"
"门侍郎元纂等","1","1","2"
"鸿胪少卿阳休","1","1","2"
"应诏左右赵桃","1","1","2"
"诏左右赵桃弓","1","1","2"
"后智等随慕容","1","1","2"
"智等随慕容德","1","1","2"
"等随慕容德南","1","1","2"
"东魏郡肥乡人","1","1","2"
"门下录事常景","1","1","2"
"廷尉监张彪等","1","1","2"
"武卫将军费穆","1","1","2"
"尚书右仆射元","1","1","2"
"书右仆射元罗","1","1","2"
"大钱重十二铢","1","1","2"
"太常卿段孝言","1","1","2"
"朔州敕勒部人","1","1","2"
"齐安王纳子琮","1","1","2"
"钜鹿下曲阳人","1","1","2"
"秦会拥众十万","1","1","2"
"如果不是这样","0","2","2"
"是不可改变的","0","2","2"
"苏绰与宇文泰","0","2","2"
"绰与宇文泰的","0","2","2"
"与宇文泰的意","0","2","2"
"宇文泰的意见","0","2","2"
"文泰的意见相","0","2","2"
"泰的意见相同","0","2","2"
"百姓叫苦连天","0","2","2"
"与他推心置腹","0","2","2"
"都和他估计的","0","2","2"
"和他估计的一","0","2","2"
"他估计的一样","0","2","2"
"的军队打得大","0","2","2"
"军队打得大败","0","2","2"
"是我们这些人","0","2","2"
"们都认为这是","0","2","2"
"史万岁的功劳","0","2","2"
"他的弟弟杨约","0","2","2"
"道不是因为你","0","2","2"
"孝顺廉洁之士","0","2","2"
"都是这个样子","0","2","2"
"鲜于灵馥的学","0","2","2"
"各种事物都能","0","2","2"
"是什么原因呢","0","2","2"
"当时的舆论都","0","2","2"
"悲伤过度以至","0","2","2"
"伤过度以至于","0","2","2"
"过度以至于损","0","2","2"
"度以至于损伤","0","2","2"
"以至于损伤了","0","2","2"
"至于损伤了身","0","2","2"
"于损伤了身体","0","2","2"
"自己捆绑起来","0","2","2"
"谋反作乱的人","0","2","2"
"人们不能猜度","0","2","2"
"正像他说的那","0","2","2"
"有什么益处呢","0","2","2"
"侯莫陈悦想回","0","2","2"
"莫陈悦想回秦","0","2","2"
"陈悦想回秦州","0","2","2"
"被侯莫陈悦所","0","2","2"
"宇文泰对他说","0","2","2"
"西魏大统初年","0","2","2"
"他又跟从宇文","0","2","2"
"又跟从宇文泰","0","2","2"
"功被晋封爵位","0","2","2"
"又跟随宇文泰","0","2","2"
"东魏将领莫多","0","2","2"
"魏将领莫多娄","0","2","2"
"将领莫多娄贷","0","2","2"
"领莫多娄贷文","0","2","2"
"西魏大军到来","0","2","2"
"随宇文泰与高","0","2","2"
"宇文泰与高欢","0","2","2"
"朝廷前后赏赐","0","2","2"
"廷前后赏赐给","0","2","2"
"前后赏赐给他","0","2","2"
"后赏赐给他的","0","2","2"
"他被朝廷授予","0","2","2"
"攻打东都洛阳","0","2","2"
"准备西入关中","0","2","2"
"把敌人打得大","0","2","2"
"侗派武贲郎将","0","2","2"
"派武贲郎将刘","0","2","2"
"自率领精锐部","0","2","2"
"宇文化及杀死","0","2","2"
"对随从的人说","0","2","2"
"粮食已经吃完","0","2","2"
"被朝廷追赠为","0","2","2"
