"N-gram","北史","北史翻译","Total"
"将军鹿愿率兵赴援","0","2","2"
"炀帝看了十分高兴","0","2","2"
"他为银青光禄大夫","0","2","2"
"先帝早就想征伐它","0","2","2"
"因为他们部落内有","0","2","2"
"为他们部落内有很","0","2","2"
"他们部落内有很多","0","2","2"
"们部落内有很多胡","0","2","2"
"部落内有很多胡人","0","2","2"
"虽然担任这些职务","0","2","2"
"都能得到人们的欢","0","2","2"
"能得到人们的欢心","0","2","2"
"北魏孝明帝正光时","0","2","2"
"周文帝宇文泰的儿","0","2","2"
"文帝宇文泰的儿子","0","2","2"
"赐给他布帛一百匹","0","2","2"
"颇为执政的权要嫉","0","2","2"
"为执政的权要嫉恨","0","2","2"
"所以义云受他保护","0","2","2"
"为了密切和他的关","0","2","2"
"了密切和他的关系","0","2","2"
"继承父亲的爵位为","0","2","2"
"孝文帝被他的话感","0","2","2"
"文帝被他的话感动","0","2","2"
"朝廷同意了他的请","0","2","2"
"廷同意了他的请求","0","2","2"
"贼兵首领鲜于修礼","0","2","2"
"城中所有的北人必","0","2","2"
"中所有的北人必须","0","2","2"
"所有的北人必须全","0","2","2"
"有的北人必须全部","0","2","2"
"的北人必须全部杀","0","2","2"
"北人必须全部杀死","0","2","2"
"任命他为给事黄门","0","2","2"
"命他为给事黄门侍","0","2","2"
"当时年龄才二十九","0","2","2"
"时年龄才二十九岁","0","2","2"
"没有比他更年轻的","0","2","2"
"祭奠他的到处不断","0","2","2"
"没有不敬佩和惊异","0","2","2"
"有不敬佩和惊异的","0","2","2"
"杨愔请求父亲收留","0","2","2"
"愔请求父亲收留他","0","2","2"
"因建立军功被封为","0","2","2"
"帝杨坚任北周的丞","0","2","2"
"杨坚任北周的丞相","0","2","2"
"封他的儿子杨玄感","0","2","2"
"他的儿子杨玄感为","0","2","2"
"怎么能申张劝勉奖","0","2","2"
"么能申张劝勉奖励","0","2","2"
"能申张劝勉奖励功","0","2","2"
"申张劝勉奖励功臣","0","2","2"
"张劝勉奖励功臣的","0","2","2"
"劝勉奖励功臣的风","0","2","2"
"勉奖励功臣的风气","0","2","2"
"奖励功臣的风气可","0","2","2"
"励功臣的风气可再","0","2","2"
"功臣的风气可再封","0","2","2"
"臣的风气可再封他","0","2","2"
"的风气可再封他的","0","2","2"
"风气可再封他的一","0","2","2"
"气可再封他的一个","0","2","2"
"可再封他的一个儿","0","2","2"
"再封他的一个儿子","0","2","2"
"他的一个儿子为义","0","2","2"
"的一个儿子为义康","0","2","2"
"一个儿子为义康郡","0","2","2"
"个儿子为义康郡公","0","2","2"
"子子孙孙继承不断","0","2","2"
"其余赏赐仍按旧章","0","2","2"
"所有的儿子没有任","0","2","2"
"有的儿子没有任何","0","2","2"
"的儿子没有任何汗","0","2","2"
"儿子没有任何汗马","0","2","2"
"子没有任何汗马功","0","2","2"
"没有任何汗马功劳","0","2","2"
"官吏对他敬重佩服","0","2","2"
"一旦到了这种地步","0","2","2"
"从小就有远大的志","0","2","2"
"小就有远大的志向","0","2","2"
"他的从弟尔朱世隆","0","2","2"
"他任给事黄门侍郎","0","2","2"
"家中没有多余的财","0","2","2"
"中没有多余的财产","0","2","2"
"任宋青州刺史沈文","0","2","2"
"孝文帝对他十分器","0","2","2"
"文帝对他十分器重","0","2","2"
"男子戴帽子而妇女","0","2","2"
"子戴帽子而妇女用","0","2","2"
"戴帽子而妇女用簪","0","2","2"
"是距城八里的郊外","0","2","2"
"距城八里的郊外啊","0","2","2"
"在距都城六里的郊","0","2","2"
"选用了员外郎卢思","0","2","2"
"用了员外郎卢思道","0","2","2"
"了员外郎卢思道的","0","2","2"
"员外郎卢思道的八","0","2","2"
"外郎卢思道的八首","0","2","2"
"其他人多的也不过","0","2","2"
"他人多的也不过三","0","2","2"
"人多的也不过三四","0","2","2"
"多的也不过三四首","0","2","2"
"参与朝廷的机密大","0","2","2"
"私下里对和士开说","0","2","2"
"祖王廷因事被朝廷","0","2","2"
"在金墉中书外省考","0","2","2"
"希望陛下整修这座","0","2","2"
"望陛下整修这座山","0","2","2"
"朝廷采纳了他的建","0","2","2"
"廷采纳了他的建议","0","2","2"
"可以照顾以前的情","0","2","2"
"以照顾以前的情况","0","2","2"
"任职在六年以上的","0","2","2"
"职在六年以上的升","0","2","2"
"又恢复原来的职务","0","2","2"
"武帝听从了他的建","0","2","2"
"帝听从了他的建议","0","2","2"
"没有对学校社庙加","0","2","2"
"有对学校社庙加以","0","2","2"
"对学校社庙加以修","0","2","2"
"学校社庙加以修缮","0","2","2"
"朝廷下诏命李崇为","0","2","2"
"廷下诏命李崇为使","0","2","2"
"下诏命李崇为使持","0","2","2"
"诏命李崇为使持节","0","2","2"
"氐人都离开杨灵珍","0","2","2"
"人都离开杨灵珍逃","0","2","2"
"都离开杨灵珍逃散","0","2","2"
"灵珍的人马顿时少","0","2","2"
"珍的人马顿时少了","0","2","2"
"的人马顿时少了一","0","2","2"
"人马顿时少了一大","0","2","2"
"马顿时少了一大半","0","2","2"
"李崇挥军进占赤土","0","2","2"
"看见小孩在同县赵","0","2","2"
"见小孩在同县赵奉","0","2","2"
"小孩在同县赵奉伯","0","2","2"
"孩在同县赵奉伯家","0","2","2"
"在同县赵奉伯家里","0","2","2"
"朝廷下诏命李崇以","0","2","2"
"以原来的职务兼任","0","2","2"
"朝廷任安东王元鉴","0","2","2"
"廷任安东王元鉴为","0","2","2"
"任安东王元鉴为徐","0","2","2"
"安东王元鉴为徐州","0","2","2"
"东王元鉴为徐州刺","0","2","2"
"王元鉴为徐州刺史","0","2","2"
"单人独骑逃了回来","0","2","2"
"王显代替李平为御","0","2","2"
"显代替李平为御史","0","2","2"
"代替李平为御史中","0","2","2"
"替李平为御史中尉","0","2","2"
"李平被加封为散骑","0","2","2"
"平被加封为散骑常","0","2","2"
"被加封为散骑常侍","0","2","2"
"朝廷下诏恢复了他","0","2","2"
"恢复了他原来的官","0","2","2"
"将领赵祖悦进逼寿","0","2","2"
"领赵祖悦进逼寿春","0","2","2"
"而杨遵彦中途患病","0","2","2"
"杨遵彦中途患病回","0","2","2"
"遵彦中途患病回来","0","2","2"
"随慕容德南渡黄河","0","2","2"
"李彪被解除著作的","0","2","2"
"彪被解除著作的职","0","2","2"
"被解除著作的职务","0","2","2"
"朝廷专门把写史的","0","2","2"
"廷专门把写史的事","0","2","2"
"专门把写史的事交","0","2","2"
"门把写史的事交给","0","2","2"
"把写史的事交给崔","0","2","2"
"写史的事交给崔光","0","2","2"
"李彪不久因犯罪被","0","2","2"
"彪不久因犯罪被免","0","2","2"
"不久因犯罪被免官","0","2","2"
"上表请求将自己的","0","2","2"
"东宫的侍臣一起对","0","2","2"
"宫的侍臣一起对崔","0","2","2"
"的侍臣一起对崔光","0","2","2"
"侍臣一起对崔光叩","0","2","2"
"臣一起对崔光叩拜","0","2","2"
"元深的赏赐各有差","0","2","2"
"深的赏赐各有差别","0","2","2"
"灵太后的父亲胡国","0","2","2"
"太后的父亲胡国珍","0","2","2"
"我耻于没有辞让的","0","2","2"
"耻于没有辞让的道","0","2","2"
"于没有辞让的道德","0","2","2"
"不要向朝廷请求封","0","2","2"
"要向朝廷请求封赠","0","2","2"
"席法友等人推举叔","0","2","2"
"法友等人推举叔业","0","2","2"
"友等人推举叔业哥","0","2","2"
"等人推举叔业哥哥","0","2","2"
"人推举叔业哥哥的","0","2","2"
"推举叔业哥哥的儿","0","2","2"
"举叔业哥哥的儿子","0","2","2"
"叔业哥哥的儿子裴","0","2","2"
"业哥哥的儿子裴植","0","2","2"
"哥哥的儿子裴植监","0","2","2"
"哥的儿子裴植监管","0","2","2"
"的儿子裴植监管州","0","2","2"
"儿子裴植监管州事","0","2","2"
"再升任为度支尚书","0","2","2"
"加金紫光禄大夫衔","0","2","2"
"他被濮阳太守崔巨","0","2","2"
"被濮阳太守崔巨伦","0","2","2"
"濮阳太守崔巨伦驱","0","2","2"
"阳太守崔巨伦驱逐","0","2","2"
"终于不肯向海神下","0","2","2"
"于不肯向海神下拜","0","2","2"
"朝廷赠封他为青州","0","2","2"
"廷赠封他为青州刺","0","2","2"
"赠封他为青州刺史","0","2","2"
"看到皇甫氏已年近","0","2","2"
"到皇甫氏已年近六","0","2","2"
"皇甫氏已年近六十","0","2","2"
"南朝的人有特殊的","0","2","2"
"朝的人有特殊的爱","0","2","2"
"的人有特殊的爱好","0","2","2"
"能珍重夫妻间的情","0","2","2"
"珍重夫妻间的情义","0","2","2"
"太后听从了她的意","0","2","2"
"后听从了她的意见","0","2","2"
"在马上向左右两旁","0","2","2"
"马上向左右两旁射","0","2","2"
"上向左右两旁射箭","0","2","2"
"请求朝廷任命他为","0","2","2"
"不侵害百姓的任何","0","2","2"
"侵害百姓的任何利","0","2","2"
"害百姓的任何利益","0","2","2"
"赐给他骅骝马一匹","0","2","2"
"顺阳太守王青石世","0","2","2"
"阳太守王青石世代","0","2","2"
"太守王青石世代在","0","2","2"
"守王青石世代在南","0","2","2"
"王青石世代在南朝","0","2","2"
"青石世代在南朝做","0","2","2"
"石世代在南朝做官","0","2","2"
"举荐自己所了解的","0","2","2"
"荐自己所了解的人","0","2","2"
"历任给事黄门侍郎","0","2","2"
"被封为金紫光禄大","0","2","2"
"封为金紫光禄大夫","0","2","2"
"兼领给事黄门侍郎","0","2","2"
"因任幽州中正时受","0","2","2"
"任幽州中正时受人","0","2","2"
"幽州中正时受人财","0","2","2"
"州中正时受人财货","0","2","2"
"中正时受人财货被","0","2","2"
"正时受人财货被免","0","2","2"
"时受人财货被免去","0","2","2"
"受人财货被免去官","0","2","2"
"人财货被免去官职","0","2","2"
"终会占有关右一带","0","2","2"
"会占有关右一带的","0","2","2"
"占有关右一带的土","0","2","2"
"有关右一带的土地","0","2","2"
"休之任他为国子博","0","2","2"
"之任他为国子博士","0","2","2"
"读书人因此都心归","0","2","2"
"书人因此都心归朝","0","2","2"
"人因此都心归朝廷","0","2","2"
"休之建议应以天保","0","2","2"
"之建议应以天保元","0","2","2"
"建议应以天保元年","0","2","2"
"议应以天保元年为","0","2","2"
"应以天保元年为北","0","2","2"
"以天保元年为北齐","0","2","2"
"天保元年为北齐的","0","2","2"
"保元年为北齐的起","0","2","2"
"元年为北齐的起始","0","2","2"
"年为北齐的起始断","0","2","2"
"为北齐的起始断限","0","2","2"
"北齐的起始断限年","0","2","2"
"齐的起始断限年代","0","2","2"
"文章虽然不瑰丽华","0","2","2"
"章虽然不瑰丽华美","0","2","2"
"人们也因此称赞他","0","2","2"
"他出入于青楼妓馆","0","2","2"
"元士亮等人作声色","0","2","2"
"士亮等人作声色之","0","2","2"
"亮等人作声色之游","0","2","2"
"他任意从教判那里","0","2","2"
"任意从教判那里取","0","2","2"
"意从教判那里取东","0","2","2"
"从教判那里取东西","0","2","2"
"武成帝同意了他的","0","2","2"
"成帝同意了他的奏","0","2","2"
"武成帝认为太子高","0","2","2"
"成帝认为太子高讳","0","2","2"
"帝认为太子高讳是","0","2","2"
"认为太子高讳是自","0","2","2"
"为太子高讳是自己","0","2","2"
"太子高讳是自己的","0","2","2"
"子高讳是自己的长","0","2","2"
"高讳是自己的长子","0","2","2"
"派他的从子尔朱天","0","2","2"
"他的从子尔朱天光","0","2","2"
"城阳王元徽和杨侃","0","2","2"
"尔朱荣与元天穆一","0","2","2"
"朱荣与元天穆一起","0","2","2"
"尔朱荣的儿子尔朱","0","2","2"
"元颢的儿子元冠受","0","2","2"
"封他为车骑大将军","0","2","2"
"尔朱兆与尔朱仲远","0","2","2"
"丑奴又与萧宝夤在","0","2","2"
"奴又与萧宝夤在安","0","2","2"
"又与萧宝夤在安定","0","2","2"
"与萧宝夤在安定对","0","2","2"
"萧宝夤在安定对峙","0","2","2"
"便命尔朱天光为使","0","2","2"
"命尔朱天光为使持","0","2","2"
"尔朱天光为使持节","0","2","2"
"贺拔岳率一千骑兵","0","2","2"
"敌人的行台万俟道","0","2","2"
"人的行台万俟道洛","0","2","2"
"又埋伏士兵在木枪","0","2","2"
"埋伏士兵在木枪里","0","2","2"
"伏士兵在木枪里面","0","2","2"
"尔朱度律与尔朱兆","0","2","2"
"连续升迁并受到重","0","2","2"
"续升迁并受到重用","0","2","2"
"尔朱荣被朝廷处死","0","2","2"
"都督杜德等追讨尔","0","2","2"
"督杜德等追讨尔朱","0","2","2"
"杜德等追讨尔朱仲","0","2","2"
"德等追讨尔朱仲远","0","2","2"
"杜德收编了仲远的","0","2","2"
"德收编了仲远的兵","0","2","2"
"收编了仲远的兵马","0","2","2"
"被任命为平州刺史","0","2","2"
"他骑在马上射击飞","0","2","2"
"骑在马上射击飞鸟","0","2","2"
"朝廷加封他为开府","0","2","2"
"加封他为开府仪同","0","2","2"
"武帝拉着他的手说","0","2","2"
"朝廷任辛术为东南","0","2","2"
"廷任辛术为东南道","0","2","2"
"任辛术为东南道行","0","2","2"
"辛术为东南道行台","0","2","2"
"术为东南道行台尚","0","2","2"
"为东南道行台尚书","0","2","2"
"文宣帝听到奏报后","0","2","2"
"四方的官吏百姓都","0","2","2"
"方的官吏百姓都知","0","2","2"
"的官吏百姓都知道","0","2","2"
"官吏百姓都知道皇","0","2","2"
"吏百姓都知道皇帝","0","2","2"
"百姓都知道皇帝在","0","2","2"
"姓都知道皇帝在哪","0","2","2"
"都知道皇帝在哪里","0","2","2"
"参与朝廷机密大事","0","2","2"
"每斤铜可铸二百多","0","2","2"
"高道穆命军卒用木","0","2","2"
"道穆命军卒用木棒","0","2","2"
"穆命军卒用木棒将","0","2","2"
"命军卒用木棒将她","0","2","2"
"军卒用木棒将她坐","0","2","2"
"卒用木棒将她坐的","0","2","2"
"用木棒将她坐的车","0","2","2"
"木棒将她坐的车子","0","2","2"
"棒将她坐的车子打","0","2","2"
"将她坐的车子打坏","0","2","2"
"少年以侍奉后母孝","0","2","2"
"年以侍奉后母孝顺","0","2","2"
"以侍奉后母孝顺闻","0","2","2"
"侍奉后母孝顺闻名","0","2","2"
"不是因为钱铸造得","0","2","2"
"以后又正名为士郎","0","2","2"
"参与纂修皇帝的起","0","2","2"
"与纂修皇帝的起居","0","2","2"
"纂修皇帝的起居注","0","2","2"
"很为神武帝高欢喜","0","2","2"
"为神武帝高欢喜爱","0","2","2"
"命游娘做他的母亲","0","2","2"
"对他的恩遇不同于","0","2","2"
"他的恩遇不同于其","0","2","2"
"的恩遇不同于其他","0","2","2"
"恩遇不同于其他子","0","2","2"
"遇不同于其他子侄","0","2","2"
"亲自到他家里看望","0","2","2"
"问他北齐灭亡的原","0","2","2"
"他北齐灭亡的原因","0","2","2"
"因立功被授予上开","0","2","2"
"立功被授予上开府","0","2","2"
"功被授予上开府的","0","2","2"
"被授予上开府的官","0","2","2"
"授予上开府的官职","0","2","2"
"现在召集文武百官","0","2","2"
"用正道去讨伐邪恶","0","2","2"
"这是万世难逢的好","0","2","2"
"是万世难逢的好机","0","2","2"
"万世难逢的好机会","0","2","2"
"世难逢的好机会呀","0","2","2"
"难逢的好机会呀高","0","2","2"
"逢的好机会呀高湛","0","2","2"
"的好机会呀高湛听","0","2","2"
"好机会呀高湛听了","0","2","2"
"机会呀高湛听了大","0","2","2"
"会呀高湛听了大为","0","2","2"
"呀高湛听了大为高","0","2","2"
"高湛听了大为高兴","0","2","2"
"竟没有按他的意见","0","2","2"
"没有按他的意见办","0","2","2"
"建立功勋代行河州","0","2","2"
"立功勋代行河州牧","0","2","2"
"功勋代行河州牧守","0","2","2"
"高欢见了又悲又喜","0","2","2"
"可用这两件武器威","0","2","2"
"用这两件武器威吓","0","2","2"
"这两件武器威吓人","0","2","2"
"朝廷下诏恢复他原","0","2","2"
"廷下诏恢复他原来","0","2","2"
"送给他鍂车京丧车","0","2","2"
"给他鍂车京丧车一","0","2","2"
"他鍂车京丧车一辆","0","2","2"
"文洛是文宣帝的家","0","2","2"
"洛是文宣帝的家奴","0","2","2"
"积累功劳当上了刺","0","2","2"
"累功劳当上了刺史","0","2","2"
"被官吏百姓所怀念","0","2","2"
"我是神武帝的儿子","0","2","2"
"兄弟十五人只剩下","0","2","2"
"弟十五人只剩下我","0","2","2"
"十五人只剩下我一","0","2","2"
"五人只剩下我一个","0","2","2"
"也无愧于祖先的坟","0","2","2"
"无愧于祖先的坟陵","0","2","2"
"这是我家的千里驹","0","2","2"
"呼延族与莫多敬显","0","2","2"
"延族与莫多敬显从","0","2","2"
"族与莫多敬显从游","0","2","2"
"与莫多敬显从游豫","0","2","2"
"莫多敬显从游豫园","0","2","2"
"多敬显从游豫园带","0","2","2"
"敬显从游豫园带兵","0","2","2"
"显从游豫园带兵出","0","2","2"
"从游豫园带兵出来","0","2","2"
"韩长鸾害怕他有变","0","2","2"
"长鸾害怕他有变故","0","2","2"
"将他调出京城任沧","0","2","2"
"他调出京城任沧州","0","2","2"
"调出京城任沧州刺","0","2","2"
"出京城任沧州刺史","0","2","2"
"请求委派赵郡王高","0","2","2"
"求委派赵郡王高琛","0","2","2"
"委派赵郡王高琛统","0","2","2"
"派赵郡王高琛统率","0","2","2"
"赵郡王高琛统率军","0","2","2"
"郡王高琛统率军队","0","2","2"
"武成帝听从了他的","0","2","2"
"成帝听从了他的话","0","2","2"
"忽然出现墨写的字","0","2","2"
"他夺过她的小孩儿","0","2","2"
"夺过她的小孩儿喂","0","2","2"
"过她的小孩儿喂波","0","2","2"
"她的小孩儿喂波斯","0","2","2"
"的小孩儿喂波斯狗","0","2","2"
"尔朱荣的妻子和尔","0","2","2"
"朱荣的妻子和尔朱","0","2","2"
"又与大都督高岳在","0","2","2"
"与大都督高岳在寒","0","2","2"
"大都督高岳在寒山","0","2","2"
"都督高岳在寒山擒","0","2","2"
"督高岳在寒山擒获","0","2","2"
"高岳在寒山擒获南","0","2","2"
"岳在寒山擒获南梁","0","2","2"
"在寒山擒获南梁贞","0","2","2"
"寒山擒获南梁贞阳","0","2","2"
"山擒获南梁贞阳侯","0","2","2"
"擒获南梁贞阳侯萧","0","2","2"
"获南梁贞阳侯萧明","0","2","2"
"修义看到天下纷乱","0","2","2"
"义看到天下纷乱扰","0","2","2"
"看到天下纷乱扰攘","0","2","2"
"自称为黄钺大将军","0","2","2"
"文宣帝拉着他的手","0","2","2"
"周文帝宇文泰率军","0","2","2"
"不知道应该怎么办","0","2","2"
"他被任命为尚书令","0","2","2"
"朝廷追赠他为太尉","0","2","2"
"张各有三石力量的","0","2","2"
"他被任命为中书舍","0","2","2"
"被任命为中书舍人","0","2","2"
"这不是大臣应有的","0","2","2"
"不是大臣应有的品","0","2","2"
"是大臣应有的品质","0","2","2"
"即将接受东魏孝静","0","2","2"
"将接受东魏孝静帝","0","2","2"
"他又追想和恼怒起","0","2","2"
"又追想和恼怒起高","0","2","2"
"追想和恼怒起高隆","0","2","2"
"想和恼怒起高隆之","0","2","2"
"和恼怒起高隆之来","0","2","2"
"司徒中兵高慧登等","0","2","2"
"徒中兵高慧登等二","0","2","2"
"中兵高慧登等二十","0","2","2"
"兵高慧登等二十多","0","2","2"
"高慧登等二十多人","0","2","2"
"慧登等二十多人抓","0","2","2"
"登等二十多人抓到","0","2","2"
"等二十多人抓到面","0","2","2"
"二十多人抓到面前","0","2","2"
"北魏孝明帝孝昌时","0","2","2"
"认识他的人都因此","0","2","2"
"文宣帝亲自到他家","0","2","2"
"宇文护的母亲阎氏","0","2","2"
"周军打得溃不成军","0","2","2"
"追赠他为吏部尚书","0","2","2"
"朝廷命杜弼任军司","0","2","2"
"文宣帝高洋任东魏","0","2","2"
"宣帝高洋任东魏的","0","2","2"
"如果人死了又能聚","0","2","2"
"果人死了又能聚集","0","2","2"
"人死了又能聚集成","0","2","2"
"死了又能聚集成人","0","2","2"
"不应该说无所不至","0","2","2"
"应该说无所不至啊","0","2","2"
"他还在众人面前批","0","2","2"
"还在众人面前批评","0","2","2"
"在众人面前批评高","0","2","2"
"众人面前批评高德","0","2","2"
"人面前批评高德正","0","2","2"
"所以没有让你到州","0","2","2"
"以没有让你到州中","0","2","2"
"没有让你到州中任","0","2","2"
"有让你到州中任职","0","2","2"
"这样的事情不断发","0","2","2"
"样的事情不断发生","0","2","2"
"他被御史台和左丞","0","2","2"
"被御史台和左丞弹","0","2","2"
"御史台和左丞弹劾","0","2","2"
"但都被天子批准免","0","2","2"
"都被天子批准免于","0","2","2"
"被天子批准免于追","0","2","2"
"天子批准免于追究","0","2","2"
"因与魏收关系不密","0","2","2"
"与魏收关系不密切","0","2","2"
"因为是魏收的亲戚","0","2","2"
"给他哥哥的儿子魏","0","2","2"
"他哥哥的儿子魏周","0","2","2"
"哥哥的儿子魏周达","0","2","2"
"时不能看见母亲受","0","2","2"
"齐主的恩遇更加隆","0","2","2"
"主的恩遇更加隆重","0","2","2"
"武帝又命宦官何泉","0","2","2"
"帝又命宦官何泉用","0","2","2"
"又命宦官何泉用御","0","2","2"
"命宦官何泉用御刀","0","2","2"
"宦官何泉用御刀砍","0","2","2"
"官何泉用御刀砍杀","0","2","2"
"何泉用御刀砍杀他","0","2","2"
"周文帝宇文泰同族","0","2","2"
"文帝宇文泰同族人","0","2","2"
"帝宇文泰同族人的","0","2","2"
"宇文泰同族人的儿","0","2","2"
"文泰同族人的儿子","0","2","2"
"命将诬告的人斩首","0","2","2"
"丢掉牲畜粮草等物","0","2","2"
"掉牲畜粮草等物品","0","2","2"
"牲畜粮草等物品不","0","2","2"
"畜粮草等物品不可","0","2","2"
"粮草等物品不可胜","0","2","2"
"草等物品不可胜数","0","2","2"
"孝武帝采纳了他的","0","2","2"
"又改封为东平郡公","0","2","2"
"司武尉迟运关闭宫","0","2","2"
"武尉迟运关闭宫门","0","2","2"
"晋公宇文护掌管朝","0","2","2"
"公宇文护掌管朝政","0","2","2"
"宇文护被武帝诛杀","0","2","2"
"李贤与他的弟弟李","0","2","2"
"贤与他的弟弟李远","0","2","2"
"李穆等暗中接应侯","0","2","2"
"穆等暗中接应侯莫","0","2","2"
"等暗中接应侯莫陈","0","2","2"
"暗中接应侯莫陈崇","0","2","2"
"朝廷命他为原州刺","0","2","2"
"廷命他为原州刺史","0","2","2"
"胆量和力气都超过","0","2","2"
"量和力气都超过常","0","2","2"
"和力气都超过常人","0","2","2"
"百姓们都很怀念他","0","2","2"
"如果派奇兵出其不","0","2","2"
"果派奇兵出其不意","0","2","2"
"事情或许可以成功","0","2","2"
"又封他的儿子李雄","0","2","2"
"封他的儿子李雄为","0","2","2"
"他的儿子李雄为密","0","2","2"
"的儿子李雄为密国","0","2","2"
"儿子李雄为密国公","0","2","2"
"二河盛产军马明珠","0","2","2"
"宁州有盐井和珍奇","0","2","2"
"州有盐井和珍奇的","0","2","2"
"有盐井和珍奇的犀","0","2","2"
"盐井和珍奇的犀牛","0","2","2"
"井和珍奇的犀牛角","0","2","2"
"看到奏章十分高兴","0","2","2"
"所珍惜的是素雅整","0","2","2"
"珍惜的是素雅整洁","0","2","2"
"我现在奉诏前去代","0","2","2"
"现在奉诏前去代理","0","2","2"
"只需朝廷一道圣旨","0","2","2"
"需朝廷一道圣旨就","0","2","2"
"朝廷一道圣旨就行","0","2","2"
"廷一道圣旨就行了","0","2","2"
"徐州刚被梁军占领","0","2","2"
"这件事实在是我干","0","2","2"
"件事实在是我干的","0","2","2"
