"N-gram","北齐书","北齐书翻译","Total"
"彻昼夜攻击","1","1","2"
"城内水气转","1","1","2"
"内水气转侵","1","1","2"
"城东北二十","1","1","2"
"东北二十里","1","1","2"
"故吏梁骠骑","1","1","2"
"吏梁骠骑府","1","1","2"
"梁骠骑府仓","1","1","2"
"骠骑府仓曹","1","1","2"
"骑府仓曹参","1","1","2"
"仓曹参军朱","1","1","2"
"陈尚书仆射","1","1","2"
"尚书仆射徐","1","1","2"
"书仆射徐陵","1","1","2"
"开府仪同主","1","1","2"
"府仪同主簿","1","1","2"
"仪同主簿刘","1","1","2"
"同主簿刘韶","1","1","2"
"主簿刘韶慧","1","1","2"
"簿刘韶慧等","1","1","2"
"扬州人茅知","1","1","2"
"州人茅知胜","1","1","2"
"人茅知胜等","1","1","2"
"茅知胜等五","1","1","2"
"知胜等五人","1","1","2"
"赠十五州诸","1","1","2"
"十五州诸军","1","1","2"
"兖州刺史南","1","1","2"
"州刺史南康","1","1","2"
"刺史南康嗣","1","1","2"
"史南康嗣王","1","1","2"
"南康嗣王会","1","1","2"
"康嗣王会理","1","1","2"
"嗣王会理总","1","1","2"
"梁将湛海珍","1","1","2"
"将湛海珍等","1","1","2"
"改承圣四年","1","1","2"
"僧辩阴谋篡","1","1","2"
"辩阴谋篡逆","1","1","2"
"梁永嘉王萧","1","1","2"
"北兖州刺史","1","1","2"
"时梁元帝平","1","1","2"
"弟司空鄱阳","1","1","2"
"司空鄱阳王","1","1","2"
"作屏风等杂","1","1","2"
"屏风等杂物","1","1","2"
"梁太子詹事","1","1","2"
"太子詹事汝","1","1","2"
"子詹事汝南","1","1","2"
"詹事汝南周","1","1","2"
"事汝南周舍","1","1","2"
"彭城刘孝绰","1","1","2"
"河东裴子野","1","1","2"
"吴郡张嵊等","1","1","2"
"豫章王国左","1","1","2"
"章王国左常","1","1","2"
"王国左常侍","1","1","2"
"魏统军石茂","1","1","2"
"统军石茂孙","1","1","2"
"军石茂孙所","1","1","2"
"挟天子令诸","1","1","2"
"天子令诸侯","1","1","2"
"封池阳县伯","1","1","2"
"见文宣政令","1","1","2"
"斩□作媒人","2","0","2"
"髑髅额骨长","1","1","2"
"髅额骨长数","1","1","2"
"额骨长数寸","1","1","2"
"武成酒色过","1","1","2"
"成酒色过度","1","1","2"
"变成五色物","1","1","2"
"胡长仁左仆","2","0","2"
"长仁左仆射","2","0","2"
"士开右仆射","2","0","2"
"陆令萱母子","1","1","2"
"封西阳郡王","1","1","2"
"尚药典御邓","1","1","2"
"药典御邓宣","1","1","2"
"典御邓宣文","1","1","2"
"见徐勉作仆","1","1","2"
"徐勉作仆射","1","1","2"
"六岁学史书","1","1","2"
"一门四世同","1","1","2"
"父兄黄门侍","1","1","2"
"兄黄门侍郎","1","1","2"
"悬瓮山读书","1","1","2"
"赐爵魏昌男","1","1","2"
"中直侍郎河","1","1","2"
"直侍郎河间","1","1","2"
"邯郸人杨宽","1","1","2"
"见刺史刘诞","1","1","2"
"付长史慕容","1","1","2"
"长史慕容白","1","1","2"
"史慕容白泽","1","1","2"
"队主巩荣贵","1","1","2"
"时霸图草创","1","1","2"
"沙门昙谟征","1","1","2"
"门昙谟征等","1","1","2"
"东入田横岛","1","1","2"
"太守王元景","1","1","2"
"遣光州刺史","1","1","2"
"光州刺史奚","1","1","2"
"州刺史奚思","1","1","2"
"刺史奚思业","1","1","2"
"原公开府司","1","1","2"
"公开府司马","1","1","2"
"授大行台右","1","1","2"
"封华阴县侯","1","1","2"
"尚太原长公","1","1","2"
"太原长公主","1","1","2"
"改封华山郡","1","1","2"
"封华山郡公","1","1","2"
"天保五年后","2","0","2"
"愔尚书左仆","2","0","2"
"书左仆射平","1","1","2"
"左仆射平秦","1","1","2"
"仆射平秦王","1","1","2"
"射平秦王归","1","1","2"
"黄门侍郎郑","1","1","2"
"门侍郎郑子","1","1","2"
"侍郎郑子默","1","1","2"
"郎郑子默受","1","1","2"
"郑子默受遗","1","1","2"
"子默受遗诏","1","1","2"
"默受遗诏辅","1","1","2"
"常山王随梓","1","1","2"
"山王随梓宫","1","1","2"
"尚书省大会","1","1","2"
"书省大会百","1","1","2"
"省大会百僚","1","1","2"
"见都督叱利","1","1","2"
"都督叱利骚","1","1","2"
"开府成休宁","1","1","2"
"惜献皇帝基","1","1","2"
"献皇帝基业","1","1","2"
"屯田主客郎","1","1","2"
"田主客郎中","1","1","2"
"原公开府记","1","1","2"
"公开府记室","1","1","2"
"历文襄大将","2","0","2"
"散骑常侍聘","2","0","2"
"豪吏田转贵","1","1","2"
"清河王岳司","2","0","2"
"河王岳司州","2","0","2"
"王岳司州牧","2","0","2"
"中高德政旧","1","1","2"
"洛州刺史王","1","1","2"
"州刺史王元","1","1","2"
"刺史王元轨","1","1","2"
"史王元轨召","1","1","2"
"赠徐州刺史","1","1","2"
"魏正始二年","1","1","2"
"州刺史羊灵","1","1","2"
"刺史羊灵佑","1","1","2"
"征虏府司马","1","1","2"
"大司农谐子","2","0","2"
"王慧龙云太","2","0","2"
"慧龙云太原","2","0","2"
"龙云太原人","2","0","2"
"尚书二千石","1","1","2"
"书二千石郎","1","1","2"
"都督中兵参","1","1","2"
"督中兵参军","1","1","2"
"令赴晋阳成","1","1","2"
"御史崔子武","1","1","2"
"史崔子武督","1","1","2"
"崔子武督察","1","1","2"
"子武督察州","1","1","2"
"武督察州郡","1","1","2"
"迁兖州刺史","2","0","2"
"主教训诸子","1","1","2"
"本州岛大中","2","0","2"
"州岛大中正","2","0","2"
"松年恋旧情","1","1","2"
"年恋旧情切","1","1","2"
"赠吏部尚书","1","1","2"
"魏吏部郎清","1","1","2"
"吏部郎清河","1","1","2"
"右北平阳固","1","1","2"
"河南陆道晖","1","1","2"
"南陆道晖等","1","1","2"
"吏部尚书陇","1","1","2"
"部尚书陇西","1","1","2"
"门侍郎李琰","1","1","2"
"按尚书门下","1","1","2"
"尚书门下事","1","1","2"
"济阴温子升","2","0","2"
"妻弟李季节","1","1","2"
"除太学博士","2","0","2"
"时黄门郎贾","1","1","2"
"黄门郎贾思","1","1","2"
"门郎贾思同","1","1","2"
"郎贾思同侍","1","1","2"
"贾思同侍立","1","1","2"
"迁散骑侍郎","1","1","2"
"诏收摄本职","1","1","2"
"朕托体孝文","1","1","2"
"正员郎李慎","1","1","2"
"子广平王赞","1","1","2"
"副王昕使梁","2","0","2"
"昕风流文辩","1","1","2"
"卢元明首通","1","1","2"
"元明首通使","1","1","2"
"明首通使命","1","1","2"
"书右仆射高","1","1","2"
"御史中尉高","1","1","2"
"史中尉高仲","1","1","2"
"中尉高仲密","1","1","2"
"中外府主簿","1","1","2"
"故尚书令陈","1","1","2"
"尚书令陈留","1","1","2"
"书令陈留公","1","1","2"
"令陈留公继","1","1","2"
"陈留公继伯","1","1","2"
"想彼境内宁","1","1","2"
"彼境内宁静","1","1","2"
"想境内清晏","1","1","2"
"后神武入朝","1","1","2"
"魏收惊蛱蝶","1","1","2"
"黄门侍郎颢","1","1","2"
"门侍郎颢等","1","1","2"
"杨遵彦理屈","1","1","2"
"折简召长安","1","1","2"
"梁鄱阳王范","1","1","2"
"刺史崔圣念","1","1","2"
"吏部郎中尉","1","1","2"
"部郎中尉瑾","1","1","2"
"禅代诏册诸","1","1","2"
"代诏册诸文","1","1","2"
"诏平原王高","1","1","2"
"魏初邓彦海","1","1","2"
"初邓彦海撰","1","1","2"
"司空司马辛","1","1","2"
"空司马辛元","1","1","2"
"司马辛元植","1","1","2"
"尚书郎高孝","1","1","2"
"书郎高孝干","1","1","2"
"备一代史籍","1","1","2"
"成一代大典","1","1","2"
"九十二列传","1","1","2"
"合一百一十","1","1","2"
"一百一十卷","1","1","2"
"五年三月奏","1","1","2"
"年三月奏上","1","1","2"
"一百三十卷","1","1","2"
"太常少卿修","1","1","2"
"常少卿修国","1","1","2"
"少卿修国史","1","1","2"
"范阳卢斐父","1","1","2"
"顿丘李庶家","1","1","2"
"丘李庶家传","1","1","2"
"右仆射高德","1","1","2"
"谓博物宏才","1","1","2"
"除太子少傅","2","0","2"
"皇居新殿台","1","1","2"
"居新殿台赋","1","1","2"
"魏太常刘芳","1","1","2"
"中书郎崔肇","1","1","2"
"书郎崔肇师","1","1","2"
"贾充置左右","1","1","2"
"充置左右夫","1","1","2"
"置左右夫人","1","1","2"
"皇太子纳郑","1","1","2"
"太子纳郑良","1","1","2"
"子纳郑良娣","1","1","2"
"德王延宗纳","1","1","2"
"王延宗纳赵","1","1","2"
"延宗纳赵郡","1","1","2"
"宗纳赵郡李","1","1","2"
"纳赵郡李祖","1","1","2"
"赵郡李祖收","1","1","2"
"石榴房中多","1","1","2"
"榴房中多子","1","1","2"
"赐收美锦二","1","1","2"
"中山太守阳","1","1","2"
"山太守阳休","1","1","2"
"参议吉凶礼","1","1","2"
"太子舍人卢","1","1","2"
"子舍人卢询","1","1","2"
"舍人卢询祖","1","1","2"
"司空主簿李","1","1","2"
"空主簿李翥","1","1","2"
"孝昭后姓元","1","1","2"
"专委侍中高","1","1","2"
"委侍中高元","1","1","2"
"侍中高元海","1","1","2"
"收才名振俗","1","1","2"
"都官尚书毕","1","1","2"
"官尚书毕义","1","1","2"
"国家大事诏","1","1","2"
"奇货猓然褥","1","1","2"
"货猓然褥表","1","1","2"
"美玉盈尺等","1","1","2"
"黄门郎元文","1","1","2"
"门郎元文遥","1","1","2"
"行齐州刺史","1","1","2"
"儒者马敬德","1","1","2"
"收硕学大才","1","1","2"
"能达命体道","1","1","2"
"称大邢小魏","1","1","2"
"尚书膳部郎","1","1","2"
"书膳部郎中","1","1","2"
"请立碑颂德","2","0","2"
"书侍郎李绘","1","1","2"
"侍郎李绘等","1","1","2"
"淮南经略使","1","1","2"
"州刺史郭志","1","1","2"
"刺史郭志杀","1","1","2"
"史郭志杀郡","1","1","2"
"郭志杀郡守","1","1","2"
"盱眙蕲城二","1","1","2"
"前后二十余","1","1","2"
"后二十余州","1","1","2"
"濮阳太守戴","1","1","2"
"阳太守戴僧","1","1","2"
"太守戴僧施","1","1","2"
"督护何融送","1","1","2"
"兖州刺史郭","1","1","2"
"州刺史郭元","1","1","2"
"刺史郭元建","1","1","2"
"南兖州梁郡","1","1","2"
"大将军府功","1","1","2"
"将军府功曹","1","1","2"
"受中书舍人","1","1","2"
"大丞相府功","1","1","2"
"丞相府功曹","1","1","2"
"赵郡王叡等","2","0","2"
"进封宁都郡","1","1","2"
"封宁都郡公","1","1","2"
"彦深清贞守","1","1","2"
"深清贞守道","1","1","2"
"士开贪淫乱","1","1","2"
"开贪淫乱政","1","1","2"
"定远等谋士","2","0","2"
"远等谋士开","2","0","2"
"位中书舍人","2","0","2"
"司勋下大夫","1","1","2"
"大丞相功曹","1","1","2"
"丞相功曹参","1","1","2"
"相功曹参军","1","1","2"
"彦深小心恭","1","1","2"
"深小心恭慎","1","1","2"
"选封安国县","1","1","2"
"封安国县伯","1","1","2"
"时引水灌城","1","1","2"
"宜阳国太妃","1","1","2"
"子君信相继","1","1","2"
"大将军赵郡","1","1","2"
"将军赵郡公","1","1","2"
"军赵郡公琛","1","1","2"
"补季舒大行","1","1","2"
"季舒大行台","1","1","2"
"舒大行台都","1","1","2"
"大将军中兵","1","1","2"
"将军中兵参","1","1","2"
"军中兵参军","1","1","2"
"擢中书侍郎","2","0","2"
"内伎属中书","1","1","2"
"黄门郎阳休","1","1","2"
"尚食典御陈","1","1","2"
"食典御陈山","1","1","2"
"典御陈山提","1","1","2"
"御陈山提等","1","1","2"
"河阴二郡干","1","1","2"
"季舒总监内","1","1","2"
"舒总监内作","1","1","2"
"时贵臣赵彦","1","1","2"
"贵臣赵彦深","1","1","2"
"小男下蚕室","1","1","2"
"珽神情机警","1","1","2"
"书仪曹郎中","1","1","2"
"万俟受洛制","1","1","2"
"署珽开府仓","1","1","2"
"珽开府仓曹","1","1","2"
"开府仓曹参","1","1","2"
"送魏兰陵公","1","1","2"
"魏兰陵公主","1","1","2"
"公主远嫁诗","1","1","2"
"山东大文绫","1","1","2"
"连珠孔雀罗","1","1","2"
"珠孔雀罗等","1","1","2"
"孔雀罗等百","1","1","2"
"雀罗等百余","1","1","2"
"参军元景献","1","1","2"
"故尚书令元","1","1","2"
"尚书令元世","1","1","2"
"书令元世隽","1","1","2"
"博陵长公主","1","1","2"
"陵长公主所","1","1","2"
"长公主所生","1","1","2"
"参军事摄典","1","1","2"
"军事摄典签","1","1","2"
"事摄典签陆","1","1","2"
"摄典签陆子","1","1","2"
"典签陆子先","1","1","2"
"胶州刺史司","1","1","2"
"司马世云家","1","1","2"
"神武中外府","1","1","2"
"武中外府功","1","1","2"
"仓督成祖等","1","1","2"
"功曹参军赵","1","1","2"
"曹参军赵彦","1","1","2"
"参军赵彦深","1","1","2"
"军赵彦深宣","1","1","2"
"典签高景略","1","1","2"
"事中郎王士","1","1","2"
"中郎王士雅","1","1","2"
"郎王士雅推","1","1","2"
"王士雅推检","1","1","2"
"田曹参军孙","1","1","2"
"曹参军孙子","1","1","2"
"参军孙子宽","1","1","2"
"黄门郎高德","1","1","2"
"门郎高德正","1","1","2"
"郎高德正副","1","1","2"
"高德正副留","1","1","2"
"德正副留台","1","1","2"
"正副留台事","1","1","2"
"列中书侍郎","1","1","2"
"中书侍郎陆","1","1","2"
"书侍郎陆元","1","1","2"
"侍郎陆元规","1","1","2"
"中书门下二","1","1","2"
"书门下二省","1","1","2"
"胡桃油涂画","1","1","2"
"转齐郡太守","1","1","2"
"追尊太祖献","1","1","2"
"尊太祖献武","1","1","2"
"献武皇帝神","2","0","2"
"武皇帝神武","2","0","2"
"文宣皇帝改","1","1","2"
"爱少子东平","1","1","2"
"少子东平王","1","1","2"
"子东平王俨","1","1","2"
"后主体正居","1","1","2"
"主体正居长","1","1","2"
"宫车一日晚","1","1","2"
"车一日晚驾","1","1","2"
"春秋元命苞","1","1","2"
"尚书令赵彦","1","1","2"
"书令赵彦深","1","1","2"
"左仆射元文","1","1","2"
"仆射元文遥","1","1","2"
"刺史李祖勋","1","1","2"
"陆媪弟悉达","1","1","2"
"魏帝皇太后","1","1","2"
"令妻兄郑道","1","1","2"
"妻兄郑道盖","1","1","2"
"兄郑道盖奏","1","1","2"
"女侍中陆氏","1","1","2"
"府参军封士","1","1","2"
"宁王孝珩交","1","1","2"
"王孝珩交结","1","1","2"
"司农卿尹子","1","1","2"
"农卿尹子华","1","1","2"
"太府少卿李","1","1","2"
"府少卿李叔","1","1","2"
"少卿李叔元","1","1","2"
"平准令张叔","1","1","2"
"准令张叔略","1","1","2"
"宿卫都督等","1","1","2"
"卫都督等号","1","1","2"
"都督等号位","1","1","2"
"御史中丞丽","1","1","2"
"史中丞丽伯","1","1","2"
"劾主书王子","1","1","2"
"梁州刺史君","1","1","2"
"州刺史君璧","1","1","2"
"孝征多才博","1","1","2"
"征多才博学","1","1","2"
"令韩长鸾检","1","1","2"
"韩长鸾检案","1","1","2"
"珽求见后主","1","1","2"
"军王君植率","1","1","2"
"君信弟君彦","1","1","2"
"东平郡书佐","1","1","2"
"魏肆州刺史","1","1","2"
"子琮监造大","1","1","2"
"琮监造大明","1","1","2"
"监造大明宫","1","1","2"
"时太尉录尚","1","1","2"
"太尉录尚书","1","1","2"
"尉录尚书事","1","1","2"
"特后部鼓吹","2","0","2"
"齐安王纳子","1","1","2"
"安王纳子琮","1","1","2"
"除郑州刺史","2","0","2"
"入都官尚书","2","0","2"
"太原晋阳人","1","1","2"
"大将军府参","1","1","2"
"将军府参军","1","1","2"
"杂物五百种","1","1","2"
"斛律孝卿宣","1","1","2"
"恨斛律孝卿","1","1","2"
"斛律孝卿轻","1","1","2"
"多娄敬显等","1","1","2"
"事中郎封长","1","1","2"
"中郎封长业","1","1","2"
"丞相府外兵","1","1","2"
"相府外兵曹","1","1","2"
"中书舍人分","1","1","2"
"大丞相府骑","1","1","2"
"丞相府骑兵","1","1","2"
"相府骑兵曹","1","1","2"
"大丞相骑兵","1","1","2"
"魏琅邪太守","1","1","2"
"魏恒州刺史","1","1","2"
"屯留县开国","1","1","2"
"留县开国侯","1","1","2"
"水军大都督","1","1","2"
"迁洛州刺史","2","0","2"
"淮南王开府","1","1","2"
"南王开府中","1","1","2"
"王开府中兵","1","1","2"
"开府中兵参","1","1","2"
"中兵参军事","1","1","2"
"库直正都督","1","1","2"
"宁县开国子","1","1","2"
"加左右大都","1","1","2"
"除武□将军","2","0","2"
"除左右大将","2","0","2"
"省五兵尚书","1","1","2"
"迁殿中尚书","2","0","2"
"封广汉郡开","1","1","2"
"广汉郡开国","1","1","2"
"汉郡开国公","1","1","2"
"封开封郡开","1","1","2"
"开封郡开国","1","1","2"
"封郡开国公","1","1","2"
"南行台尚书","1","1","2"
"行台尚书右","1","1","2"
"台尚书右仆","1","1","2"
"吴明彻寇淮","2","0","2"
"明彻寇淮南","2","0","2"
"封文城郡王","1","1","2"
"人陈暄等作","1","1","2"
"陈暄等作乱","1","1","2"
"斩首二千余","2","0","2"
"首二千余级","2","0","2"
"陈将萧摩诃","1","1","2"
"将萧摩诃率","1","1","2"
"封西河郡开","1","1","2"
"西河郡开国","1","1","2"
"河郡开国公","1","1","2"
"武平末太子","2","0","2"
"赐爵石门县","1","1","2"
"爵石门县子","1","1","2"
"书右仆射事","1","1","2"
"平王北宫留","1","1","2"
"王北宫留后","1","1","2"
"武平末假仪","1","1","2"
"平末假仪同","1","1","2"
"末假仪同三","1","1","2"
"除平东将军","2","0","2"
"中外府帐内","1","1","2"
"外府帐内都","1","1","2"
"府帐内都督","1","1","2"
"封广兴县开","1","1","2"
"广兴县开国","1","1","2"
"兴县开国君","1","1","2"
"封石城县开","1","1","2"
"石城县开国","1","1","2"
"城县开国子","1","1","2"
"州平寇县干","1","1","2"
"封雍州京兆","1","1","2"
"雍州京兆郡","1","1","2"
"城县开国男","1","1","2"
"随斛律敦北","1","1","2"
"封石城郡开","1","1","2"
"石城郡开国","1","1","2"
"城郡开国伯","1","1","2"
"牛羊三万头","1","1","2"
"城北十五里","1","1","2"
"右□大将军","2","0","2"
"封义宁县开","1","1","2"
"义宁县开国","1","1","2"
"宁县开国君","1","1","2"
"除□省尚书","2","0","2"
"赐爵代郡公","1","1","2"
"三州行台左","1","1","2"
"州行台左丞","1","1","2"
"假抚军将军","1","1","2"
"北扬州刺史","1","1","2"
"朱荣大将军","1","1","2"
"荣大将军府","1","1","2"
"大将军府长","1","1","2"
"将军府长流","1","1","2"
"军府长流参","1","1","2"
"荣大丞相府","1","1","2"
"大丞相府长","1","1","2"
"丞相府长流","1","1","2"
"相府长流参","1","1","2"
"西华县都乡","1","1","2"
"华县都乡男","1","1","2"
"石保县开国","1","1","2"
"保县开国子","1","1","2"
"加镇西将军","1","1","2"
"封历阳郡王","1","1","2"
"大义郡开国","1","1","2"
"义郡开国公","1","1","2"
"郡开国公率","1","1","2"
"武平末仪同","2","0","2"
"赐爵永安君","1","1","2"
"魏彭城王韶","2","0","2"
"开府咨议参","2","0","2"
"定州六州都","1","1","2"
"州六州都督","1","1","2"
"中外府外兵","1","1","2"
"外府外兵参","1","1","2"
"甚显祖所知","2","0","2"
"北道行台仆","1","1","2"
"阳道行台仆","1","1","2"
"周将常山公","1","1","2"
"行台乞伏贵","1","1","2"
"行台尉相贵","1","1","2"
"武乡郡开国","1","1","2"
"乡郡开国公","1","1","2"
"永昌郡开国","1","1","2"
"昌郡开国公","1","1","2"
"仪同叱干苟","1","1","2"
"同叱干苟生","1","1","2"
"建州道行台","1","1","2"
"道行台左仆","1","1","2"
"开府纥奚永","1","1","2"
"府纥奚永安","1","1","2"
"幽州行台潘","1","1","2"
"魏建德太守","1","1","2"
"赠幽州刺史","1","1","2"
"赐爵方城伯","1","1","2"
"平王开府中","1","1","2"
"王开府中郎","1","1","2"
"梁尚书羊侃","1","1","2"
"除廷尉少卿","2","0","2"
"郡太守陆士","1","1","2"
"太守陆士佩","1","1","2"
"除都水使者","2","0","2"
"行南谯州事","1","1","2"
"带东南道行","1","1","2"
"南道行台左","1","1","2"
"行太子少傅","1","1","2"
"魏济州刺史","1","1","2"
"大将军西合","1","1","2"
"将军西合祭","1","1","2"
"军西合祭酒","1","1","2"
"中外府中兵","1","1","2"
"外府中兵参","1","1","2"
"除中书舍人","2","0","2"
"黄门郑子默","1","1","2"
"潜扬州道行","2","0","2"
"先梁将王琳","1","1","2"
"州刺史王奉","1","1","2"
"刺史王奉国","1","1","2"
"合州刺史周","1","1","2"
"州刺史周令","1","1","2"
"刺史周令珍","1","1","2"
"功加散骑常","1","1","2"
"将吴明彻渡","1","1","2"
"王琳等同陷","2","0","2"
"尚书左右丞","1","1","2"
"魏司徒司马","1","1","2"
"武平末尚书","2","0","2"
"魏右光禄大","1","1","2"
"东清河郡人","1","1","2"
"平原贝丘人","1","1","2"
"宋长广太守","1","1","2"
"省度支尚书","1","1","2"
"转五兵尚书","2","0","2"
"任城王湝丞","2","0","2"
"城王湝丞相","2","0","2"
"扬州录事参","1","1","2"
"邪王俨大司","2","0","2"
"王俨大司马","2","0","2"
"大司马西合","1","1","2"
"司马西合祭","1","1","2"
"马西合祭酒","1","1","2"
"军功曹参军","1","1","2"
"幽州刺史常","1","1","2"
"州刺史常景","1","1","2"
"加轻车将军","1","1","2"
"加镇远将军","1","1","2"
"太保长孙稚","1","1","2"
"保长孙稚府","1","1","2"
"长孙稚府属","1","1","2"
"授世宗开府","1","1","2"
"世宗开府主","1","1","2"
"宗开府主簿","1","1","2"
"新泰县开国","1","1","2"
"泰县开国伯","1","1","2"
"食邑六百户","1","1","2"
"清河崔长谦","1","1","2"
"尚书左丞卢","1","1","2"
"书左丞卢斐","1","1","2"
"始平县开国","1","1","2"
"平县开国男","1","1","2"
"除吏部尚书","2","0","2"
"官尚书右仆","1","1","2"
"奏立文林馆","2","0","2"
"纳言中大夫","1","1","2"
"隋开皇二年","1","1","2"
"幽州人物志","1","1","2"
"尚书水部郎","1","1","2"
"书水部郎中","1","1","2"
"太保开府西","1","1","2"
"保开府西合","1","1","2"
"尚书度支郎","1","1","2"
"五兵左民郎","1","1","2"
"兵左民郎中","1","1","2"
"大司农少卿","1","1","2"
"录事参军卢","1","1","2"
"事参军卢思","1","1","2"
"参军卢思道","1","1","2"
"军卢思道私","1","1","2"
"托中书侍郎","1","1","2"
"本州岛中正","2","0","2"
"吏部下大夫","1","1","2"
"京司宗中大","1","1","2"
"司宗中大夫","1","1","2"
"京都官尚书","1","1","2"
"仪同开府参","1","1","2"
"同开府参军","1","1","2"
"尚书民部考","1","1","2"
"书民部考功","1","1","2"
"民部考功侍","1","1","2"
"部考功侍郎","1","1","2"
"广州征南府","1","1","2"
"泰州开府长","1","1","2"
"世宗骠骑府","1","1","2"
"宗骠骑府长","1","1","2"
"骠骑府长史","1","1","2"
"济州仪同长","1","1","2"
"州仪同长史","1","1","2"
"郎中杜弼宣","1","1","2"
"省都官尚书","1","1","2"
"武平五年三","1","1","2"
"平五年三月","1","1","2"
"尚书三公郎","1","1","2"
"书三公郎中","1","1","2"
"散骑常侍陆","1","1","2"
"骑常侍陆晏","1","1","2"
"常侍陆晏子","1","1","2"
"国子祭酒马","1","1","2"
"子祭酒马敬","1","1","2"
"祭酒马敬德","1","1","2"
"酒马敬德等","1","1","2"
"除南兖州刺","1","1","2"
"河内司马氏","1","1","2"
"娶陇西李士","1","1","2"
"陇西李士元","1","1","2"
"娶范阳卢庄","1","1","2"
"永安公开府","1","1","2"
"安公开府法","1","1","2"
"公开府法曹","1","1","2"
"平原郡太守","1","1","2"
"赐爵万年县","1","1","2"
"爵万年县子","1","1","2"
"魏梁州刺史","1","1","2"
"兄广平太守","1","1","2"
"师咸阳王行","1","1","2"
"咸阳王行参","1","1","2"
"阳王行参军","1","1","2"
"仓曹参军事","1","1","2"
"太子步兵校","1","1","2"
"子步兵校尉","1","1","2"
"书毕义云争","1","1","2"
"累世本州岛","2","0","2"
"世本州岛刺","2","0","2"
"本州岛刺史","2","0","2"
"陇西郡赞治","1","1","2"
"秦州刺史宋","1","1","2"
"州刺史宋嵩","1","1","2"
"淮南招募三","1","1","2"
"南招募三四","1","1","2"
"招募三四万","1","1","2"
"募三四万人","1","1","2"
"袁聿修等十","1","1","2"
"聿修等十八","1","1","2"
"修等十八人","1","1","2"
"司成下大夫","1","1","2"
"支尚书元修","2","0","2"
"尚书元修伯","2","0","2"
"录尚书唐邕","1","1","2"
"教授太原公","1","1","2"
"中山石曜等","1","1","2"
"国学博士徒","1","1","2"
"博陵崔子发","1","1","2"
"广平宋游卿","1","1","2"
"置博士助教","1","1","2"
"魏末大儒徐","1","1","2"
"末大儒徐遵","1","1","2"
"郑康成所注","2","0","2"
"渤海张文敬","1","1","2"
"河间刘光伯","1","1","2"
"信都刘士元","1","1","2"
"魏朝博陵刘","1","1","2"
"朝博陵刘献","1","1","2"
"河间宗惠振","1","1","2"
"间宗惠振等","1","1","2"
"时中山石曜","1","1","2"
"殿中尚书邢","1","1","2"
"中书令魏收","1","1","2"
"书令魏收等","1","1","2"
"北平太守宋","1","1","2"
"平太守宋景","1","1","2"
"太守宋景业","1","1","2"
"西河太守綦","1","1","2"
"尚书平原王","1","1","2"
"书平原王高","1","1","2"
"博士刁柔参","1","1","2"
"士刁柔参考","1","1","2"
"赠廷尉少卿","1","1","2"
"魏车骑将军","1","1","2"
"公府长流参","1","1","2"
"嫡子子嫡孙","2","0","2"
"仲子犹行古","2","0","2"
"子犹行古道","2","0","2"
"立嫡子母弟","2","0","2"
"时年五十六","1","1","2"
"李宝鼎游学","1","1","2"
"授四门博士","1","1","2"
"太府少卿宋","1","1","2"
"府少卿宋世","1","1","2"
"少卿宋世良","1","1","2"
"卿宋世良家","1","1","2"
"儒徐遵明学","1","1","2"
"瀛州大中正","1","1","2"
"安州诸军事","1","1","2"
"青州集曹参","1","1","2"
"州集曹参军","1","1","2"
"魏郡姚元标","1","1","2"
"同郡袁买奴","1","1","2"
"等五州刺史","1","1","2"
"时年七十六","1","1","2"
"太尉长流参","1","1","2"
"尉长流参军","1","1","2"
"常山府长流","1","1","2"
"山府长流参","1","1","2"
"永安王府参","1","1","2"
"安王府参军","1","1","2"
"王府参军事","1","1","2"
"侍讲马敬德","1","1","2"
"中崔季舒等","1","1","2"
"大儒秘书监","1","1","2"
"授员外将军","1","1","2"
"北徐州治中","1","1","2"
"管记马子结","1","1","2"
"大将军司马","1","1","2"
"子结兄弟三","1","1","2"
"结兄弟三人","1","1","2"
"三马俱白眉","1","1","2"
"南阳王管记","1","1","2"
"武都兖州刺","2","0","2"
"都兖州刺史","2","0","2"
"丞相咸阳王","1","1","2"
"范阳祖鸿勋","1","1","2"
"常侍王晞独","1","1","2"
"通直郎兰陵","1","1","2"
"直郎兰陵萧","1","1","2"
"郎兰陵萧放","1","1","2"
"晋陵王孝式","1","1","2"
"齐州录事参","1","1","2"
"录事参军萧","1","1","2"
"功曹参军颜","1","1","2"
"太子太师徐","1","1","2"
"散骑常侍张","1","1","2"
"骑常侍张雕","1","1","2"
"散骑侍郎韦","1","1","2"
"骑侍郎韦道","1","1","2"
"侍郎韦道逊","1","1","2"
"太子舍人王","1","1","2"
"子舍人王劭","1","1","2"
"尉丞李孝基","1","1","2"
"中侍御史魏","1","1","2"
"侍御史魏澹","1","1","2"
"中散大夫刘","1","1","2"
"散大夫刘仲","1","1","2"
"大夫刘仲威","1","1","2"
"国子博士朱","1","1","2"
"子博士朱才","1","1","2"
"奉车都尉眭","1","1","2"
"车都尉眭道","1","1","2"
"都尉眭道闲","1","1","2"
"考功郎中崔","1","1","2"
"功郎中崔子","1","1","2"
"郎中崔子枢","1","1","2"
"左外兵郎薛","1","1","2"
"外兵郎薛道","1","1","2"
"兵郎薛道衡","1","1","2"
"省主客郎中","1","1","2"
