"N-gram","北齐书","北齐书翻译","Total"
"梁国湘束王萧绎","0","2","2"
"国湘束王萧绎派","0","2","2"
"湘束王萧绎派遣","0","2","2"
"束王萧绎派遣使","0","2","2"
"王萧绎派遣使者","0","2","2"
"国都派遣使者朝","0","2","2"
"在太庙举行祭祀","0","2","2"
"俘获各种牲畜十","0","2","2"
"获各种牲畜十余","0","2","2"
"各种牲畜十余万","0","2","2"
"契丹派遣使者朝","0","2","2"
"丹派遣使者朝见","0","2","2"
"室韦国派遣使者","0","2","2"
"韦国派遣使者朝","0","2","2"
"皇帝从晋阳向北","0","2","2"
"突厥派遣使者朝","0","2","2"
"厥派遣使者朝见","0","2","2"
"下诏书命令常山","0","2","2"
"诏书命令常山王","0","2","2"
"书命令常山王高","0","2","2"
"命令常山王高演","0","2","2"
"派遣尚书左仆射","0","2","2"
"第二个儿子高孝","0","2","2"
"二个儿子高孝珩","0","2","2"
"个儿子高孝珩为","0","2","2"
"儿子高孝珩为广","0","2","2"
"子高孝珩为广宁","0","2","2"
"高孝珩为广宁王","0","2","2"
"仆射杨情为尚书","0","2","2"
"帝从晋阳到京城","0","2","2"
"梁国湘州刺史王","0","2","2"
"国湘州刺史王琳","0","2","2"
"可朱浑道元为太","0","2","2"
"高阳王高浞为尚","0","2","2"
"阳王高浞为尚书","0","2","2"
"留心执政的方法","0","2","2"
"迁都到邺城以后","0","2","2"
"主持国家的权柄","0","2","2"
"政事都由自己决","0","2","2"
"事都由自己决定","0","2","2"
"开始时有心政事","0","2","2"
"良好的社会风尚","0","2","2"
"好的社会风尚井","0","2","2"
"的社会风尚井然","0","2","2"
"社会风尚井然有","0","2","2"
"会风尚井然有序","0","2","2"
"他后来放纵饮酒","0","2","2"
"后来放纵饮酒肆","0","2","2"
"来放纵饮酒肆意","0","2","2"
"放纵饮酒肆意纵","0","2","2"
"纵饮酒肆意纵欲","0","2","2"
"昏昧邪恶残忍凶","0","2","2"
"昧邪恶残忍凶暴","0","2","2"
"是近代以来没有","0","2","2"
"在晋阳宣德殿登","0","2","2"
"朝廷内外百官普","0","2","2"
"廷内外百官普遍","0","2","2"
"内外百官普遍加","0","2","2"
"外百官普遍加级","0","2","2"
"年龄在六十岁以","0","2","2"
"龄在六十岁以上","0","2","2"
"咸阳王斛律金为","0","2","2"
"常山王高演为太","0","2","2"
"长广王高湛为太","0","2","2"
"河间王高孝琬为","0","2","2"
"长广王高湛为大","0","2","2"
"广王高湛为大司","0","2","2"
"王高湛为大司马","0","2","2"
"秦王高归彦为司","0","2","2"
"诏书军队和国家","0","2","2"
"文襄帝的第二个","0","2","2"
"襄帝的第二个儿","0","2","2"
"帝的第二个儿子","0","2","2"
"帝的第六个儿子","0","2","2"
"皇帝的同母弟弟","0","2","2"
"用刀头上的环乱","0","2","2"
"刀头上的环乱打","0","2","2"
"头上的环乱打一","0","2","2"
"上的环乱打一气","0","2","2"
"减轻罪犯的刑罚","0","2","2"
"罪犯的刑罚各有","0","2","2"
"犯的刑罚各有差","0","2","2"
"的刑罚各有差别","0","2","2"
"彭城王高澈为太","0","2","2"
"其中的缘故是什","0","2","2"
"中的缘故是什么","0","2","2"
"的缘故是什么呢","0","2","2"
"缘故是什么呢?","0","2","2"
"秦王高归彦为太","0","2","2"
"阳王高淹为太宰","0","2","2"
"武成帝从晋阳到","0","2","2"
"王高孝琬为尚书","0","2","2"
"高孝琬为尚书左","0","2","2"
"孝琬为尚书左仆","0","2","2"
"琬为尚书左仆射","0","2","2"
"下韶书兼散骑常","0","2","2"
"韶书兼散骑常侍","0","2","2"
"任城王高浩为大","0","2","2"
"符节捧着皇帝的","0","2","2"
"右仆射赵彦深为","0","2","2"
"仆射赵彦深为左","0","2","2"
"射赵彦深为左仆","0","2","2"
"赵彦深为左仆射","0","2","2"
"为威宗景烈皇帝","0","2","2"
"冯翊王润为太尉","0","2","2"
"三年春正月二十","0","2","2"
"太上皇帝由晋阳","0","2","2"
"以百济王余昌为","0","2","2"
"百济王余昌为使","0","2","2"
"济王余昌为使持","0","2","2"
"王余昌为使持节","0","2","2"
"降免死罪以下犯","0","2","2"
"免死罪以下犯人","0","2","2"
"车驾从晋阳回来","0","2","2"
"宁王孝珩为司徒","0","2","2"
"年春正月十一日","0","2","2"
"周武帝亲自领兵","0","2","2"
"然讲出了这样的","0","2","2"
"讲出了这样的话","0","2","2"
"黄门侍郎颜之推","0","2","2"
"把这事告诉了皇","0","2","2"
"丞相斛律光的女","0","2","2"
"相斛律光的女儿","0","2","2"
"博陵文简王高济","0","2","2"
"平阳靖翼王高淹","0","2","2"
"彭城景思王高澈","0","2","2"
"上党刚肃王高涣","0","2","2"
"的第二个儿子产","0","2","2"
"被官吏百姓所怀","0","2","2"
"等到后主逃奔邺","0","2","2"
"到后主逃奔邺城","0","2","2"
"渐升迁到尚书令","0","2","2"
"高孝琬脱去头盔","0","2","2"
"再次冲入周国军","0","2","2"
"次冲入周国军队","0","2","2"
"冲入周国军队中","0","2","2"
"治理得井井有条","0","2","2"
"派贞阳侯萧明率","0","2","2"
"与行台慕容绍宗","0","2","2"
"卫将军刘丰等人","0","2","2"
"高祖在信都起兵","0","2","2"
"破六韩拔陵作乱","0","2","2"
"他为中军大都督","0","2","2"
"从高祖破尔朱兆","0","2","2"
"破尔朱兆于广阿","0","2","2"
"任高祖帐内都督","0","2","2"
"陪祭于高祖之庙","0","2","2"
"接受禅让建国时","0","2","2"
"受到了时论的赞","0","2","2"
"高祖命令斛律金","0","2","2"
"帝就此事询问韩","0","2","2"
"就此事询问韩长","0","2","2"
"此事询问韩长鸾","0","2","2"
"高祖为晋州刺史","0","2","2"
"高祖在韩陵打败","0","2","2"
"食邑一千七百户","0","2","2"
"上表请求解除自","0","2","2"
"表请求解除自己","0","2","2"
"门郎崔季舒等人","0","2","2"
"出任北豫州刺史","0","2","2"
"是广宁郡石门县","0","2","2"
"广宁郡石门县人","0","2","2"
"跟随高祖在韩陵","0","2","2"
"拜任车骑大将军","0","2","2"
"随高祖击破四胡","0","2","2"
"高祖击破四胡于","0","2","2"
"祖击破四胡于韩","0","2","2"
"击破四胡于韩陵","0","2","2"
"州城投降了西魏","0","2","2"
"从高祖破四胡于","0","2","2"
"高祖破四胡于韩","0","2","2"
"祖破四胡于韩陵","0","2","2"
"尔朱兆于赤霉岭","0","2","2"
"次拜任晋州刺史","0","2","2"
"破周文帝于邙山","0","2","2"
"来增加他的食邑","0","2","2"
"任第一领民酋长","0","2","2"
"外放任沧州刺史","0","2","2"
"随仪同刘丰讨伐","0","2","2"
"仪同刘丰讨伐侯","0","2","2"
"同刘丰讨伐侯景","0","2","2"
"樊子鹄占据兖州","0","2","2"
"升任员外散骑侍","0","2","2"
"随从高祖在韩陵","0","2","2"
"从高祖在邙山打","0","2","2"
"高祖在邙山打败","0","2","2"
"祖在邙山打败了","0","2","2"
"在邙山打败了周","0","2","2"
"邙山打败了周文","0","2","2"
"山打败了周文帝","0","2","2"
"为通直散骑侍郎","0","2","2"
"与萧轨等渡江攻","0","2","2"
"萧轨等渡江攻陈","0","2","2"
"不久以本官兼任","0","2","2"
"以本官兼任尚书","0","2","2"
"为员外散骑侍郎","0","2","2"
"兼任通直散骑常","0","2","2"
"从家中征召出来","0","2","2"
"征用为开府行参","0","2","2"
"用为开府行参军","0","2","2"
"出使陈朝任副使","0","2","2"
"任并省吏部郎中","0","2","2"
"任尚书吏部郎中","0","2","2"
"出任西兖州刺史","0","2","2"
"从远方表达诚意","0","2","2"
"与清河王高岳攻","0","2","2"
"依据条例降低爵","0","2","2"
"据条例降低爵位","0","2","2"
"不久任海州刺史","0","2","2"
"弹劾太师咸阳王","0","2","2"
"劾太师咸阳王元","0","2","2"
"太师咸阳王元坦","0","2","2"
"帝对左右的人说","0","2","2"
"升任尚书右仆射","0","2","2"
"吏部尚书李神俊","0","2","2"
"补任中外府功曹","0","2","2"
"任中外府功曹参","0","2","2"
"几次升任为尚书","0","2","2"
"次升任为尚书左","0","2","2"
"升任为尚书左仆","0","2","2"
"任为尚书左仆射","0","2","2"
"历任文襄大将军","0","2","2"
"任文襄大将军主","0","2","2"
"清河王高岳任司","0","2","2"
"河王高岳任司州","0","2","2"
"王高岳任司州牧","0","2","2"
"太守的官位上去","0","2","2"
"守的官位上去世","0","2","2"
"与济阴人温子升","0","2","2"
"与尚书左丞宋游","0","2","2"
"任东南道行台尚","0","2","2"
"为尚书祠部郎中","0","2","2"
"出京任西兖州刺","0","2","2"
"京任西兖州刺史","0","2","2"
"年轻时就有声誉","0","2","2"
"太祖献武皇帝为","0","2","2"
"祖献武皇帝为神","0","2","2"
"献武皇帝为神武","0","2","2"
"武皇帝为神武皇","0","2","2"
"皇帝为神武皇帝","0","2","2"
"听从了他的建议","0","2","2"
"连同以前的食邑","0","2","2"
"兼给事黄门侍郎","0","2","2"
"将吴明彻入侵淮","0","2","2"
"吴明彻入侵淮南","0","2","2"
"武平末年任太子","0","2","2"
"的父母兄弟都在","0","2","2"
"父母兄弟都在山","0","2","2"
"母兄弟都在山东","0","2","2"
"任命卢潜为扬州","0","2","2"
"命卢潜为扬州道","0","2","2"
"卢潜为扬州道行","0","2","2"
"潜为扬州道行台","0","2","2"
"任城王高浩的丞","0","2","2"
"城王高浩的丞相","0","2","2"
"治理得很有成绩","0","2","2"
"年间任尚书左丞","0","2","2"
"把他安置在宾馆","0","2","2"
"是徐遵明传授的","0","2","2"
"子的儿子为嫡孙","0","2","2"
"就立嫡子的同母","0","2","2"
"立嫡子的同母弟","0","2","2"
"成为父亲的后代","0","2","2"
"专心致志地读书","0","2","2"
"尚书令临淮王元","0","2","2"
"书令临淮王元或","0","2","2"
"拉着士开的手说","0","2","2"
"清河王高岳为使","0","2","2"
"河王高岳为使持","0","2","2"
"王高岳为使持节","0","2","2"
"皇太后为太皇太","0","2","2"
"太后为太皇太后","0","2","2"
"城王氵皆为太师","0","2","2"
"兰陵王长恭为太","0","2","2"
"加封车骑大将军","0","2","2"
"骑常侍兼中书侍","0","2","2"
"常侍兼中书侍郎","0","2","2"
"侍兼中书侍郎李","0","2","2"
"通直散骑常侍兼","0","2","2"
"直散骑常侍兼中","0","2","2"
