"N-gram","新唐书","新唐书翻译","Total"
"度使哥舒曜讨","1","1","2"
"荆南节度使张","1","1","2"
"南节度使张伯","1","1","2"
"节度使张伯仪","1","1","2"
"淮西招讨处置","1","1","2"
"西招讨处置使","1","1","2"
"淮西应援招讨","1","1","2"
"西应援招讨使","1","1","2"
"江南西道节度","1","1","2"
"郓招讨制置使","1","1","2"
"神策军行营兵","1","1","2"
"策军行营兵马","1","1","2"
"军行营兵马使","1","1","2"
"行营兵马使刘","1","1","2"
"营兵马使刘德","1","1","2"
"兵马使刘德信","1","1","2"
"沔鄂节度诸军","1","1","2"
"鄂节度诸军行","1","1","2"
"节度诸军行营","1","1","2"
"度诸军行营兵","1","1","2"
"军行营兵马都","1","1","2"
"行营兵马都元","1","1","2"
"营兵马都元帅","1","1","2"
"泾原节度使姚","1","1","2"
"原节度使姚令","1","1","2"
"节度使姚令言","1","1","2"
"度使姚令言反","1","1","2"
"杀司农卿段秀","1","1","2"
"司农卿段秀实","1","1","2"
"骁卫将军刘海","1","1","2"
"卫将军刘海宾","1","1","2"
"宣武军兵马使","1","1","2"
"武军兵马使高","1","1","2"
"军兵马使高翼","1","1","2"
"兵马使高翼死","1","1","2"
"杀泾原节度都","1","1","2"
"泾原节度都虞","1","1","2"
"原节度都虞候","1","1","2"
"节度都虞候何","1","1","2"
"度都虞候何明","1","1","2"
"都虞候何明礼","1","1","2"
"杀尚书右仆射","1","1","2"
"尚书右仆射崔","1","1","2"
"书右仆射崔宁","1","1","2"
"户部尚书萧复","1","1","2"
"京兆府户曹参","1","1","2"
"兆府户曹参军","1","1","2"
"翰林学士姜公","1","1","2"
"林学士姜公辅","1","1","2"
"灵盐节度留后","1","1","2"
"盐节度留后杜","1","1","2"
"节度留后杜希","1","1","2"
"度留后杜希全","1","1","2"
"坊节度使李建","1","1","2"
"西山兵马使张","1","1","2"
"隰行营兵马副","1","1","2"
"兴元元年正月","1","1","2"
"吏部侍郎卢翰","1","1","2"
"岭南宣慰安抚","1","1","2"
"南宣慰安抚使","1","1","2"
"汴滑宋毫都统","2","0","2"
"左卫大将军侯","1","1","2"
"卫大将军侯仲","1","1","2"
"大将军侯仲庄","1","1","2"
"金商节度使李","1","1","2"
"商节度使李建","1","1","2"
"神策军兵马使","1","1","2"
"策军兵马使阳","1","1","2"
"军兵马使阳惠","1","1","2"
"兵马使阳惠元","1","1","2"
"魏博兵马使田","1","1","2"
"博兵马使田绪","1","1","2"
"兵马使田绪杀","1","1","2"
"延节度招讨使","1","1","2"
"神策行营兵马","1","1","2"
"策行营兵马使","1","1","2"
"行营兵马使尚","1","1","2"
"商州节度招讨","1","1","2"
"州节度招讨使","1","1","2"
"奉天行营兵马","1","1","2"
"天行营兵马副","1","1","2"
"商华兵马副元","1","1","2"
"华兵马副元帅","1","1","2"
"坊州刺史窦觎","1","1","2"
"李怀光杀宣慰","1","1","2"
"怀光杀宣慰使","1","1","2"
"光杀宣慰使孔","1","1","2"
"杀宣慰使孔巢","1","1","2"
"宣慰使孔巢父","1","1","2"
"四镇北庭行营","2","0","2"
"庭行营兵马副","1","1","2"
"隰诸军行营兵","1","1","2"
"陕虢诸军行营","1","1","2"
"虢诸军行营兵","1","1","2"
"朔方行营兵马","1","1","2"
"方行营兵马副","1","1","2"
"陇行营节度使","1","1","2"
"行营节度使曲","1","1","2"
"营节度使曲环","1","1","2"
"浑瑊李怀光战","2","0","2"
"贞元元年正月","1","1","2"
"元元年正月丁","2","0","2"
"隋招讨使黄金","1","1","2"
"招讨使黄金岳","1","1","2"
"涿州刺史刘怦","1","1","2"
"李希烈杀宣慰","1","1","2"
"希烈杀宣慰使","1","1","2"
"烈杀宣慰使颜","1","1","2"
"杀宣慰使颜真","1","1","2"
"宣慰使颜真卿","1","1","2"
"军节度使刘怦","1","1","2"
"吏部侍郎刘滋","1","1","2"
"中书舍人齐映","1","1","2"
"东道节度使樊","1","1","2"
"道节度使樊泽","1","1","2"
"沧州刺史程日","1","1","2"
"州刺史程日华","1","1","2"
"宁节度使韩游","1","1","2"
"三年正月壬寅","2","0","2"
"尚书左仆射张","1","1","2"
"书左仆射张延","1","1","2"
"左仆射张延赏","1","1","2"
"潼关节度使骆","1","1","2"
"关节度使骆元","1","1","2"
"节度使骆元光","1","1","2"
"兵部尚书崔汉","1","1","2"
"部尚书崔汉衡","1","1","2"
"殿中侍御史韩","1","1","2"
"前陕虢观察使","1","1","2"
"陕虢观察使李","1","1","2"
"虢观察使李泌","1","1","2"
"朔方节度使杜","1","1","2"
"方节度使杜希","1","1","2"
"节度使杜希全","1","1","2"
"陇州刺史苏清","1","1","2"
"州刺史苏清沔","1","1","2"
"射生将韩钦绪","1","1","2"
"生将韩钦绪谋","1","1","2"
"将韩钦绪谋反","1","1","2"
"泾原节度副元","1","1","2"
"原节度副元帅","1","1","2"
"宁都虞候杨朝","1","1","2"
"都虞候杨朝晟","1","1","2"
"宁节度使张献","1","1","2"
"节度使张献甫","1","1","2"
"御史大夫窦参","1","1","2"
"岭南节度使李","1","1","2"
"南节度使李复","1","1","2"
"军节度使刘玄","1","1","2"
"节度使刘玄佐","1","1","2"
"杀左谏议大夫","1","1","2"
"知制诰吴通玄","1","1","2"
"军节度使李纳","1","1","2"
"义成军节度使","1","1","2"
"成军节度使贾","1","1","2"
"军节度使贾耽","1","1","2"
"尚书右丞卢迈","1","1","2"
"节度使刘士宁","1","1","2"
"昭义军节度留","1","1","2"
"义军节度留后","1","1","2"
"军节度留后王","1","1","2"
"节度留后王虔","1","1","2"
"度留后王虔休","1","1","2"
"博节度使田绪","1","1","2"
"军节度使李万","1","1","2"
"节度使李万荣","1","1","2"
"右谏议大夫崔","1","1","2"
"谏议大夫崔损","1","1","2"
"凤翔监军使西","1","1","2"
"翔监军使西门","1","1","2"
"泾原节度使刘","1","1","2"
"原节度使刘昌","1","1","2"
"节度行军司马","1","1","2"
"度行军司马陆","1","1","2"
"行军司马陆长","1","1","2"
"军司马陆长源","1","1","2"
"宋州刺史刘逸","1","1","2"
"度使吴少诚反","1","1","2"
"陈许节度留后","1","1","2"
"许节度留后上","1","1","2"
"节度留后上官","1","1","2"
"军节度使刘全","1","1","2"
"节度使刘全谅","1","1","2"
"都知兵马使韩","1","1","2"
"知兵马使韩弘","1","1","2"
"东道节度使頔","2","0","2"
"陈许节度使上","1","1","2"
"许节度使上官","1","1","2"
"安黄节度使伊","1","1","2"
"黄节度使伊慎","1","1","2"
"寿州刺史王宗","1","1","2"
"银节度使韩全","1","1","2"
"节度使韩全义","1","1","2"
"蔡州行营招讨","1","1","2"
"州行营招讨处","1","1","2"
"行营招讨处置","1","1","2"
"营招讨处置使","1","1","2"
"黔中宴设将傅","1","1","2"
"中宴设将傅近","1","1","2"
"观察使吴士宗","1","1","2"
"韩全义吴少诚","2","0","2"
"全义吴少诚战","2","0","2"
"濠节度使张建","1","1","2"
"节度使张建封","1","1","2"
"克吐蕃末恭城","1","1","2"
"浙西观察使李","1","1","2"
"杀上封事人崔","1","1","2"
"上封事人崔善","1","1","2"
"封事人崔善贞","1","1","2"
"军节度使王武","1","1","2"
"节度使王武俊","1","1","2"
"昭德皇后王氏","1","1","2"
"大历十四年六","1","1","2"
"历十四年六月","1","1","2"
"吏部侍郎韦执","1","1","2"
"部侍郎韦执谊","1","1","2"
"军节度使程怀","1","1","2"
"节度使程怀信","1","1","2"
"皇太子权句军","2","0","2"
"太子权句军国","2","0","2"
"子权句军国政","2","0","2"
"吾卫大将军袁","1","1","2"
"卫大将军袁滋","1","1","2"
"应乾圣寿太上","1","1","2"
"乾圣寿太上皇","1","1","2"
"庄宪皇太后王","1","1","2"
"贞元四年六月","1","1","2"
"二十一年三月","1","1","2"
"行军司马刘辟","1","1","2"
"山南西道安抚","1","1","2"
"南西道安抚大","1","1","2"
"西道安抚大使","1","1","2"
"银节度留后杨","1","1","2"
"节度留后杨惠","1","1","2"
"度留后杨惠琳","1","1","2"
"留后杨惠琳反","1","1","2"
"高崇文刘辟战","2","0","2"
"节度使李师古","1","1","2"
"高年米帛羊酒","2","0","2"
"御史中丞武元","1","1","2"
"史中丞武元衡","1","1","2"
"武元衡门下侍","2","0","2"
"元衡门下侍郎","2","0","2"
"中书舍人李吉","1","1","2"
"书舍人李吉甫","1","1","2"
"李吉甫中书侍","2","0","2"
"吉甫中书侍郎","2","0","2"
"邕管经略使路","1","1","2"
"管经略使路恕","1","1","2"
"淮南节度使王","1","1","2"
"南节度使王锷","1","1","2"
"诸道行营兵马","1","1","2"
"道行营兵马招","1","1","2"
"营兵马招讨使","1","1","2"
"兵马招讨使讨","1","1","2"
"镇海军兵马使","1","1","2"
"海军兵马使张","1","1","2"
"军兵马使张子","1","1","2"
"兵马使张子良","1","1","2"
"西川节度使高","1","1","2"
"川节度使高崇","1","1","2"
"节度使高崇文","1","1","2"
"京西诸军都统","1","1","2"
"睿圣文武皇帝","1","1","2"
"军节度使王士","1","1","2"
"节度使王士真","1","1","2"
"军节度使王承","1","1","2"
"节度使王承宗","1","1","2"
"度使王承宗反","1","1","2"
"保信军节度使","1","1","2"
"信军节度使薛","1","1","2"
"军节度使薛昌","1","1","2"
"节度使薛昌朝","1","1","2"
"军护军中尉吐","1","1","2"
"护军中尉吐突","1","1","2"
"镇州行营兵马","1","1","2"
"州行营兵马招","1","1","2"
"营兵马招讨处","1","1","2"
"兵马招讨处置","1","1","2"
"马招讨处置使","1","1","2"
"镇州招讨宣慰","1","1","2"
"州招讨宣慰使","1","1","2"
"左神策军大将","1","1","2"
"神策军大将军","1","1","2"
"策军大将军郦","1","1","2"
"军大将军郦定","1","1","2"
"大将军郦定进","1","1","2"
"河东节度使范","1","1","2"
"东节度使范希","1","1","2"
"节度使范希朝","1","1","2"
"军节度使张茂","1","1","2"
"节度使张茂昭","1","1","2"
"太常卿权德舆","1","1","2"
"义武军都虞候","1","1","2"
"武军都虞候杨","1","1","2"
"军都虞候杨伯","1","1","2"
"都虞候杨伯玉","1","1","2"
"虞候杨伯玉反","1","1","2"
"义武军兵马使","1","1","2"
"武军兵马使张","1","1","2"
"军兵马使张佐","1","1","2"
"兵马使张佐元","1","1","2"
"马使张佐元反","1","1","2"
"南节度使李吉","1","1","2"
"节度使李吉甫","1","1","2"
"户部侍郎李绛","1","1","2"
"博节度使田季","1","1","2"
"节度使田季安","1","1","2"
"博节度使田兴","1","1","2"
"西川节度使武","1","1","2"
"川节度使武元","1","1","2"
"节度使武元衡","1","1","2"
"黔中经略使崔","1","1","2"
"中经略使崔能","1","1","2"
"经略使崔能讨","1","1","2"
"荆南节度使严","1","1","2"
"南节度使严绶","1","1","2"
"节度使严绶讨","1","1","2"
"东川节度使潘","1","1","2"
"川节度使潘孟","1","1","2"
"节度使潘孟阳","1","1","2"
"度使潘孟阳讨","1","1","2"
"湖南观察使柳","1","1","2"
"南观察使柳公","1","1","2"
"观察使柳公绰","1","1","2"
"察使柳公绰讨","1","1","2"
"节度使李进贤","1","1","2"
"河中节度使张","1","1","2"
"中节度使张弘","1","1","2"
"节度使吴少阳","1","1","2"
"东道节度使严","1","1","2"
"道节度使严绶","1","1","2"
"忠武军都知兵","1","1","2"
"武军都知兵马","1","1","2"
"都知兵马使李","1","1","2"
"知兵马使李光","1","1","2"
"兵马使李光颜","1","1","2"
"寿州团练使李","1","1","2"
"州团练使李文","1","1","2"
"团练使李文通","1","1","2"
"河阳节度使乌","1","1","2"
"阳节度使乌重","1","1","2"
"尚书右丞韦贯","1","1","2"
"军节度使韩弘","1","1","2"
"丰州刺史燕重","1","1","2"
"州刺史燕重旰","1","1","2"
"李光颜吴元济","2","0","2"
"光颜吴元济战","2","0","2"
"御史中丞裴度","1","1","2"
"武宁军都押衙","1","1","2"
"宁军都押衙王","1","1","2"
"军都押衙王智","1","1","2"
"都押衙王智兴","1","1","2"
"军节度使刘总","1","1","2"
"刘总王承宗战","2","0","2"
"中书舍人李逢","1","1","2"
"书舍人李逢吉","1","1","2"
"银节度使田缙","1","1","2"
"云南蛮寇安南","2","0","2"
"唐邓节度使高","1","1","2"
"邓节度使高霞","1","1","2"
"节度使高霞寓","1","1","2"
"义军节度使郗","1","1","2"
"军节度使郗士","1","1","2"
"节度使郗士美","1","1","2"
"邕管经略使韦","1","1","2"
"管经略使韦悦","1","1","2"
"工部侍郎王涯","1","1","2"
"李愬吴元济战","2","0","2"
"淮西宣慰处置","1","1","2"
"西宣慰处置使","1","1","2"
"户部侍郎崔群","1","1","2"
"南节度使李庸","1","1","2"
"节度使李庸阝","1","1","2"
"容管经略使阳","1","1","2"
"御史大夫李夷","1","1","2"
"史大夫李夷简","1","1","2"
"军节度使程权","1","1","2"
"户部侍郎皇甫","1","1","2"
"盐铁转运使程","1","1","2"
"铁转运使程异","1","1","2"
"灵武节度使杜","1","1","2"
"武节度使杜叔","1","1","2"
"节度使杜叔良","1","1","2"
"圣文神武法天","1","1","2"
"文神武法天应","1","1","2"
"神武法天应道","1","1","2"
"武法天应道皇","1","1","2"
"法天应道皇帝","1","1","2"
"河阳节度使令","1","1","2"
"阳节度使令狐","1","1","2"
"节度使令狐楚","1","1","2"
"都护李象古反","1","1","2"
"宪宗刚明果断","1","1","2"
"懿安皇太后郭","1","1","2"
"安皇太后郭氏","1","1","2"
"神策军中尉吐","1","1","2"
"策军中尉吐突","1","1","2"
"崖州司户参军","1","1","2"
"中书舍人翰林","1","1","2"
"书舍人翰林学","1","1","2"
"舍人翰林学士","1","1","2"
"人翰林学士段","1","1","2"
"翰林学士段文","1","1","2"
"林学士段文昌","1","1","2"
"容管经略留后","1","1","2"
"管经略留后严","1","1","2"
"经略留后严公","1","1","2"
"略留后严公素","1","1","2"
"御史中丞崔植","1","1","2"
"神策军中尉梁","1","1","2"
"策军中尉梁守","1","1","2"
"军中尉梁守谦","1","1","2"
"京北行营都监","1","1","2"
"成德军将士钱","1","1","2"
"长庆元年正月","1","1","2"
"卢龙军八州归","1","1","2"
"盐州刺史李文","1","1","2"
"州刺史李文悦","1","1","2"
"幽州卢龙军都","1","1","2"
"州卢龙军都知","1","1","2"
"卢龙军都知兵","1","1","2"
"龙军都知兵马","1","1","2"
"度使张弘靖反","1","1","2"
"臣上尊号曰文","2","0","2"
"上尊号曰文武","2","0","2"
"文武孝德皇帝","1","1","2"
"成德军大将王","1","1","2"
"德军大将王廷","1","1","2"
"军大将王廷凑","1","1","2"
"大将王廷凑杀","1","1","2"
"度使田弘正反","1","1","2"
"刺史王进岌死","1","1","2"
"易州刺史柳公","1","1","2"
"州刺史柳公济","1","1","2"
"灵武节度使李","1","1","2"
"武节度使李进","1","1","2"
"节度使李进诚","1","1","2"
"武军节度使陈","1","1","2"
"军节度使陈楚","1","1","2"
"博节度使田布","1","1","2"
"兵马使史宪诚","1","1","2"
"节度使刘悟囚","1","1","2"
"武宁军节度副","1","1","2"
"宁军节度副使","1","1","2"
"军节度副使王","1","1","2"
"节度副使王智","1","1","2"
"度副使王智兴","1","1","2"
"淮南节度使裴","1","1","2"
"南节度使裴度","1","1","2"
"德军节度使牛","1","1","2"
"军节度使牛元","1","1","2"
"节度使牛元翼","1","1","2"
"邕州刺史李元","1","1","2"
"州刺史李元宗","1","1","2"
"宣武军宿直将","1","1","2"
"武军宿直将李","1","1","2"
"盐州刺史赵旰","1","1","2"
"郓节度使曹华","1","1","2"
"军节度使韩充","1","1","2"
"御史中丞牛僧","1","1","2"
"史中丞牛僧孺","1","1","2"
"黄洞蛮寇安南","2","0","2"
"长庆二年十二","1","1","2"
"庆二年十二月","1","1","2"
"左仆射裴度三","1","1","2"
"宰相李逢吉请","1","1","2"
"相李逢吉请立","1","1","2"
"李逢吉请立景","1","1","2"
"逢吉请立景王","1","1","2"
"平章事李逢吉","1","1","2"
"中官季文德谋","1","1","2"
"官季文德谋反","1","1","2"
"宝历元年正月","1","1","2"
"文武大圣广孝","1","1","2"
"武大圣广孝皇","1","1","2"
"大圣广孝皇帝","1","1","2"
"卢龙军兵马使","1","1","2"
"龙军兵马使李","1","1","2"
"军兵马使李载","1","1","2"
"兵马使李载义","1","1","2"
"马使李载义杀","1","1","2"
"宝历二年十二","1","1","2"
"历二年十二月","1","1","2"
"内枢密使王守","1","1","2"
"枢密使王守澄","1","1","2"
"神策护军中尉","1","1","2"
"策护军中尉魏","1","1","2"
"翰林学士韦处","1","1","2"
"林学士韦处厚","1","1","2"
"千二百七十人","1","1","2"
"军节度使李寰","1","1","2"
"节度使李寰讨","1","1","2"
"沧州行营招抚","1","1","2"
"州行营招抚使","1","1","2"
"峰州刺史王升","1","1","2"
"州刺史王升朝","1","1","2"
"刺史王升朝反","1","1","2"
"魏博节度使史","1","1","2"
"博节度使史宪","1","1","2"
"武军节度使柳","1","1","2"
"军节度使柳公","1","1","2"
"节度使柳公济","1","1","2"
"军节度使李载","1","1","2"
"魏博行营兵马","1","1","2"
"博行营兵马使","1","1","2"
"行营兵马使丌","1","1","2"
"营兵马使丌志","1","1","2"
"兵马使丌志沼","1","1","2"
"马使丌志沼反","1","1","2"
"翰林学士路隋","1","1","2"
"太原兵马使傅","1","1","2"
"原兵马使傅毅","1","1","2"
"都知兵马使张","1","1","2"
"沧景节度使李","1","1","2"
"沧德宣慰使柏","1","1","2"
"德宣慰使柏耆","1","1","2"
"都知兵马使何","1","1","2"
"知兵马使何进","1","1","2"
"兵马使何进滔","1","1","2"
"吏部侍郎李宗","1","1","2"
"部侍郎李宗闵","1","1","2"
"军卫大将军董","1","1","2"
"卫大将军董重","1","1","2"
"大将军董重质","1","1","2"
"诸道行营西川","1","1","2"
"道行营西川都","1","1","2"
"行营西川都知","1","1","2"
"营西川都知兵","1","1","2"
"西川都知兵马","1","1","2"
"川都知兵马使","1","1","2"
"昌军节度使牛","1","1","2"
"军节度使牛僧","1","1","2"
"节度使牛僧孺","1","1","2"
"尚书右丞宋申","1","1","2"
"书右丞宋申锡","1","1","2"
"莫州刺史张庆","1","1","2"
"州刺史张庆初","1","1","2"
"兵马使杨志诚","1","1","2"
"兵部尚书李德","1","1","2"
"部尚书李德裕","1","1","2"
"龙军节度使杨","1","1","2"
"军节度使杨志","1","1","2"
"春衣使边奉鸾","1","1","2"
"契丹使尹士恭","1","1","2"
"幽州卢龙军大","1","1","2"
"州卢龙军大将","1","1","2"
"卢龙军大将史","1","1","2"
"龙军大将史元","1","1","2"
"军大将史元忠","1","1","2"
"道节度使李宗","1","1","2"
"节度使李宗闵","1","1","2"
"军节度使王廷","1","1","2"
"节度使王廷凑","1","1","2"
"浙江东道观察","1","1","2"
"江东道观察使","1","1","2"
"东道观察使贾","1","1","2"
"御史大夫李固","1","1","2"
"史大夫李固言","1","1","2"
"李固言门下侍","2","0","2"
"固言门下侍郎","2","0","2"
"御史中丞舒元","1","1","2"
"史中丞舒元舆","1","1","2"
"兵部郎中李训","1","1","2"
"杀观军容使王","1","1","2"
"观军容使王守","1","1","2"
"军容使王守澄","1","1","2"
"杀武宁军监军","1","1","2"
"武宁军监军使","1","1","2"
"宁军监军使王","1","1","2"
"军监军使王守","1","1","2"
"监军使王守涓","1","1","2"
"宁节度使郭行","1","1","2"
"御史中丞李孝","1","1","2"
"史中丞李孝本","1","1","2"
"京兆少尹罗立","1","1","2"
"兆少尹罗立言","1","1","2"
"尚书右仆射郑","1","1","2"
"书右仆射郑覃","1","1","2"
"权知户部侍郎","1","1","2"
"知户部侍郎李","1","1","2"
"户部侍郎李石","1","1","2"
"仇士良杀右金","1","1","2"
"士良杀右金吾","1","1","2"
"良杀右金吾卫","1","1","2"
"杀右金吾卫大","1","1","2"
"吾卫大将军韩","1","1","2"
"卫大将军韩约","1","1","2"
"开成元年正月","1","1","2"
"道节度使李固","1","1","2"
"节度使李固言","1","1","2"
"工部侍郎陈夷","1","1","2"
"部侍郎陈夷行","1","1","2"
"军护军中尉鱼","1","1","2"
"护军中尉鱼弘","1","1","2"
"军中尉鱼弘志","1","1","2"
"废皇太子成美","2","0","2"
"仙韶院副使尉","1","1","2"
"韶院副使尉迟","1","1","2"
"院副使尉迟璋","1","1","2"
"宣懿皇太后韦","1","1","2"
"懿皇太后韦氏","1","1","2"
"军护军中尉仇","1","1","2"
"护军中尉仇士","1","1","2"
"内枢密使刘弘","1","1","2"
"枢密使刘弘逸","1","1","2"
"会昌元年正月","1","1","2"
"节度使史元忠","1","1","2"
"雄武军使张仲","1","1","2"
"武军使张仲武","1","1","2"
"节度副大使李","1","1","2"
"度副大使李绅","1","1","2"
"臣上尊号曰仁","2","0","2"
"上尊号曰仁圣","2","0","2"
"尊号曰仁圣文","2","0","2"
"号曰仁圣文武","2","0","2"
"河东节度使刘","1","1","2"
"东节度使刘沔","1","1","2"
"天德军行营副","1","1","2"
"德军行营副使","1","1","2"
"军行营副使石","1","1","2"
"行营副使石雄","1","1","2"
"北面招讨泽潞","1","1","2"
"魏博节度使何","1","1","2"
"博节度使何弘","1","1","2"
"节度使何弘敬","1","1","2"
"东面招讨泽潞","1","1","2"
"河中节度使陈","1","1","2"
"中节度使陈夷","1","1","2"
"节度使陈夷行","1","1","2"
"河阳节度使王","1","1","2"
"阳节度使王茂","1","1","2"
"节度使王茂元","1","1","2"
"中书舍人崔铉","1","1","2"
"崔铉中书侍郎","2","0","2"
"晋绛行营节度","1","1","2"
"绛行营节度使","1","1","2"
"行营节度使石","1","1","2"
"营节度使石雄","1","1","2"
"灵夏六道元帅","1","1","2"
"安抚党项大使","1","1","2"
"御史中丞李回","1","1","2"
"四年正月乙酉","2","0","2"
"磁州刺史安玉","1","1","2"
"仁圣文武章天","1","1","2"
"圣文武章天成","1","1","2"
"文武章天成功","1","1","2"
"武章天成功神","1","1","2"
"章天成功神德","1","1","2"
"天成功神德明","1","1","2"
"成功神德明道","1","1","2"
"功神德明道大","1","1","2"
"神德明道大孝","1","1","2"
"德明道大孝皇","1","1","2"
"明道大孝皇帝","1","1","2"
"户部侍郎李回","1","1","2"
"银节度使米暨","1","1","2"
"东北道招讨党","1","1","2"
"北道招讨党项","1","1","2"
"道招讨党项使","1","1","2"
"孝明皇太后郑","1","1","2"
"明皇太后郑氏","1","1","2"
"经略使裴元裕","1","1","2"
"大中元年正月","1","1","2"
"东节度使王宰","1","1","2"
"太子少保李德","1","1","2"
"子少保李德裕","1","1","2"
"御史大夫崔铉","1","1","2"
"判户部事魏扶","1","1","2"
"兵部侍郎令狐","1","1","2"
"御史大夫郑朗","1","1","2"
"盐州监军使杨","1","1","2"
"州监军使杨玄","1","1","2"
"监军使杨玄价","1","1","2"
"军使杨玄价杀","1","1","2"
"盐铁转运使夏","1","1","2"
"铁转运使夏侯","1","1","2"
"转运使夏侯孜","1","1","2"
"江西都将毛鹤","1","1","2"
"淮南节度使崔","1","1","2"
"南节度使崔铉","1","1","2"
"池观察处置使","1","1","2"
"观察处置使讨","1","1","2"
"军护军中尉王","1","1","2"
"圣武献文孝皇","1","1","2"
"武献文孝皇帝","1","1","2"
"恭宪皇太后王","1","1","2"
"文德元年三月","1","1","2"
"称淮南节度使","1","1","2"
"蔡州四面行营","1","1","2"
"州四面行营副","1","1","2"
"阆州防御使王","1","1","2"
"州防御使王建","1","1","2"
"南西川节度副","1","1","2"
"西川节度副大","1","1","2"
"川节度副大使","1","1","2"
"两川招抚制置","1","1","2"
"川招抚制置使","1","1","2"
"平军节度使王","1","1","2"
"西道节度使杨","1","1","2"
"道节度使杨守","1","1","2"
"节度使杨守厚","1","1","2"
"龙纪元年正月","1","1","2"
"奉国军留后申","1","1","2"
"国军留后申丛","1","1","2"
"杨行密陷宣州","2","0","2"
"宣歙观察使赵","1","1","2"
"庐州刺史蔡俦","1","1","2"
"军节度使王敬","1","1","2"
"节度使王敬武","1","1","2"
"宣歙观察使杨","1","1","2"
"歙观察使杨行","1","1","2"
"观察使杨行密","1","1","2"
"眉州刺史山行","1","1","2"
"州刺史山行章","1","1","2"
"大顺元年正月","1","1","2"
"圣文睿德光武","1","1","2"
"文睿德光武弘","1","1","2"
"睿德光武弘孝","1","1","2"
"德光武弘孝皇","1","1","2"
"光武弘孝皇帝","1","1","2"
"河东行营都招","1","1","2"
"东行营都招讨","1","1","2"
"行营都招讨宣","1","1","2"
"营都招讨宣慰","1","1","2"
"都招讨宣慰使","1","1","2"
"节度使李匡威","1","1","2"
"云州防御使赫","1","1","2"
"州防御使赫连","1","1","2"
"节度使李克恭","1","1","2"
"节度使顾彦朗","1","1","2"
"河东东面行营","1","1","2"
"东东面行营招","1","1","2"
"东面行营招讨","1","1","2"
"义军节度使孙","1","1","2"
"军节度使孙揆","1","1","2"
"杨行密陷苏州","2","0","2"
"南节度使孙儒","1","1","2"
"蜀州刺史李行","1","1","2"
"州刺史李行周","1","1","2"
"兵部侍郎崔昭","1","1","2"
"部侍郎崔昭纬","1","1","2"
"御史中丞徐彦","1","1","2"
"史中丞徐彦若","1","1","2"
"彦若户部侍郎","2","0","2"
"西川节度使陈","1","1","2"
"川节度使陈敬","1","1","2"
"景福元年正月","1","1","2"
"河阳节度使赵","1","1","2"
"阳节度使赵克","1","1","2"
"节度使赵克裕","1","1","2"
"平军节度使硃","2","0","2"
"军节度使硃宣","2","0","2"
"定军节度使杨","1","1","2"
"军节度使杨守","1","1","2"
"节度使杨守忠","1","1","2"
"龙剑节度使杨","1","1","2"
"剑节度使杨守","1","1","2"
"节度使杨守贞","1","1","2"
"福建观察使陈","1","1","2"
"建观察使陈岩","1","1","2"
"护闽都将范晖","1","1","2"
"泉州刺史王潮","1","1","2"
"陇右节度使李","1","1","2"
"右节度使李茂","1","1","2"
"节度使李茂贞","1","1","2"
"感义军节度使","1","1","2"
"义军节度使满","1","1","2"
"军节度使满存","1","1","2"
"明州刺史钟文","1","1","2"
"州刺史钟文季","1","1","2"
"卢龙军兵马留","1","1","2"
"龙军兵马留后","1","1","2"
"军兵马留后李","1","1","2"
"兵马留后李匡","1","1","2"
"马留后李匡筹","1","1","2"
"剑南西川监军","1","1","2"
"南西川监军田","1","1","2"
"西川监军田令","1","1","2"
"川监军田令孜","1","1","2"
"宁军节度使时","1","1","2"
"军节度使时溥","1","1","2"
"神策大将军李","1","1","2"
"升州刺史张雄","1","1","2"
"观军容使西门","1","1","2"
"军容使西门重","1","1","2"
"容使西门重遂","1","1","2"
"内枢密使李周","1","1","2"
"枢密使李周讠","1","1","2"
"密使李周讠童","1","1","2"
"检校司徒韦昭","1","1","2"
"校司徒韦昭度","1","1","2"
"御史中丞崔胤","1","1","2"
"升州刺史冯弘","1","1","2"
"邵州刺史邓处","1","1","2"
"州刺史邓处讷","1","1","2"
"钦化军节度使","1","1","2"
"化军节度使周","1","1","2"
"军节度使周岳","1","1","2"
"建州刺史徐归","1","1","2"
"州刺史徐归范","1","1","2"
"乾宁元年正月","1","1","2"
"威戎军节度使","1","1","2"
"戎军节度使杨","1","1","2"
"军节度使杨晟","1","1","2"
"安军节度使邓","1","1","2"
"军节度使邓处","1","1","2"
"节度使邓处讷","1","1","2"
"武冈指挥使蒋","1","1","2"
"冈指挥使蒋勋","1","1","2"
"大同军防御使","1","1","2"
"同军防御使赫","1","1","2"
"军防御使赫连","1","1","2"
"义军节度使康","1","1","2"
"军节度使康君","1","1","2"
"节度使康君立","1","1","2"
"节度使李匡筹","1","1","2"
"度使卢彦威杀","1","1","2"
"军节度使王重","1","1","2"
"节度使王重盈","1","1","2"
"宁军节度使硃","2","0","2"
"军节度使硃瑾","2","0","2"
"难军节度使王","1","1","2"
"节度使王行瑜","1","1","2"
"李茂贞犯京师","2","0","2"
"太保致仕韦昭","1","1","2"
"保致仕韦昭度","1","1","2"
"镇海军节度使","1","1","2"
"海军节度使钱","1","1","2"
"军节度使钱升","1","1","2"
"浙江东道招讨","1","1","2"
"江东道招讨使","1","1","2"
"吏部尚书孔纬","1","1","2"
