"N-gram","新唐书","新唐书翻译","Total"
"镇海军节度使钱升","1","1","2"
"匡国军节度使王行","1","1","2"
"国军节度使王行约","1","1","2"
"神策军护军中尉骆","1","1","2"
"策军护军中尉骆全","1","1","2"
"李克邠宁四面行营","2","0","2"
"宁四面行营招讨使","1","1","2"
"保大军节度使李思","1","1","2"
"大军节度使李思孝","1","1","2"
"定难军节度使李思","1","1","2"
"义武军节度使王处","1","1","2"
"武军节度使王处存","1","1","2"
"阆州防御使李继雍","1","1","2"
"静江军节度使周元","1","1","2"
"江军节度使周元静","1","1","2"
"武泰军节度使王建","1","1","2"
"泰军节度使王建肇","1","1","2"
"武安军节度使崔胤","1","1","2"
"持节凤翔四面行营","1","1","2"
"节凤翔四面行营节","1","1","2"
"凤翔四面行营节度","1","1","2"
"威胜军节度使王抟","1","1","2"
"忠国军节度使李师","1","1","2"
"国军节度使李师悦","1","1","2"
"保义军节度使王珙","1","1","2"
"江南诸道行营都统","1","1","2"
"忠国军节度使李继","1","1","2"
"国军节度使李继徽","1","1","2"
"东川节度使顾彦晖","1","1","2"
"威武军节度使王潮","1","1","2"
"卢龙军节度使刘仁","1","1","2"
"龙军节度使刘仁恭","1","1","2"
"奉国军节度使崔洪","1","1","2"
"清海军节度使崔胤","1","1","2"
"义武军节度使王郜","1","1","2"
"左右神策军中尉刘","1","1","2"
"右神策军中尉刘季","1","1","2"
"神策军中尉刘季述","1","1","2"
"护国军节度使王珂","1","1","2"
"昭义军节度使孟迁","1","1","2"
"李茂贞硃全忠战武","2","0","2"
"茂贞硃全忠战武功","2","0","2"
"静难军节度使李继","1","1","2"
"难军节度使李继徽","1","1","2"
"军节度使李继徽叛","1","1","2"
"清海军节度使徐彦","1","1","2"
"海军节度使徐彦若","1","1","2"
"昭武军节度使李继","1","1","2"
"武军节度使李继忠","1","1","2"
"山南西道节度使王","1","1","2"
"南西道节度使王万","1","1","2"
"西道节度使王万弘","1","1","2"
"道节度使王万弘叛","1","1","2"
"东面诸道行营都统","2","0","2"
"军节度使李茂勋叛","1","1","2"
"神策军护军中尉韩","1","1","2"
"策军护军中尉韩全","1","1","2"
"军护军中尉韩全诲","1","1","2"
"清海军节度使裴枢","1","1","2"
"武贞军节度使雷彦","1","1","2"
"贞军节度使雷彦威","1","1","2"
"军节度使王师范叛","1","1","2"
"尚书左仆射致仕张","1","1","2"
"书左仆射致仕张浚","1","1","2"
"静难军节度使杨崇","1","1","2"
"难军节度使杨崇本","1","1","2"
"军节度使杨崇本会","1","1","2"
"武昌军节度使杜洪","1","1","2"
"戎昭军节度使冯行","1","1","2"
"昭军节度使冯行袭","1","1","2"
"岳州刺史邓进忠叛","1","1","2"
"忠义军节度使赵匡","1","1","2"
"义军节度使赵匡凝","1","1","2"
"淮南节度使杨行密","1","1","2"
"匡国军节度使刘知","1","1","2"
"国军节度使刘知俊","1","1","2"
"昭义军节度使丁会","1","1","2"
"义军节度使丁会叛","1","1","2"
"工部尚书张锡辅政","1","1","2"
"岭南节度使张九章","1","1","2"
"肃宗废后庶人张氏","1","1","2"
"詹事主簿赵弘智谏","1","1","2"
"天策兵曹参军杜淹","1","1","2"
"遣右卫将军宇文歆","1","1","2"
"襄州道行台尚书令","1","1","2"
"秦王府骁将秦叔宝","1","1","2"
"壮士左卫副率封师","1","1","2"
"士左卫副率封师进","1","1","2"
"引驸马都尉柴令武","1","1","2"
"时殿中侍御史李钧","1","1","2"
"左羽林大将军常元","1","1","2"
"羽林大将军常元楷","1","1","2"
"尚书左仆射窦怀贞","1","1","2"
"右散骑常侍昭文馆","1","1","2"
"散骑常侍昭文馆学","1","1","2"
"骑常侍昭文馆学士","1","1","2"
"常侍昭文馆学士贾","1","1","2"
"侍昭文馆学士贾膺","1","1","2"
"昭文馆学士贾膺福","1","1","2"
"诏雍州长史窦怀贞","1","1","2"
"诏鸿胪少卿张俟德","1","1","2"
"鸿胪少卿张俟德持","1","1","2"
"胪少卿张俟德持节","1","1","2"
"少卿张俟德持节册","1","1","2"
"薛举柱国奚道宜率","1","1","2"
"诏夔州总管赵郡王","1","1","2"
"夔州总管赵郡王孝","1","1","2"
"州总管赵郡王孝恭","1","1","2"
"秦王行军元帅长史","1","1","2"
"诏赠左骁卫大将军","2","0","2"
"陕东道行台右仆射","1","1","2"
"鸿胪卿宁长真举郁","1","1","2"
"胪卿宁长真举郁林","1","1","2"
"遣长史高士廉率兵","1","1","2"
"大将军府记室参军","1","1","2"
"召相王府参军阎玄","1","1","2"
"相王府参军阎玄静","1","1","2"
"右御史中丞知大夫","1","1","2"
"御史中丞知大夫事","1","1","2"
"虎牙郎将公孙上哲","1","1","2"
"牙郎将公孙上哲战","1","1","2"
"东南道行台尚书令","1","1","2"
"黜柳城太守杨林甫","1","1","2"
"时茂州俚童张仲文","1","1","2"
"沃沮道行军副总管","1","1","2"
"隋司隶大夫薛道衡","1","1","2"
"吏部侍郎高孝基劝","1","1","2"
"时钦州俚帅宁长真","1","1","2"
"二千二百八十七家","1","1","2"
"渭北道行军记室参","1","1","2"
"北道行军记室参军","1","1","2"
"陕东道大行台考功","1","1","2"
"东道大行台考功郎","1","1","2"
"道大行台考功郎中","1","1","2"
"陕东道大行台司勋","1","1","2"
"东道大行台司勋郎","1","1","2"
"道大行台司勋郎中","1","1","2"
"诏内外百官朝集使","1","1","2"
"外传呼画师阎立本","1","1","2"
"检校左翊卫鹰扬郎","1","1","2"
"校左翊卫鹰扬郎将","1","1","2"
"殿中侍御史崔仁师","1","1","2"
"渭北道行军元帅府","1","1","2"
"北道行军元帅府记","1","1","2"
"道行军元帅府记室","1","1","2"
"遣中书侍郎岑文本","1","1","2"
"中书侍郎岑文本敦","1","1","2"
"洛阳人李弘泰诬告","1","1","2"
"阳人李弘泰诬告太","1","1","2"
"人李弘泰诬告太尉","1","1","2"
"李弘泰诬告太尉长","1","1","2"
"弘泰诬告太尉长孙","1","1","2"
"徐彦伯等二十六人","1","1","2"
"按幽州都督屈突仲","2","0","2"
"雍州司士参军韦绚","1","1","2"
"褚遂良等元老大臣","1","1","2"
"遂良等元老大臣相","1","1","2"
"东川节度使李叔明","1","1","2"
"夏州都督王方翼讨","1","1","2"
"左鹰扬将军裴绍业","1","1","2"
"安息道大总管韦待","1","1","2"
"息道大总管韦待价","1","1","2"
"道大总管韦待价等","1","1","2"
"持节陇右诸军副大","1","1","2"
"节陇右诸军副大使","1","1","2"
"右威卫中郎将周庆","1","1","2"
"威卫中郎将周庆立","1","1","2"
"冬官尚书裴行本等","1","1","2"
"官尚书裴行本等七","1","1","2"
"尚书裴行本等七人","1","1","2"
"道州刺史李仁褒兄","1","1","2"
"州刺史李仁褒兄弟","1","1","2"
"清边道大总管武攸","1","1","2"
"边道大总管武攸宜","1","1","2"
"沛王府长史皇甫公","1","1","2"
"王府长史皇甫公义","1","1","2"
"府长史皇甫公义引","1","1","2"
"左散骑常侍张惟素","1","1","2"
"魏博节度使田弘正","1","1","2"
"子父女母交口教授","1","1","2"
"命御史大夫李承嘉","1","1","2"
"洛州长史薛季昶劝","1","1","2"
"荆州大都督府长史","1","1","2"
"宜加赐实封二百户","1","1","2"
"见驸马都尉王同皎","1","1","2"
"侍御史任知古召募","1","1","2"
"利仁府折冲麻嗣宗","1","1","2"
"朔方道防御讨击大","1","1","2"
"方道防御讨击大使","1","1","2"
"天兵军节度使张说","1","1","2"
"左监门将军卢龙子","1","1","2"
"左右威卫将军王景","1","1","2"
"右威卫将军王景耀","1","1","2"
"国子祭酒留守东都","1","1","2"
"国子祭酒祝钦明建","1","1","2"
"左司御率府胄曹参","1","1","2"
"司御率府胄曹参军","1","1","2"
"检校益州大都督长","1","1","2"
"校益州大都督长史","1","1","2"
"右羽林将军检校幽","1","1","2"
"羽林将军检校幽州","1","1","2"
"林将军检校幽州都","1","1","2"
"将军检校幽州都督","1","1","2"
"济州刺史裴耀卿上","1","1","2"
"州刺史裴耀卿上书","1","1","2"
"殿中监王毛仲持节","1","1","2"
"左玉钤卫兵曹参军","1","1","2"
"河东道支度营田使","1","1","2"
"朔方河东都统李国","1","1","2"
"方河东都统李国贞","1","1","2"
"滑亳节度使令狐彰","1","1","2"
"本官同中书门下平","1","1","2"
"御史大夫崔隐甫等","1","1","2"
"右补阙内供奉郑钦","1","1","2"
"补阙内供奉郑钦说","1","1","2"
"天马副监万俟承晖","1","1","2"
"闲厩使殿中监韦衢","1","1","2"
"厩使殿中监韦衢等","1","1","2"
"突骑施酋长哥舒部","1","1","2"
"骠骑大将军高力士","1","1","2"
"太子先锋兵马元帅","1","1","2"
"庆王府录事参军事","1","1","2"
"安西四镇节度副大","1","1","2"
"西四镇节度副大使","1","1","2"
"幽州大都督府长史","1","1","2"
"知诸道节度行营事","1","1","2"
"滑汴节度使许叔冀","1","1","2"
"汴节度使许叔冀战","1","1","2"
"荆南五道节度行营","1","1","2"
"南五道节度行营事","1","1","2"
"在天区毕宿北的五","0","2","2"
"天区毕宿北的五车","0","2","2"
"区毕宿北的五车五","0","2","2"
"毕宿北的五车五星","0","2","2"
"宿北的五车五星之","0","2","2"
"北的五车五星之间","0","2","2"
"的五车五星之间出","0","2","2"
"车五星之间出现彗","0","2","2"
"五星之间出现彗星","0","2","2"
"二宿之间出现彗星","0","2","2"
"蕃侯旅途食宿及旅","0","2","2"
"侯旅途食宿及旅行","0","2","2"
"旅途食宿及旅行所","0","2","2"
"途食宿及旅行所需","0","2","2"
"食宿及旅行所需之","0","2","2"
"宿及旅行所需之物","0","2","2"
"及旅行所需之物的","0","2","2"
"行所需之物的各州","0","2","2"
"所需之物的各州本","0","2","2"
"需之物的各州本年","0","2","2"
"之物的各州本年赋","0","2","2"
"物的各州本年赋税","0","2","2"
"宗在太清宫举行受","0","2","2"
"在太清宫举行受祭","0","2","2"
"用祭品的朝献祭祀","0","2","2"
"武后觉得他说得很","0","2","2"
"受任同中书门下三","0","2","2"
"任辽东道行军总管","0","2","2"
"肃政台御史大夫蹇","0","2","2"
"政台御史大夫蹇味","0","2","2"
"台御史大夫蹇味道","0","2","2"
"卫大将军黑齿常之","0","2","2"
"嗣加同凤阁鸾台三","0","2","2"
"苏味道任凤阁侍郎","0","2","2"
"李迥秀加同凤阁鸾","0","2","2"
"迥秀加同凤阁鸾台","0","2","2"
"刘幽求为中书舍人","0","2","2"
"苏瑰任尚书左仆射","0","2","2"
"陆象先加同中书门","0","2","2"
"象先加同中书门下","0","2","2"
"州刺史姚元之任兵","0","2","2"
"刺史姚元之任兵部","0","2","2"
"史姚元之任兵部尚","0","2","2"
"姚元之任兵部尚书","0","2","2"
"李逢吉任门下侍郎","0","2","2"
"军节度使崔胤任中","0","2","2"
"节度使崔胤任中书","0","2","2"
"度使崔胤任中书侍","0","2","2"
"使崔胤任中书侍郎","0","2","2"
"衢州刺史陈岌反叛","0","2","2"
"州刺史陈岌反叛依","0","2","2"
"刺史陈岌反叛依附","0","2","2"
"是河南府洛阳县人","0","2","2"
"派遣部将王雄诞讨","0","2","2"
"遣部将王雄诞讨伐","0","2","2"
"赠予开府仪同三司","0","2","2"
"凉州都督唐休瞡任","0","2","2"
"崔宁在西山打败吐","0","2","2"
"宁在西山打败吐蕃","0","2","2"
"在西山打败吐蕃军","0","2","2"
"在太极殿登皇帝位","0","2","2"
"秦王李世民任西讨","0","2","2"
"王李世民任西讨元","0","2","2"
"李世民任西讨元帅","0","2","2"
"李建成和秦王李世","0","2","2"
"建成和秦王李世民","0","2","2"
"秦王李世民在氵名","0","2","2"
"皇太子李建成讨伐","0","2","2"
"连累而失官去职的","0","2","2"
"累而失官去职的人","0","2","2"
"全国免除徭役一年","0","2","2"
"从昆明池回到京城","0","2","2"
"萧蠫任尚书左仆射","0","2","2"
"积聚功德累集仁爱","0","2","2"
"十五岁以上的男子","0","2","2"
"十岁以上的老人赐","0","2","2"
"岁以上的老人赐给","0","2","2"
"以上的老人赐给粮","0","2","2"
"上的老人赐给粮食","0","2","2"
"隋朝人暴露的尸骸","0","2","2"
"九十岁以上的老人","0","2","2"
"任城郡王李道宗任","0","2","2"
"请求给太宗加号为","0","2","2"
"的死罪以下罪犯减","0","2","2"
"死罪以下罪犯减刑","0","2","2"
"中八十岁以上老人","0","2","2"
"京城百姓聚饮三天","0","2","2"
"州道行军总管率军","0","2","2"
"道行军总管率军讨","0","2","2"
"行军总管率军讨伐","0","2","2"
"赐给五品以上官员","0","2","2"
"品以上官员的儿子","0","2","2"
"任赤水道行军总管","0","2","2"
"太宗从九成宫返京","0","2","2"
"当弥道行军大总管","0","2","2"
"令五品以上官员议","0","2","2"
"李世责力与薛延陀","0","2","2"
"世责力与薛延陀军","0","2","2"
"免除齐州的劳役一","0","2","2"
"除齐州的劳役一年","0","2","2"
"老人赐给粮食布帛","0","2","2"
"太宗赐给所经过地","0","2","2"
"宗赐给所经过地方","0","2","2"
"赐给所经过地方的","0","2","2"
"给所经过地方的高","0","2","2"
"所经过地方的高龄","0","2","2"
"经过地方的高龄鳏","0","2","2"
"过地方的高龄鳏寡","0","2","2"
"地方的高龄鳏寡老","0","2","2"
"方的高龄鳏寡老人","0","2","2"
"的高龄鳏寡老人粮","0","2","2"
"龄鳏寡老人粮食布","0","2","2"
"鳏寡老人粮食布帛","0","2","2"
"长孙无忌代理侍中","0","2","2"
"任青丘道行军大总","0","2","2"
"左骁卫大将军契絆","0","2","2"
"判服劳役罪以下的","0","2","2"
"李治在金液门处理","0","2","2"
"封太宗谥号为文武","0","2","2"
"太宗谥号为文武大","0","2","2"
"宗谥号为文武大圣","0","2","2"
"给八十岁以上的平","0","2","2"
"同中书门下三品职","0","2","2"
"右骁卫大将军契絆","0","2","2"
"道行军总管进行讨","0","2","2"
"行军总管进行讨伐","0","2","2"
"赵孝祖与白水蛮族","0","2","2"
"诏令文武官员议论","0","2","2"
"令文武官员议论政","0","2","2"
"文武官员议论政事","0","2","2"
"派使臣讯察记录囚","0","2","2"
"年的租赋及应缴的","0","2","2"
"的租赋及应缴的布","0","2","2"
"租赋及应缴的布帛","0","2","2"
"对死罪以下犯人减","0","2","2"
"五品以上官员勋级","0","2","2"
"品以上官员勋级在","0","2","2"
"以上官员勋级在其","0","2","2"
"上官员勋级在其父","0","2","2"
"官员勋级在其父以","0","2","2"
"员勋级在其父以下","0","2","2"
"勋级在其父以下者","0","2","2"
"级在其父以下者加","0","2","2"
"在其父以下者加勋","0","2","2"
"其父以下者加勋一","0","2","2"
"父以下者加勋一级","0","2","2"
"百姓八十岁以上的","0","2","2"
"姓八十岁以上的老","0","2","2"
"被废为平民的原皇","0","2","2"
"废为平民的原皇后","0","2","2"
"为平民的原皇后王","0","2","2"
"平民的原皇后王氏","0","2","2"
"给八十岁以上老人","0","2","2"
"岁以上老人粮食布","0","2","2"
"以上老人粮食布帛","0","2","2"
"高宗自东都返回京","0","2","2"
"卫大将军苏定方任","0","2","2"
"任神兵道行军大总","0","2","2"
"萧嗣业任扶余道行","0","2","2"
"嗣业任扶余道行军","0","2","2"
"业任扶余道行军总","0","2","2"
"任扶余道行军总管","0","2","2"
"氵贝江道行军总管","0","2","2"
"皇太子李弘代行处","0","2","2"
"太子李弘代行处理","0","2","2"
"子李弘代行处理国","0","2","2"
"李弘代行处理国政","0","2","2"
"民中八十岁以上的","0","2","2"
"个总管的兵力征讨","0","2","2"
"皇后武氏举行躬践","0","2","2"
"氏举行躬践蚕事的","0","2","2"
"举行躬践蚕事的典","0","2","2"
"行躬践蚕事的典礼","0","2","2"
"诏令文武百官议论","0","2","2"
"令文武百官议论政","0","2","2"
"文武百官议论政事","0","2","2"
"大风吹落太庙屋脊","0","2","2"
"氏举行躬践蚕事典","0","2","2"
"举行躬践蚕事典礼","0","2","2"
"刘仁轨任尚书左仆","0","2","2"
"仁轨任尚书左仆射","0","2","2"
"宗在籍田上举行躬","0","2","2"
"在籍田上举行躬践","0","2","2"
"籍田上举行躬践农","0","2","2"
"在青海与吐蕃军交","0","2","2"
"青海与吐蕃军交战","0","2","2"
"裴行俭任定襄道行","0","2","2"
"行俭任定襄道行军","0","2","2"
"俭任定襄道行军大","0","2","2"
"皆加同中书门下三","0","2","2"
"将军程务挺将其击","0","2","2"
"军程务挺将其击败","0","2","2"
"将军程务挺任单于","0","2","2"
"军程务挺任单于道","0","2","2"
"程务挺任单于道安","0","2","2"
"务挺任单于道安抚","0","2","2"
"挺任单于道安抚大","0","2","2"
"将庐陵王李哲迁禁","0","2","2"
"州起兵讨伐武氏之","0","2","2"
"其前五代先祖鲁国","0","2","2"
"前五代先祖鲁国公","0","2","2"
"封皇帝李旦之子李","0","2","2"
"武后因旱灾避离正","0","2","2"
"后因旱灾避离正殿","0","2","2"
"九品以上的京官议","0","2","2"
"品以上的京官议政","0","2","2"
"州有雌鸡变为雄鸡","0","2","2"
"王本立加同凤阁鸾","0","2","2"
"本立加同凤阁鸾台","0","2","2"
"杀许王李素节之子","0","2","2"
"许王李素节之子李","0","2","2"
"官侍郎陆元方任鸾","0","2","2"
"侍郎陆元方任鸾台","0","2","2"
"郎陆元方任鸾台侍","0","2","2"
"陆元方任鸾台侍郎","0","2","2"
"政台御史大夫杨再","0","2","2"
"台御史大夫杨再思","0","2","2"
"武后到京城南郊祭","0","2","2"
"后到京城南郊祭祀","0","2","2"
"春官尚书武三思任","0","2","2"
"宗楚客加同凤阁鸾","0","2","2"
"楚客加同凤阁鸾台","0","2","2"
"客加同凤阁鸾台平","0","2","2"
"娄师德任陇右诸军","0","2","2"
"师德任陇右诸军大","0","2","2"
"德任陇右诸军大使","0","2","2"
"任河北道安抚大使","0","2","2"
"峤加同凤阁鸾台平","0","2","2"
"并州大都督府长史","0","2","2"
"赐许百姓聚饮五日","0","2","2"
"中宗游览洛城南门","0","2","2"
"中宗加尊号为应天","0","2","2"
"李峤加同中书门下","0","2","2"
"峤加同中书门下三","0","2","2"
"侍从官员勋官一级","0","2","2"
"中宗因旱灾避离正","0","2","2"
"在西方天区出现彗","0","2","2"
"西方天区出现彗星","0","2","2"
"不合法定规程的手","0","2","2"
"合法定规程的手书","0","2","2"
"法定规程的手书墨","0","2","2"
"定规程的手书墨敕","0","2","2"
"规程的手书墨敕斜","0","2","2"
"程的手书墨敕斜封","0","2","2"
"赵彦昭任中书侍郎","0","2","2"
"平民装束出宫观灯","0","2","2"
"立温王李重茂为皇","0","2","2"
"温王李重茂为皇太","0","2","2"
"王李重茂为皇太子","0","2","2"
"予宫廷内外官员以","0","2","2"
"宫廷内外官员以及","0","2","2"
"在其父之下者勋官","0","2","2"
"其父之下者勋官一","0","2","2"
"父之下者勋官一级","0","2","2"
"宋王李成器任司徒","0","2","2"
"宋王李成器被免职","0","2","2"
"岁以上老人下等州","0","2","2"
"以上老人下等州刺","0","2","2"
"上老人下等州刺史","0","2","2"
"赐给随行侍从官布","0","2","2"
"给随行侍从官布帛","0","2","2"
"给玄宗进献尊号为","0","2","2"
"加同紫微黄门平章","0","2","2"
"宽免流放罪以下的","0","2","2"
"免流放罪以下的犯","0","2","2"
"源乾曜任黄门侍郎","0","2","2"
"宗因旱灾讯察记录","0","2","2"
"赐给随行侍从官员","0","2","2"
"给随行侍从官员布","0","2","2"
"随行侍从官员布帛","0","2","2"
"任持节朔方军节度","0","2","2"
"八十岁以上的贤德","0","2","2"
"十岁以上的贤德老","0","2","2"
"以上的贤德老人上","0","2","2"
"上的贤德老人上等","0","2","2"
"九十岁以上老人授","0","2","2"
"岁以上老人授予上","0","2","2"
"以上老人授予上等","0","2","2"
"上老人授予上等州","0","2","2"
"五年正月二十八日","0","2","2"
"免除该州三年徭役","0","2","2"
"以下刑罚的罪犯免","0","2","2"
"下刑罚的罪犯免刑","0","2","2"
"派使臣赴各地考察","0","2","2"
"使臣赴各地考察并","0","2","2"
"臣赴各地考察并降","0","2","2"
"玄宗自温泉宫返京","0","2","2"
"授予贤德老人荣衔","0","2","2"
"的玄元宫改名为太","0","2","2"
"流放刑罚以下的罪","0","2","2"
"放刑罚以下的罪犯","0","2","2"
"刑罚以下的罪犯免","0","2","2"
"罚以下的罪犯免刑","0","2","2"
"与吐蕃军在石堡城","0","2","2"
"吐蕃军在石堡城交","0","2","2"
"蕃军在石堡城交战","0","2","2"
"献尊号为开元天地","0","2","2"
"尊号为开元天地大","0","2","2"
"号为开元天地大宝","0","2","2"
"为开元天地大宝圣","0","2","2"
"玄宗在太清宫举行","0","2","2"
"宗在太清宫举行由","0","2","2"
"在太清宫举行由人","0","2","2"
"太清宫举行由人代","0","2","2"
"清宫举行由人代表","0","2","2"
"宫举行由人代表受","0","2","2"
"举行由人代表受祭","0","2","2"
"行由人代表受祭者","0","2","2"
"在西洱河与云南蛮","0","2","2"
"任河东节度副大使","0","2","2"
"李光弼与史思明在","0","2","2"
"拦路请求留下太子","0","2","2"
"郭子仪与安庆绪部","0","2","2"
"子仪与安庆绪部将","0","2","2"
"太白星白昼行经天","0","2","2"
"白星白昼行经天空","0","2","2"
"广平郡王李与安庆","0","2","2"
"平郡王李与安庆绪","0","2","2"
"郡王李与安庆绪在","0","2","2"
"王思礼与安庆绪在","0","2","2"
"从官员三品以上者","0","2","2"
"应缴绢帛的三分之","0","2","2"
"品以上者其子之一","0","2","2"
"中书门下省讯察记","0","2","2"
"书门下省讯察记录","0","2","2"
"判流放罪以下的犯","0","2","2"
"任山南东道节度使","0","2","2"
"月序以北斗星斗柄","0","2","2"
"序以北斗星斗柄所","0","2","2"
"以北斗星斗柄所指","0","2","2"
"楚州进献定国宝玉","0","2","2"
"州进献定国宝玉十","0","2","2"
"进献定国宝玉十三","0","2","2"
"献定国宝玉十三件","0","2","2"
"宗追尊生母为皇太","0","2","2"
"追尊生母为皇太后","0","2","2"
"授予刺史的一个儿","0","2","2"
"予刺史的一个儿子","0","2","2"
"刺史的一个儿子官","0","2","2"
"史的一个儿子官职","0","2","2"
"党项羌军进犯同州","0","2","2"
"五年正月二十七日","0","2","2"
"三年正月二十一日","0","2","2"
"取消进献祥瑞之物","0","2","2"
"在太清宫举行朝献","0","2","2"
"太清宫举行朝献祭","0","2","2"
"清宫举行朝献祭礼","0","2","2"
"派黜陟使赴全国各","0","2","2"
"黜陟使赴全国各地","0","2","2"
"陟使赴全国各地考","0","2","2"
"使赴全国各地考查","0","2","2"
"赴全国各地考查官","0","2","2"
"全国各地考查官吏","0","2","2"
"州卢龙军节度使朱","0","2","2"
"卢龙军节度使朱滔","0","2","2"
"免除淮西徭役二年","0","2","2"
"州一带的长江泛滥","0","2","2"
"德宗在太清宫举行","0","2","2"
"山南东道节度使于","0","2","2"
"南东道节度使于由","0","2","2"
"东道节度使于由页","0","2","2"
"加任同中书门下平","0","2","2"
"扮受祭者享用祭礼","0","2","2"
"受祭者享用祭礼的","0","2","2"
"祭者享用祭礼的朝","0","2","2"
"者享用祭礼的朝献","0","2","2"
"享用祭礼的朝献祭","0","2","2"
"用祭礼的朝献祭祀","0","2","2"
"汉三代王朝的后代","0","2","2"
"武元衡任门下侍郎","0","2","2"
"李吉甫任中书侍郎","0","2","2"
"文武官员官位在其","0","2","2"
"武官员官位在其父","0","2","2"
"官员官位在其父以","0","2","2"
"员官位在其父以下","0","2","2"
"官位在其父以下者","0","2","2"
"位在其父以下者勋","0","2","2"
"在其父以下者勋衔","0","2","2"
"其父以下者勋衔两","0","2","2"
"父以下者勋衔两级","0","2","2"
"节度使乌重胤讨伐","0","2","2"
"军节度使李光颜在","0","2","2"
"立景王李湛为皇太","0","2","2"
"景王李湛为皇太子","0","2","2"
"文武官员及州府长","0","2","2"
"武官员及州府长官","0","2","2"
"黄洞蛮军进犯安南","0","2","2"
"文宗因旱灾避离正","0","2","2"
"自称代行处理节度","0","2","2"
"李固言任门下侍郎","0","2","2"
"的羽林军星官间有","0","2","2"
"羽林军星官间有彗","0","2","2"
"林军星官间有彗星","0","2","2"
"军星官间有彗星出","0","2","2"
"星官间有彗星出现","0","2","2"
"立颍王李炎为皇太","0","2","2"
"颍王李炎为皇太弟","0","2","2"
"废黜皇太子李成美","0","2","2"
"武宗在太清宫举行","0","2","2"
"群臣为武宗奉加尊","0","2","2"
"臣为武宗奉加尊号","0","2","2"
"尉马元贽立光王李","0","2","2"
"暂行处理军国政事","0","2","2"
"宣宗在太清宫举行","0","2","2"
"天平军节度使朱宣","0","2","2"
"李茂贞不接受任命","0","2","2"
"泰宁军节度使朱瑾","0","2","2"
"国军节度使韩建反","0","2","2"
"军节度使韩建反叛","0","2","2"
"李克用被任命为宁","0","2","2"
"克用被任命为宁四","0","2","2"
"用被任命为宁四面","0","2","2"
"被任命为宁四面行","0","2","2"
"任命为宁四面行营","0","2","2"
"李克用与王行瑜在","0","2","2"
"朱全忠攻破氵名州","0","2","2"
"李茂贞在武功与朱","0","2","2"
"茂贞在武功与朱全","0","2","2"
"贞在武功与朱全忠","0","2","2"
"在武功与朱全忠作","0","2","2"
"武功与朱全忠作战","0","2","2"
"东西诸道行营都统","0","2","2"
"的军队讨伐朱全忠","0","2","2"
"开建府署设置官属","0","2","2"
"推荐元吉领兵北讨","0","2","2"
"下诏赠予左骁卫大","0","2","2"
"诏赠予左骁卫大将","0","2","2"
"赠予左骁卫大将军","0","2","2"
"长孙无忌与尉迟敬","0","2","2"
"孙无忌与尉迟敬德","0","2","2"
"张亮养义子五百人","0","2","2"
"隐太子与秦王嫌隙","0","2","2"
"任益州大都督府长","0","2","2"
"高祖李渊进长安后","0","2","2"
"认为他是优异人才","0","2","2"
"安葬在太宗预先为","0","2","2"
"葬在太宗预先为自","0","2","2"
"在太宗预先为自己","0","2","2"
"太宗预先为自己营","0","2","2"
"宗预先为自己营建","0","2","2"
"预先为自己营建的","0","2","2"
"先为自己营建的昭","0","2","2"
"为自己营建的昭陵","0","2","2"
"自己营建的昭陵墓","0","2","2"
"己营建的昭陵墓地","0","2","2"
"宗采纳了这个意见","0","2","2"
"兼职编写本朝历史","0","2","2"
"李承乾的太子身份","0","2","2"
"承乾的太子身份被","0","2","2"
"乾的太子身份被废","0","2","2"
"的太子身份被废除","0","2","2"
"主持编撰本朝历史","0","2","2"
"同中书门下三品头","0","2","2"
"中书门下三品头衔","0","2","2"
"收纳三百户租税的","0","2","2"
"纳三百户租税的实","0","2","2"
"三百户租税的实封","0","2","2"
"没收了他的家人财","0","2","2"
"收了他的家人财产","0","2","2"
"一个人能使千万人","0","2","2"
"那么天下臣民就会","0","2","2"
"宠妃幸臣破坏法纪","0","2","2"
"见迎合贪欲的东西","0","2","2"
"没收他的家人财产","0","2","2"
"天下没有遭受冤屈","0","2","2"
"下没有遭受冤屈的","0","2","2"
"没有遭受冤屈的人","0","2","2"
"任命他为御史中丞","0","2","2"
"在白司马坂营建佛","0","2","2"
"白司马坂营建佛祠","0","2","2"
"一同配享睿宗庙廷","0","2","2"
"与诸王及姜皎等人","0","2","2"
"是京兆府万年县人","0","2","2"
"赐他一个儿子为五","0","2","2"
"他一个儿子为五品","0","2","2"
"一个儿子为五品官","0","2","2"
"是御史中丞您的大","0","2","2"
"御史中丞您的大力","0","2","2"
"史中丞您的大力栽","0","2","2"
"中丞您的大力栽培","0","2","2"
"夫蒙灵察任四镇节","0","2","2"
"蒙灵察任四镇节度","0","2","2"
"灵察任四镇节度使","0","2","2"
