"N-gram","新唐书","新唐书翻译","Total"
"副使王智兴","1","1","2"
"节度使崔群","1","1","2"
"南节度使裴","1","1","2"
"节度使牛元","1","1","2"
"度使牛元翼","1","1","2"
"邕州刺史李","1","1","2"
"刺史李元宗","1","1","2"
"宣武军宿直","1","1","2"
"武军宿直将","1","1","2"
"军宿直将李","1","1","2"
"节度使李愿","1","1","2"
"衙门都将李","1","1","2"
"盐州刺史赵","1","1","2"
"州刺史赵旰","1","1","2"
"郓节度使曹","1","1","2"
"节度使曹华","1","1","2"
"节度使韩充","1","1","2"
"王国清谋反","1","1","2"
"御史中丞牛","1","1","2"
"史中丞牛僧","1","1","2"
"中丞牛僧孺","1","1","2"
"黄洞蛮寇安","2","0","2"
"洞蛮寇安南","2","0","2"
"长庆二年十","1","1","2"
"庆二年十二","1","1","2"
"左仆射裴度","1","1","2"
"仆射裴度三","1","1","2"
"请立皇太子","1","1","2"
"相李逢吉请","1","1","2"
"李逢吉请立","1","1","2"
"逢吉请立景","1","1","2"
"吉请立景王","1","1","2"
"平章事李逢","1","1","2"
"章事李逢吉","1","1","2"
"坊匠张韶反","1","1","2"
"中官季文德","1","1","2"
"官季文德谋","1","1","2"
"季文德谋反","1","1","2"
"刺史葛维死","1","1","2"
"宝历元年正","1","1","2"
"年正月己酉","2","0","2"
"文武大圣广","1","1","2"
"武大圣广孝","1","1","2"
"大圣广孝皇","1","1","2"
"圣广孝皇帝","1","1","2"
"龙军兵马使","1","1","2"
"兵马使李载","1","1","2"
"马使李载义","1","1","2"
"使李载义杀","1","1","2"
"宝历二年十","1","1","2"
"历二年十二","1","1","2"
"枢密使王守","1","1","2"
"密使王守澄","1","1","2"
"神策护军中","1","1","2"
"策护军中尉","1","1","2"
"护军中尉魏","1","1","2"
"翰林学士韦","1","1","2"
"林学士韦处","1","1","2"
"学士韦处厚","1","1","2"
"千二百七十","1","1","2"
"二百七十人","1","1","2"
"纵五坊鹰犬","2","0","2"
"陪位者子孙","1","1","2"
"节度使李寰","1","1","2"
"度使李寰讨","1","1","2"
"沧州行营招","1","1","2"
"州行营招抚","1","1","2"
"行营招抚使","1","1","2"
"峰州刺史王","1","1","2"
"州刺史王升","1","1","2"
"刺史王升朝","1","1","2"
"史王升朝反","1","1","2"
"博节度使史","1","1","2"
"军节度使柳","1","1","2"
"节度使柳公","1","1","2"
"度使柳公济","1","1","2"
"魏博行营兵","1","1","2"
"博行营兵马","1","1","2"
"营兵马使丌","1","1","2"
"兵马使丌志","1","1","2"
"马使丌志沼","1","1","2"
"使丌志沼反","1","1","2"
"翰林学士路","1","1","2"
"林学士路隋","1","1","2"
"太原兵马使","1","1","2"
"原兵马使傅","1","1","2"
"兵马使傅毅","1","1","2"
"知兵马使张","1","1","2"
"沧景节度使","1","1","2"
"景节度使李","1","1","2"
"沧德宣慰使","1","1","2"
"德宣慰使柏","1","1","2"
"宣慰使柏耆","1","1","2"
"知兵马使何","1","1","2"
"兵马使何进","1","1","2"
"马使何进滔","1","1","2"
"相卫节度使","1","1","2"
"部侍郎李宗","1","1","2"
"侍郎李宗闵","1","1","2"
"卫大将军董","1","1","2"
"大将军董重","1","1","2"
"将军董重质","1","1","2"
"诸道行营西","1","1","2"
"道行营西川","1","1","2"
"行营西川都","1","1","2"
"营西川都知","1","1","2"
"西川都知兵","1","1","2"
"川都知兵马","1","1","2"
"节度使牛僧","1","1","2"
"度使牛僧孺","1","1","2"
"节度使李绛","1","1","2"
"尚书右丞宋","1","1","2"
"书右丞宋申","1","1","2"
"右丞宋申锡","1","1","2"
"莫州刺史张","1","1","2"
"州刺史张庆","1","1","2"
"刺史张庆初","1","1","2"
"兵马使杨志","1","1","2"
"马使杨志诚","1","1","2"
"梓州玄武江","1","1","2"
"部尚书李德","1","1","2"
"尚书李德裕","1","1","2"
"春衣使边奉","1","1","2"
"衣使边奉鸾","1","1","2"
"契丹使尹士","1","1","2"
"丹使尹士恭","1","1","2"
"州卢龙军大","1","1","2"
"卢龙军大将","1","1","2"
"龙军大将史","1","1","2"
"军大将史元","1","1","2"
"大将史元忠","1","1","2"
"逐节度使杨","2","0","2"
"称权句节度","2","0","2"
"节度使李宗","1","1","2"
"度使李宗闵","1","1","2"
"节度使王廷","1","1","2"
"度使王廷凑","1","1","2"
"浙江东道观","1","1","2"
"江东道观察","1","1","2"
"东道观察使","1","1","2"
"道观察使贾","1","1","2"
"史大夫李固","1","1","2"
"大夫李固言","1","1","2"
"李固言门下","2","0","2"
"固言门下侍","2","0","2"
"言门下侍郎","2","0","2"
"御史中丞舒","1","1","2"
"史中丞舒元","1","1","2"
"中丞舒元舆","1","1","2"
"兵部郎中李","1","1","2"
"部郎中李训","1","1","2"
"观军容使王","1","1","2"
"军容使王守","1","1","2"
"容使王守澄","1","1","2"
"杀武宁军监","1","1","2"
"武宁军监军","1","1","2"
"宁军监军使","1","1","2"
"军监军使王","1","1","2"
"监军使王守","1","1","2"
"军使王守涓","1","1","2"
"宁节度使郭","1","1","2"
"节度使郭行","1","1","2"
"史中丞李孝","1","1","2"
"中丞李孝本","1","1","2"
"京兆少尹罗","1","1","2"
"兆少尹罗立","1","1","2"
"少尹罗立言","1","1","2"
"书右仆射郑","1","1","2"
"右仆射郑覃","1","1","2"
"权知户部侍","1","1","2"
"知户部侍郎","1","1","2"
"部侍郎李石","1","1","2"
"仇士良杀右","1","1","2"
"士良杀右金","1","1","2"
"良杀右金吾","1","1","2"
"杀右金吾卫","1","1","2"
"卫大将军韩","1","1","2"
"大将军韩约","1","1","2"
"开成元年正","1","1","2"
"成元年正月","1","1","2"
"节度使李固","1","1","2"
"度使李固言","1","1","2"
"工部侍郎陈","1","1","2"
"部侍郎陈夷","1","1","2"
"侍郎陈夷行","1","1","2"
"节度使李泳","1","1","2"
"太常卿崔郸","1","1","2"
"护军中尉鱼","1","1","2"
"军中尉鱼弘","1","1","2"
"中尉鱼弘志","1","1","2"
"废皇太子成","2","0","2"
"皇太子成美","2","0","2"
"仙韶院副使","1","1","2"
"韶院副使尉","1","1","2"
"院副使尉迟","1","1","2"
"副使尉迟璋","1","1","2"
"宣懿皇太后","1","1","2"
"懿皇太后韦","1","1","2"
"护军中尉仇","1","1","2"
"内枢密使刘","1","1","2"
"枢密使刘弘","1","1","2"
"密使刘弘逸","1","1","2"
"兵杀仇士良","1","1","2"
"会昌元年正","1","1","2"
"节度使史元","1","1","2"
"度使史元忠","1","1","2"
"雄武军使张","1","1","2"
"武军使张仲","1","1","2"
"军使张仲武","1","1","2"
"度副大使李","1","1","2"
"副大使李绅","1","1","2"
"上尊号曰仁","2","0","2"
"尊号曰仁圣","2","0","2"
"号曰仁圣文","2","0","2"
"曰仁圣文武","2","0","2"
"神大孝皇帝","1","1","2"
"东节度使刘","1","1","2"
"节度使刘沔","1","1","2"
"天德军行营","1","1","2"
"德军行营副","1","1","2"
"军行营副使","1","1","2"
"行营副使石","1","1","2"
"营副使石雄","1","1","2"
"东都广运楼","1","1","2"
"北面招讨泽","1","1","2"
"博节度使何","1","1","2"
"节度使何弘","1","1","2"
"度使何弘敬","1","1","2"
"东面招讨泽","1","1","2"
"中节度使陈","1","1","2"
"节度使陈夷","1","1","2"
"度使陈夷行","1","1","2"
"阳节度使王","1","1","2"
"节度使王茂","1","1","2"
"度使王茂元","1","1","2"
"书舍人崔铉","1","1","2"
"崔铉中书侍","2","0","2"
"铉中书侍郎","2","0","2"
"京兆府秋税","1","1","2"
"晋绛行营节","1","1","2"
"绛行营节度","1","1","2"
"营节度使石","1","1","2"
"节度使石雄","1","1","2"
"灵夏六道元","1","1","2"
"夏六道元帅","1","1","2"
"安抚党项大","1","1","2"
"抚党项大使","1","1","2"
"史中丞李回","1","1","2"
"经略使武浑","1","1","2"
"四年正月乙","2","0","2"
"节度使李石","1","1","2"
"州刺史王钊","1","1","2"
"磁州刺史安","1","1","2"
"州刺史安玉","1","1","2"
"郭谊杀刘稹","1","1","2"
"仁圣文武章","1","1","2"
"圣文武章天","1","1","2"
"文武章天成","1","1","2"
"武章天成功","1","1","2"
"章天成功神","1","1","2"
"天成功神德","1","1","2"
"成功神德明","1","1","2"
"功神德明道","1","1","2"
"神德明道大","1","1","2"
"德明道大孝","1","1","2"
"明道大孝皇","1","1","2"
"皇太后光陵","2","0","2"
"部侍郎李回","1","1","2"
"银节度使米","1","1","2"
"节度使米暨","1","1","2"
"东北道招讨","1","1","2"
"北道招讨党","1","1","2"
"道招讨党项","1","1","2"
"孝明皇太后","1","1","2"
"明皇太后郑","1","1","2"
"皇太后郑氏","1","1","2"
"经略使裴元","1","1","2"
"略使裴元裕","1","1","2"
"大中元年正","1","1","2"
"太子少保李","1","1","2"
"子少保李德","1","1","2"
"少保李德裕","1","1","2"
"武光孝皇帝","1","1","2"
"史大夫崔铉","1","1","2"
"判户部事魏","1","1","2"
"户部事魏扶","1","1","2"
"节度使李廓","1","1","2"
"夏二州地震","1","1","2"
"兵部侍郎令","1","1","2"
"部侍郎令狐","1","1","2"
"判户部魏谟","1","1","2"
"观察使李讷","1","1","2"
"御史大夫郑","1","1","2"
"史大夫郑朗","1","1","2"
"判户部崔慎","1","1","2"
"十一年二月","1","1","2"
"经略使王球","1","1","2"
"盐州监军使","1","1","2"
"州监军使杨","1","1","2"
"监军使杨玄","1","1","2"
"军使杨玄价","1","1","2"
"使杨玄价杀","1","1","2"
"节度使杨发","1","1","2"
"铁转运使夏","1","1","2"
"转运使夏侯","1","1","2"
"运使夏侯孜","1","1","2"
"观察使韩琮","1","1","2"
"江西都将毛","1","1","2"
"西都将毛鹤","1","1","2"
"逐观察使郑","2","0","2"
"观察使郑宪","1","1","2"
"观察使郑薰","1","1","2"
"节度使崔铉","1","1","2"
"池观察处置","1","1","2"
"观察处置使","1","1","2"
"察处置使讨","1","1","2"
"判户部蒋伸","1","1","2"
"护军中尉王","1","1","2"
"圣武献文孝","1","1","2"
"武献文孝皇","1","1","2"
"献文孝皇帝","1","1","2"
"咸通十三年","1","1","2"
"恭宪皇太后","1","1","2"
"文德元年三","1","1","2"
"德元年三月","1","1","2"
"使杨复恭率","1","1","2"
"称淮南节度","1","1","2"
"蔡州四面行","1","1","2"
"州四面行营","1","1","2"
"州防御使王","1","1","2"
"防御使王建","1","1","2"
"西川节度副","1","1","2"
"川节度副大","1","1","2"
"两川招抚制","1","1","2"
"川招抚制置","1","1","2"
"招抚制置使","1","1","2"
"道节度使杨","1","1","2"
"度使杨守厚","1","1","2"
"龙纪元年正","1","1","2"
"纪元年正月","1","1","2"
"奉国军留后","1","1","2"
"国军留后申","1","1","2"
"军留后申丛","1","1","2"
"李克寇邢州","2","0","2"
"杨行密陷宣","2","0","2"
"行密陷宣州","2","0","2"
"歙观察使赵","1","1","2"
"庐州刺史蔡","1","1","2"
"州刺史蔡俦","1","1","2"
"节度使王敬","1","1","2"
"度使王敬武","1","1","2"
"歙观察使杨","1","1","2"
"观察使杨行","1","1","2"
"察使杨行密","1","1","2"
"眉州刺史山","1","1","2"
"州刺史山行","1","1","2"
"刺史山行章","1","1","2"
"大顺元年正","1","1","2"
"顺元年正月","1","1","2"
"圣文睿德光","1","1","2"
"文睿德光武","1","1","2"
"睿德光武弘","1","1","2"
"德光武弘孝","1","1","2"
"光武弘孝皇","1","1","2"
"武弘孝皇帝","1","1","2"
"刺史员虔嵩","1","1","2"
"刺史张绍光","1","1","2"
"刺史谢承恩","1","1","2"
"河东行营都","1","1","2"
"东行营都招","1","1","2"
"营都招讨宣","1","1","2"
"都招讨宣慰","1","1","2"
"京兆尹孙揆","1","1","2"
"度使李匡威","1","1","2"
"云州防御使","1","1","2"
"州防御使赫","1","1","2"
"东面招讨使","1","1","2"
"度使李克恭","1","1","2"
"度使顾彦朗","1","1","2"
"刺史张承简","1","1","2"
"河东东面行","1","1","2"
"东东面行营","1","1","2"
"东面行营招","1","1","2"
"杨行密陷润","2","0","2"
"军节度使孙","1","1","2"
"节度使孙揆","1","1","2"
"杨行密陷苏","2","0","2"
"行密陷苏州","2","0","2"
"南节度使孙","1","1","2"
"节度使孙儒","1","1","2"
"蜀州刺史李","1","1","2"
"州刺史李行","1","1","2"
"刺史李行周","1","1","2"
"部侍郎崔昭","1","1","2"
"侍郎崔昭纬","1","1","2"
"御史中丞徐","1","1","2"
"史中丞徐彦","1","1","2"
"中丞徐彦若","1","1","2"
"彦若户部侍","2","0","2"
"若户部侍郎","2","0","2"
"甘露镇使陈","1","1","2"
"川节度使陈","1","1","2"
"节度使陈敬","1","1","2"
"景福元年正","1","1","2"
"福元年正月","1","1","2"
"阳节度使赵","1","1","2"
"节度使赵克","1","1","2"
"度使赵克裕","1","1","2"
"节度使硃宣","2","0","2"
"度使杨守忠","1","1","2"
"龙剑节度使","1","1","2"
"剑节度使杨","1","1","2"
"度使杨守贞","1","1","2"
"福建观察使","1","1","2"
"建观察使陈","1","1","2"
"观察使陈岩","1","1","2"
"护闽都将范","1","1","2"
"闽都将范晖","1","1","2"
"泉州刺史王","1","1","2"
"州刺史王潮","1","1","2"
"右节度使李","1","1","2"
"度使李茂贞","1","1","2"
"感义军节度","1","1","2"
"军节度使满","1","1","2"
"节度使满存","1","1","2"
"明州刺史钟","1","1","2"
"州刺史钟文","1","1","2"
"刺史钟文季","1","1","2"
"龙军兵马留","1","1","2"
"军兵马留后","1","1","2"
"兵马留后李","1","1","2"
"马留后李匡","1","1","2"
"留后李匡筹","1","1","2"
"剑南西川监","1","1","2"
"南西川监军","1","1","2"
"西川监军田","1","1","2"
"川监军田令","1","1","2"
"监军田令孜","1","1","2"
"军节度使时","1","1","2"
"节度使时溥","1","1","2"
"神策大将军","1","1","2"
"策大将军李","1","1","2"
"升州刺史张","1","1","2"
"州刺史张雄","1","1","2"
"观军容使西","1","1","2"
"军容使西门","1","1","2"
"容使西门重","1","1","2"
"使西门重遂","1","1","2"
"内枢密使李","1","1","2"
"枢密使李周","1","1","2"
"密使李周讠","1","1","2"
"使李周讠童","1","1","2"
"检校司徒韦","1","1","2"
"校司徒韦昭","1","1","2"
"司徒韦昭度","1","1","2"
"史中丞崔胤","1","1","2"
"升州刺史冯","1","1","2"
"州刺史冯弘","1","1","2"
"邵州刺史邓","1","1","2"
"州刺史邓处","1","1","2"
"刺史邓处讷","1","1","2"
"钦化军节度","1","1","2"
"化军节度使","1","1","2"
"节度使周岳","1","1","2"
"建州刺史徐","1","1","2"
"州刺史徐归","1","1","2"
"刺史徐归范","1","1","2"
"汀州刺史钟","1","1","2"
"乾宁元年正","1","1","2"
"宁元年正月","1","1","2"
"威戎军节度","1","1","2"
"戎军节度使","1","1","2"
"节度使杨晟","1","1","2"
"军节度使邓","1","1","2"
"节度使邓处","1","1","2"
"度使邓处讷","1","1","2"
"武冈指挥使","1","1","2"
"冈指挥使蒋","1","1","2"
"指挥使蒋勋","1","1","2"
"大同军防御","1","1","2"
"同军防御使","1","1","2"
"军防御使赫","1","1","2"
"军节度使康","1","1","2"
"节度使康君","1","1","2"
"度使康君立","1","1","2"
"度使李匡筹","1","1","2"
"使卢彦威杀","1","1","2"
"事中陆希声","1","1","2"
"节度使王重","1","1","2"
"度使王重盈","1","1","2"
"太子太傅李","1","1","2"
"节度使硃瑾","2","0","2"
"度使王行瑜","1","1","2"
"李茂贞犯京","2","0","2"
"太保致仕韦","1","1","2"
"保致仕韦昭","1","1","2"
"致仕韦昭度","1","1","2"
"太子少师李","1","1","2"
"镇海军节度","1","1","2"
"军节度使钱","1","1","2"
"节度使钱升","1","1","2"
"浙江东道招","1","1","2"
"江东道招讨","1","1","2"
"东道招讨使","1","1","2"
"吏部尚书孔","1","1","2"
"部尚书孔纬","1","1","2"
"度使王行约","1","1","2"
"护军中尉骆","1","1","2"
"军中尉骆全","1","1","2"
"指挥使王行","1","1","2"
"挥使王行实","1","1","2"
"李克邠宁四","2","0","2"
"克邠宁四面","2","0","2"
"四面行营招","1","1","2"
"度使李思孝","1","1","2"
"定难军节度","1","1","2"
"东北面招讨","1","1","2"
"四面行营都","1","1","2"
"面行营都统","1","1","2"
"李克王行瑜","2","0","2"
"克王行瑜战","2","0","2"
"节度使王处","1","1","2"
"度使王处存","1","1","2"
"州刺史陈儒","1","1","2"
"王建陷利州","2","0","2"
"州防御使李","1","1","2"
"防御使李继","1","1","2"
"御使李继雍","1","1","2"
"蓬州刺史费","1","1","2"
"州刺史费存","1","1","2"
"渠州刺史陈","1","1","2"
"通州刺史李","1","1","2"
"州刺史李彦","1","1","2"
"刺史李彦昭","1","1","2"
"安州防御使","1","1","2"
"州防御使宣","1","1","2"
"防御使宣晟","1","1","2"
"静江军节度","1","1","2"
"江军节度使","1","1","2"
"节度使周元","1","1","2"
"度使周元静","1","1","2"
"部将刘士政","1","1","2"
"果州刺史周","1","1","2"
"州刺史周雄","1","1","2"
"节度使刘建","1","1","2"
"武泰军节度","1","1","2"
"泰军节度使","1","1","2"
"度使王建肇","1","1","2"
"蕲州刺史冯","1","1","2"
"州刺史冯行","1","1","2"
"刺史冯行章","1","1","2"
"尚书左丞陆","1","1","2"
"部侍郎崔远","1","1","2"
"持节凤翔四","1","1","2"
"节凤翔四面","1","1","2"
"四面行营节","1","1","2"
"面行营节度","1","1","2"
"威胜军节度","1","1","2"
"胜军节度使","1","1","2"
"节度使王抟","1","1","2"
"度使李师悦","1","1","2"
"扈跸都将李","1","1","2"
"跸都将李筠","1","1","2"
"保义军节度","1","1","2"
"江南诸道行","1","1","2"
"南诸道行营","1","1","2"
"遂州刺史侯","1","1","2"
"州刺史侯绍","1","1","2"
"合州刺史王","1","1","2"
"州刺史王仁","1","1","2"
"刺史王仁威","1","1","2"
"度使顾彦晖","1","1","2"
"威武军节度","1","1","2"
"节度使王潮","1","1","2"
"节度使刘仁","1","1","2"
"度使刘仁恭","1","1","2"
"立淑妃何氏","1","1","2"
"硃全忠陷洺","2","0","2"
"全忠陷洺州","2","0","2"
"刺史邢善益","1","1","2"
"刺史袁奉韬","1","1","2"
"节度使崔洪","1","1","2"
"海州戍将陈","1","1","2"
"州戍将陈汉","1","1","2"
"戍将陈汉宾","1","1","2"
"刺史陈彦谦","1","1","2"
"部尚书裴贽","1","1","2"
"刺史刘仁霸","1","1","2"
"节度使王郜","1","1","2"
"策军中尉刘","1","1","2"
"军中尉刘季","1","1","2"
"中尉刘季述","1","1","2"
"枢密使王彦","1","1","2"
"密使王彦范","1","1","2"
"州刺史陈晟","1","1","2"
"天复元年正","1","1","2"
"复元年正月","1","1","2"
"左神策军将","1","1","2"
"节度使王珂","1","1","2"
"户部侍郎王","1","1","2"
"部侍郎王溥","1","1","2"
"部侍郎裴枢","1","1","2"
"军节度使孟","1","1","2"
"节度使孟迁","1","1","2"
"仪州刺史张","1","1","2"
"州刺史张鄂","1","1","2"
"九品正员官","1","1","2"
"兵部侍郎卢","1","1","2"
"硃全忠战武","2","0","2"
"全忠战武功","2","0","2"
"使李继徽叛","1","1","2"
"军节度使徐","1","1","2"
"节度使徐彦","1","1","2"
"度使徐彦若","1","1","2"
"事中韦贻范","1","1","2"
"昭武军节度","1","1","2"
"度使李继忠","1","1","2"
"中书舍人苏","1","1","2"
"书舍人苏检","1","1","2"
"道节度使王","1","1","2"
"节度使王万","1","1","2"
"度使王万弘","1","1","2"
"使王万弘叛","1","1","2"
"东面诸道行","2","0","2"
"面诸道行营","2","0","2"
"湖南节度使","1","1","2"
"南节度使马","1","1","2"
"节度使马殷","1","1","2"
"使李茂勋叛","1","1","2"
"刺史邓进思","1","1","2"
"护军中尉韩","1","1","2"
"军中尉韩全","1","1","2"
"中尉韩全诲","1","1","2"
"内枢密使袁","1","1","2"
"枢密使袁易","1","1","2"
"密使袁易简","1","1","2"
"翰林学士姚","1","1","2"
"林学士姚洎","1","1","2"
"工部尚书崔","1","1","2"
"部尚书崔胤","1","1","2"
"中官七百余","1","1","2"
"官七百余人","1","1","2"
"六军十二卫","1","1","2"
"军十二卫事","1","1","2"
"诸道兵马都","1","1","2"
"道兵马都元","1","1","2"
"军节度使裴","1","1","2"
"节度使裴枢","1","1","2"
"南节度使成","1","1","2"
"节度使雷彦","1","1","2"
"度使雷彦威","1","1","2"
"使王师范叛","1","1","2"
"宁国军节度","1","1","2"
"军节度使田","1","1","2"
"礼部尚书独","1","1","2"
"书左仆射致","1","1","2"
"左仆射致仕","1","1","2"
"仆射致仕张","1","1","2"
"射致仕张浚","1","1","2"
"天祐元年正","1","1","2"
"祐元年正月","1","1","2"
"部尚书崔远","1","1","2"
"右拾遗柳璨","1","1","2"
"太子少傅崔","1","1","2"
"子少傅崔胤","1","1","2"
"京兆尹郑元","1","1","2"
"兆尹郑元规","1","1","2"
"威远军使陈","1","1","2"
"远军使陈班","1","1","2"
"节度使杨崇","1","1","2"
"度使杨崇本","1","1","2"
"使杨崇本会","1","1","2"
"兵讨硃全忠","2","0","2"
"左右龙武统","1","1","2"
"右龙武统军","1","1","2"
"枢密使蒋玄","1","1","2"
"密使蒋玄晖","1","1","2"
"居郎苏楷请","1","1","2"
"皇太后何氏","1","1","2"
"天祐元年八","1","1","2"
"祐元年八月","1","1","2"
"虔州刺史卢","1","1","2"
"州刺史卢光","1","1","2"
"刺史卢光稠","1","1","2"
"军节度使杜","1","1","2"
"节度使杜洪","1","1","2"
"戎昭军节度","1","1","2"
"昭军节度使","1","1","2"
"军节度使冯","1","1","2"
"节度使冯行","1","1","2"
"度使冯行袭","1","1","2"
"刺史邓进忠","1","1","2"
"史邓进忠叛","1","1","2"
"军节度使赵","1","1","2"
"节度使赵匡","1","1","2"
"度使赵匡凝","1","1","2"
"留后赵匡明","1","1","2"
"诸道兵马元","1","1","2"
"道兵马元帅","1","1","2"
"节度使杨行","1","1","2"
"度使杨行密","1","1","2"
"丰德库使应","1","1","2"
"德库使应顼","1","1","2"
"太常卿张廷","1","1","2"
"常卿张廷范","1","1","2"
"节度使刘知","1","1","2"
"度使刘知俊","1","1","2"
"刺史刘彦晖","1","1","2"
"军节度使丁","1","1","2"
"节度使丁会","1","1","2"
"度使丁会叛","1","1","2"
"开平二年二","1","1","2"
"平二年二月","1","1","2"
"五代五十余","1","1","2"
"代五十余年","1","1","2"
"通道馆学士","1","1","2"
"李孝常等谋","2","0","2"
"孝常等谋反","2","0","2"
"太子承乾乳","1","1","2"
"预奇计秘谋","1","1","2"
"水部员外郎","1","1","2"
"高宗废后王","1","1","2"
"宗废后王氏","1","1","2"
"魏尚书左仆","1","1","2"
"母同安长公","1","1","2"
"同安长公主","1","1","2"
"进封魏国公","1","1","2"
"母挟媚道蛊","1","1","2"
"魏国夫人门","1","1","2"
"国夫人门籍","1","1","2"
"曹王府典军","1","1","2"
"玄贞上洛郡","1","1","2"
"贞上洛郡王","1","1","2"
"左拾遗贾虚","1","1","2"
"太史迦叶志","1","1","2"
"史迦叶志忠","1","1","2"
"补阙赵延禧","1","1","2"
"尚宫贺娄等","1","1","2"
"国子祭酒叶","1","1","2"
"子祭酒叶静","1","1","2"
"祭酒叶静能","1","1","2"
"尚书张锡辅","1","1","2"
"书张锡辅政","1","1","2"
"将军赵承福","1","1","2"
"大臣名儒充","1","1","2"
"长宁安乐二","2","0","2"
"玄宗贵妃杨","1","1","2"
"宗贵妃杨氏","1","1","2"
"恩宠声焰震","1","1","2"
"持盈公主等","1","1","2"
"信成二公主","1","1","2"
"驸马都尉独","1","1","2"
"马都尉独孤","1","1","2"
"都尉独孤明","1","1","2"
"安兴坊门驰","1","1","2"
"节度使张九","1","1","2"
"度使张九章","1","1","2"
"广陵长史王","1","1","2"
"陵长史王翼","1","1","2"
"何惜宫中一","1","1","2"
"惜宫中一席","1","1","2"
"驸马都尉程","1","1","2"
"马都尉程昌","1","1","2"
"都尉程昌裔","1","1","2"
"诸王子孙凡","1","1","2"
"礼部侍郎李","1","1","2"
"部侍郎李揆","1","1","2"
"肃宗废后庶","1","1","2"
"宗废后庶人","1","1","2"
"废后庶人张","1","1","2"
"后庶人张氏","1","1","2"
"父尚书左仆","1","1","2"
"诏内外命妇","1","1","2"
"召见山人李","1","1","2"
"见山人李唐","1","1","2"
"齐国大长公","1","1","2"
"国大长公主","1","1","2"
"宰相白敏中","1","1","2"
"隐太子建成","1","1","2"
"兵略定西河","1","1","2"
"抚军大将军","1","1","2"
"击司竹群盗","1","1","2"
"凉州人安兴","1","1","2"
"州人安兴贵","1","1","2"
"人安兴贵杀","1","1","2"
"诏建成进讨","1","1","2"
"西宫承乾殿","1","1","2"
"令左虞候率","1","1","2"
"募幽州突厥","1","1","2"
"幽州突厥兵","1","1","2"
"校尉桥公山","1","1","2"
"宁州人杜凤","1","1","2"
"遣司农卿宇","1","1","2"
"司农卿宇文","1","1","2"
"农卿宇文颖","1","1","2"
"左卫率韦挺","1","1","2"
"左卫车骑冯","1","1","2"
"卫车骑冯世","1","1","2"
"车骑冯世立","1","1","2"
"詹事主簿赵","1","1","2"
"事主簿赵弘","1","1","2"
"主簿赵弘智","1","1","2"
"簿赵弘智谏","1","1","2"
"夜率卫士南","1","1","2"
"召秦王问计","1","1","2"
"天策兵曹参","1","1","2"
"策兵曹参军","1","1","2"
"兵曹参军杜","1","1","2"
"曹参军杜淹","1","1","2"
"荐元吉北讨","2","0","2"
"密奏建成等","1","1","2"
"王左右数百","1","1","2"
"左右数百骑","1","1","2"
"秦王功盖天","1","1","2"
"诏东宫旧臣","1","1","2"
"元吉小字三","1","1","2"
"吉小字三胡","1","1","2"
"十五郡诸军","1","1","2"
"五郡诸军事","1","1","2"
"侍媪陈善意","1","1","2"
"媪陈善意私","1","1","2"
"诸妾数百人","1","1","2"
"遣右卫将军","1","1","2"
"右卫将军宇","1","1","2"
"将军宇文歆","1","1","2"
"司马刘德威","1","1","2"
"襄州道行台","1","1","2"
"元吉设伏劫","1","1","2"
"斩首八百级","1","1","2"
"黄金二千斤","1","1","2"
"秦王功业日","1","1","2"
"王功业日隆","1","1","2"
"记室参军荣","1","1","2"
"室参军荣九","1","1","2"
"参军荣九思","1","1","2"
"典签裴宣俨","1","1","2"
"护军宇文宝","1","1","2"
"秦王府骁将","1","1","2"
"王府骁将秦","1","1","2"
"府骁将秦叔","1","1","2"
"骁将秦叔宝","1","1","2"
"承乾字高明","1","1","2"
"壮士左卫副","1","1","2"
"士左卫副率","1","1","2"
"左卫副率封","1","1","2"
"卫副率封师","1","1","2"
"副率封师进","1","1","2"
"刺客张师政","1","1","2"
"司马苏勖劝","1","1","2"
"著作郎萧德","1","1","2"
"作郎萧德言","1","1","2"
"秘书郎顾胤","1","1","2"
"记室参军蒋","1","1","2"
"室参军蒋亚","1","1","2"
"参军蒋亚卿","1","1","2"
"功曹参军谢","1","1","2"
"曹参军谢偃","1","1","2"
"参军谢偃等","1","1","2"
"谏议大夫褚","1","1","2"
"议大夫褚遂","1","1","2"
"大夫褚遂良","1","1","2"
"泰入居武德","1","1","2"
"入居武德殿","1","1","2"
"时皇太子承","1","1","2"
"引驸马都尉","1","1","2"
"驸马都尉柴","1","1","2"
"马都尉柴令","1","1","2"
"都尉柴令武","1","1","2"
"二十一年进","1","1","2"
"尚乘直长阴","1","1","2"
"乘直长阴弘","1","1","2"
"直长阴弘智","1","1","2"
"长史薛大鼎","1","1","2"
"史薛大鼎屡","1","1","2"
"薛大鼎屡谏","1","1","2"
"左右上柱国","1","1","2"
"诏兵部尚书","1","1","2"
"弘亮等五人","1","1","2"
"州人罗石头","1","1","2"
"天宝十一载","1","1","2"
"都水使者迁","1","1","2"
"数十万石赈","1","1","2"
"时殿中侍御","1","1","2"
"中侍御史李","1","1","2"
"侍御史李钧","1","1","2"
"帅辛京杲贪","1","1","2"
"将王国良戍","1","1","2"
"蔡山三百里","1","1","2"
"前军兵马使","1","1","2"
"盐铁使包佶","1","1","2"
"进工部尚书","2","0","2"
