"N-gram","魏书","魏书翻译","Total"
"河南公梁弥机","1","1","2"
"龟兹国遣使献","2","0","2"
"阴平太守杨广","1","1","2"
"平太守杨广香","1","1","2"
"吉国遣使朝献","2","0","2"
"外散骑常侍郑","1","1","2"
"散骑常侍郑羲","1","1","2"
"乾象六合殿成","2","0","2"
"太原公王睿进","1","1","2"
"假梁郡公元嘉","1","1","2"
"悉万斤诸国遣","2","0","2"
"万斤诸国遣使","2","0","2"
"斤诸国遣使朝","2","0","2"
"岛夷萧道成废","1","1","2"
"陇西公元琛等","1","1","2"
"雍州氐齐男王","1","1","2"
"徐州刺史崔文","1","1","2"
"州刺史崔文仲","1","1","2"
"尚书游明根率","1","1","2"
"神能兴云雨者","2","0","2"
"车骑大将军冯","1","1","2"
"骑大将军冯熙","1","1","2"
"大将军冯熙督","1","1","2"
"顿丘王李钟葵","1","1","2"
"梁州刺史崔慧","1","1","2"
"州刺史崔慧景","1","1","2"
"长史裴叔保率","1","1","2"
"史裴叔保率众","1","1","2"
"关城氐帅杨鼠","1","1","2"
"汝南太守常元","1","1","2"
"南太守常元真","1","1","2"
"龙骧将军胡青","1","1","2"
"骧将军胡青苟","1","1","2"
"将军胡青苟率","1","1","2"
"征南将军桓诞","1","1","2"
"镇南将军贺罗","1","1","2"
"北连太山群盗","1","1","2"
"连太山群盗张","1","1","2"
"淮阳王尉元等","1","1","2"
"年春正月己卯","2","0","2"
"萧道成游击将","1","1","2"
"道成游击将军","1","1","2"
"成游击将军桓","1","1","2"
"游击将军桓康","1","1","2"
"豫州刺史垣崇","1","1","2"
"州刺史垣崇祖","1","1","2"
"兰台御史张求","1","1","2"
"台御史张求等","1","1","2"
"御史张求等一","1","1","2"
"史张求等一百","1","1","2"
"青州主簿崔次","1","1","2"
"昌黎王冯熙世","1","1","2"
"黎王冯熙世子","1","1","2"
"年春正月甲戌","2","0","2"
"白兰王吐谷浑","1","1","2"
"兰王吐谷浑翼","1","1","2"
"王吐谷浑翼世","1","1","2"
"地豆国遣使朝","2","0","2"
"豆国遣使朝贡","2","0","2"
"年春正月庚申","2","0","2"
"武州山石窟佛","1","1","2"
"州山石窟佛寺","1","1","2"
"七十五万一千","1","1","2"
"十五万一千七","1","1","2"
"五万一千七百","1","1","2"
"东西二道大使","1","1","2"
"年春正月戊寅","2","0","2"
"飨群臣太华殿","2","0","2"
"弥机兄子弥承","2","0","2"
"年春正月癸亥","2","0","2"
"南部尚书公孙","1","1","2"
"部尚书公孙文","1","1","2"
"尚书公孙文庆","1","1","2"
"上谷张伏千率","1","1","2"
"十二年春正月","2","0","2"
"豫州刺史元斤","1","1","2"
"州刺史元斤率","1","1","2"
"长乐王穆亮率","1","1","2"
"十三年春正月","2","0","2"
"三年春正月辛","2","0","2"
"淮阳太守王僧","1","1","2"
"阳太守王僧俊","1","1","2"
"夏州刺史章武","1","1","2"
"州刺史章武王","1","1","2"
"平国遣使朝贡","2","0","2"
"外散骑侍郎侯","1","1","2"
"散骑侍郎侯灵","1","1","2"
"骑侍郎侯灵绍","1","1","2"
"外散骑侍郎苏","1","1","2"
"散骑侍郎苏季","1","1","2"
"骑侍郎苏季连","1","1","2"
"安州都将楼龙","1","1","2"
"葬文明太皇太","1","1","2"
"群臣固请公除","2","0","2"
"悉万斤等五国","1","1","2"
"俘获三千余人","1","1","2"
"散骑侍郎蒋少","1","1","2"
"骑侍郎蒋少游","1","1","2"
"散骑常侍宋弁","1","1","2"
"外散骑侍郎房","1","1","2"
"散骑侍郎房亮","1","1","2"
"兴王杨集始朝","2","0","2"
"外散骑侍郎刘","1","1","2"
"散骑侍郎刘承","1","1","2"
"骑侍郎刘承叔","1","1","2"
"部落四千余户","1","1","2"
"一千三百余户","1","1","2"
"山阳郡公尉元","1","1","2"
"散骑常侍高聪","1","1","2"
"外散骑侍郎贾","1","1","2"
"散骑侍郎贾祯","1","1","2"
"将作大匠董爵","1","1","2"
"孤老鳏寡能存","2","0","2"
"外散骑常侍卢","1","1","2"
"散骑常侍卢昶","1","1","2"
"外散骑侍郎王","1","1","2"
"散骑侍郎王清","1","1","2"
"骑侍郎王清石","1","1","2"
"文武应求者具","2","0","2"
"武应求者具名","2","0","2"
"应求者具名闻","2","0","2"
"征南将军薛真","1","1","2"
"南将军薛真度","1","1","2"
"徐州刺史元衍","1","1","2"
"龙阳县开国侯","1","1","2"
"阳县开国侯王","1","1","2"
"县开国侯王朗","1","1","2"
"平南将军王肃","1","1","2"
"宁州刺史董峦","1","1","2"
"文成皇后冯氏","1","1","2"
"引见群臣光极","2","0","2"
"见群臣光极堂","2","0","2"
"广陵王羽征东","2","0","2"
"广州刺史薛法","1","1","2"
"州刺史薛法护","1","1","2"
"右将军元隆大","1","1","2"
"将军元隆大破","1","1","2"
"军元隆大破汾","1","1","2"
"元隆大破汾州","1","1","2"
"州刺史穆泰等","1","1","2"
"散骑常侍刘藻","1","1","2"
"遣使者太牢祀","2","0","2"
"前军将军韩秀","1","1","2"
"军将军韩秀方","1","1","2"
"弋阳太守王副","1","1","2"
"后军将军赵祖","1","1","2"
"军将军赵祖悦","1","1","2"
"将军赵祖悦等","1","1","2"
"军赵祖悦等十","1","1","2"
"赵祖悦等十五","1","1","2"
"二年春正月癸","2","0","2"
"年春正月癸未","2","0","2"
"新野太守刘忌","1","1","2"
"南乡太守席谦","1","1","2"
"南阳太守房伯","1","1","2"
"阳太守房伯玉","1","1","2"
"平北将军崔惠","1","1","2"
"北将军崔惠景","1","1","2"
"鸾遣将裴叔业","2","0","2"
"遣将裴叔业寇","2","0","2"
"将裴叔业寇涡","2","0","2"
"裴叔业寇涡阳","2","0","2"
"限八月中旬集","1","1","2"
"继都督北讨诸","2","0","2"
"显达攻陷马圈","1","1","2"
"达攻陷马圈戍","1","1","2"
"振武将军慕容","1","1","2"
"武将军慕容平","1","1","2"
"将军慕容平城","1","1","2"
"诏镇南大将军","2","0","2"
"天赐六年冬十","1","1","2"
"赐六年冬十月","1","1","2"
"山阳侯奚斤巡","1","1","2"
"高凉王乐真改","1","1","2"
"凉王乐真改封","1","1","2"
"王乐真改封平","1","1","2"
"乐真改封平阳","1","1","2"
"真改封平阳王","1","1","2"
"刺史元六头讨","1","1","2"
"章武民刘牙聚","2","0","2"
"山阳侯奚斤讨","1","1","2"
"太祖宣武皇帝","1","1","2"
"年春二月戊戌","1","1","2"
"诏北新侯安同","2","0","2"
"定二州诸山居","2","0","2"
"二州诸山居杂","2","0","2"
"州诸山居杂胡","2","0","2"
"河东蜀民黄思","1","1","2"
"黎王慕容伯兒","2","0","2"
"束州侯尉古真","1","1","2"
"州侯尉古真统","1","1","2"
"赐南平公长孙","1","1","2"
"冬十一月乙丑","1","1","2"
"遣元城侯元屈","1","1","2"
"等率众三千镇","2","0","2"
"越勤倍泥部落","1","1","2"
"三城护军张昌","1","1","2"
"城护军张昌等","1","1","2"
"山太守刘研弟","1","1","2"
"东平太守阳平","1","1","2"
"平昌太守罗卓","1","1","2"
"冬十一月壬午","1","1","2"
"河内人司马顺","1","1","2"
"内人司马顺宰","1","1","2"
"琅邪太守刘朗","1","1","2"
"河西胡刘云等","1","1","2"
"军公孙表等五","1","1","2"
"民二千余家内","2","0","2"
"马德宗遣使朝","2","0","2"
"泰常元年春正","1","1","2"
"常元年春正月","1","1","2"
"部将王仲德前","2","0","2"
"将王仲德前锋","2","0","2"
"仲德遂入滑台","2","0","2"
"骑将军延普渡","1","1","2"
"二年春二月丙","1","1","2"
"谯王司马文思","1","1","2"
"诏司徒长孙嵩","2","0","2"
"司徒长孙嵩率","1","1","2"
"榆山丁零翟蜀","1","1","2"
"山丁零翟蜀率","1","1","2"
"余家相率内属","2","0","2"
"匈奴镇将姚成","1","1","2"
"奴镇将姚成都","1","1","2"
"年春正月丁酉","1","1","2"
"护高车中郎将","1","1","2"
"高车中郎将薛","1","1","2"
"车中郎将薛繁","1","1","2"
"中郎将薛繁率","1","1","2"
"高车丁零十二","1","1","2"
"车丁零十二部","1","1","2"
"丁零十二部大","1","1","2"
"事黄门侍郎奚","1","1","2"
"黄门侍郎奚观","1","1","2"
"门侍郎奚观率","1","1","2"
"匈奴护军薛辩","1","1","2"
"冬十二月癸亥","1","1","2"
"春正月丙戌朔","2","0","2"
"淮南侯司马国","1","1","2"
"池阳侯司马道","1","1","2"
"阳侯司马道赐","1","1","2"
"侯司马道赐等","1","1","2"
"七年春正月甲","1","1","2"
"年春正月甲辰","1","1","2"
"使者循行州郡","2","0","2"
"义符东郡太守","2","0","2"
"符东郡太守王","2","0","2"
"东郡太守王景","2","0","2"
"遣寿光侯叔孙","1","1","2"
"光侯叔孙建等","1","1","2"
"兗州刺史徐琰","2","0","2"
"建遂东入青州","2","0","2"
"秀先聚党济东","2","0","2"
"八年正月丙辰","1","1","2"
"振威将军吴宝","1","1","2"
"颖川太守李元","1","1","2"
"司空奚斤所获","1","1","2"
"永平三年三月","1","1","2"
"延昌元年十月","1","1","2"
"西讨东防诸军","1","1","2"
"高阳王雍入居","2","0","2"
"雍入居西柏堂","1","1","2"
"诏平南将军杨","2","0","2"
"梁州刺史薛怀","1","1","2"
"州刺史薛怀古","1","1","2"
"南秦州刺史崔","1","1","2"
"秦州刺史崔暹","1","1","2"
"诏假右光禄大","1","1","2"
"假右光禄大夫","1","1","2"
"右光禄大夫元","1","1","2"
"光禄大夫元遥","1","1","2"
"定州刺史田超","1","1","2"
"州刺史田超秀","1","1","2"
"刺史田超秀率","1","1","2"
"群臣奏请皇太","1","1","2"
"臣奏请皇太后","1","1","2"
"奏请皇太后临","1","1","2"
"请皇太后临朝","1","1","2"
"太后临朝称制","1","1","2"
"萧衍将赵祖悦","2","0","2"
"定州刺史崔亮","1","1","2"
"州刺史崔亮假","1","1","2"
"刺史崔亮假镇","1","1","2"
"史崔亮假镇南","1","1","2"
"崔亮假镇南将","1","1","2"
"亮假镇南将军","1","1","2"
"安定公胡国珍","1","1","2"
"弘化太守杜桂","1","1","2"
"化太守杜桂举","1","1","2"
"太守杜桂举郡","1","1","2"
"车国遣使朝献","2","0","2"
"春正月戊辰朔","2","0","2"
"沔都督元志大","1","1","2"
"都督元志大破","1","1","2"
"督元志大破萧","1","1","2"
"元志大破萧衍","1","1","2"
"志大破萧衍军","1","1","2"
"农太守王世定","1","1","2"
"太守王世定等","1","1","2"
"吏部尚书李平","1","1","2"
"萧衍衡州刺史","1","1","2"
"傅竖眼大破张","1","1","2"
"竖眼大破张齐","1","1","2"
"刺史宇文福讨","1","1","2"
"中尉元匡考定","1","1","2"
"尉元匡考定权","1","1","2"
"元匡考定权衡","1","1","2"
"罽宾国遣使朝","2","0","2"
"宾国遣使朝献","2","0","2"
"封御史中尉元","1","1","2"
"府仪同三司胡","1","1","2"
"仪同三司胡国","1","1","2"
"同三司胡国珍","1","1","2"
"京兆二王子女","1","1","2"
"参决尚书奏事","2","0","2"
"巴州刺史牟汉","1","1","2"
"州刺史牟汉宠","1","1","2"
"神龟元年春正","1","1","2"
"龟元年春正月","1","1","2"
"三千七百九十","1","1","2"
"千七百九十九","1","1","2"
"七百九十九人","1","1","2"
"刺史赵邕开仓","1","1","2"
"尚书右仆射忠","2","0","2"
"龙骧将军崔袭","1","1","2"
"骧将军崔袭持","1","1","2"
"将军崔袭持节","1","1","2"
"改葬文昭皇太","1","1","2"
"葬文昭皇太后","1","1","2"
"文昭皇太后高","1","1","2"
"昭皇太后高氏","1","1","2"
"征西将军张彝","1","1","2"
"京兆王继司空","2","0","2"
"禄大夫皇甫集","1","1","2"
"蠕蠕莫缘梁贺","1","1","2"
"蠕莫缘梁贺侯","1","1","2"
"莫缘梁贺侯豆","1","1","2"
"缘梁贺侯豆率","1","1","2"
"尚书长孙稚巡","1","1","2"
"书长孙稚巡抚","1","1","2"
"长孙稚巡抚北","1","1","2"
"汝南王悦太尉","2","0","2"
"朔方郡开国公","1","1","2"
"假光禄大夫邴","1","1","2"
"光禄大夫邴虬","1","1","2"
"仪同三司崔光","1","1","2"
"萧衍义州刺史","1","1","2"
"衍义州刺史文","1","1","2"
"义州刺史文僧","1","1","2"
"州刺史文僧明","1","1","2"
"刺史文僧明率","1","1","2"
"仪同三司皇甫","1","1","2"
"同三司皇甫集","1","1","2"
"高车国主覆罗","1","1","2"
"车国主覆罗伊","1","1","2"
"国主覆罗伊匐","1","1","2"
"诸山川百神能","1","1","2"
"山川百神能兴","1","1","2"
"禄大夫皇甫度","1","1","2"
"牧守妄立碑颂","1","1","2"
"蠕蠕后主侯匿","1","1","2"
"蠕后主侯匿伐","1","1","2"
"书右仆射元纂","1","1","2"
"右仆射元纂率","1","1","2"
"鳏寡穷疾冤滞","1","1","2"
"萧衍遣将寇边","2","0","2"
"诏尚书令李崇","2","0","2"
"都督崔暹失利","2","0","2"
"大都督李崇率","1","1","2"
"念生遣都督杨","2","0","2"
"萧衍遣将裴邃","2","0","2"
"诏河间王琛总","2","0","2"
"河间王琛总众","2","0","2"
"间王琛总众援","2","0","2"
"吐谷浑主伏连","1","1","2"
"谷浑主伏连筹","1","1","2"
"莫折天生攻陷","1","1","2"
"折天生攻陷岐","1","1","2"
"天生攻陷岐州","1","1","2"
"高平人攻杀卜","1","1","2"
"平人攻杀卜朝","1","1","2"
"刺史魏子建招","1","1","2"
"史魏子建招降","1","1","2"
"魏子建招降南","1","1","2"
"子建招降南秦","1","1","2"
"贼王张长命畏","1","1","2"
"元年春正月庚","2","0","2"
"诏追复乐良王","1","1","2"
"萧衍遣北梁州","2","0","2"
"擒斩三千余人","2","0","2"
"休儒等走魏兴","2","0","2"
"诞等大破萧衍","1","1","2"
"等大破萧衍军","1","1","2"
"萧世澄等十一","1","1","2"
"柔玄镇人杜洛","1","1","2"
"玄镇人杜洛周","1","1","2"
"镇人杜洛周率","1","1","2"
"人杜洛周率众","1","1","2"
"幽州刺史常景","1","1","2"
"征虏将军元谭","1","1","2"
"河州长史元永","1","1","2"
"州长史元永平","1","1","2"
"致使西秦跋扈","1","1","2"
"年春正月庚戌","2","0","2"
"叠伏罗国遣使","2","0","2"
"北讨都督河间","1","1","2"
"讨都督河间王","1","1","2"
"黄门侍郎元略","1","1","2"
"燕州刺史崔秉","1","1","2"
"州刺史崔秉率","1","1","2"
"刺史崔秉率众","1","1","2"
"光禄大夫宗正","1","1","2"
"禄大夫宗正珍","1","1","2"
"大夫宗正珍孙","1","1","2"
"悉集华林东门","2","0","2"
"封广川县开国","1","1","2"
"广川县开国公","1","1","2"
"川县开国公元","1","1","2"
"临淮王彧仪同","2","0","2"
"淮王彧仪同三","2","0","2"
"王彧仪同三司","2","0","2"
"武川王贺拔文","1","1","2"
"川王贺拔文兴","1","1","2"
"行台左丞崔士","1","1","2"
"杜洛周攻陷幽","1","1","2"
"洛周攻陷幽州","1","1","2"
"扬州刺史李宪","1","1","2"
"杂户滥门所拘","1","1","2"
"司空公皇甫度","1","1","2"
"仪同三司萧宝","1","1","2"
"同三司萧宝夤","1","1","2"
"小陇都督高聿","1","1","2"
"东秦州刺史潘","1","1","2"
"秦州刺史潘义","1","1","2"
"州刺史潘义渊","1","1","2"
"豳州刺史毕祖","1","1","2"
"州刺史毕祖晖","1","1","2"
"王辩等率众数","1","1","2"
"辩等率众数万","1","1","2"
"官斗二百斛赏","1","1","2"
"紫光禄大夫源","1","1","2"
"光禄大夫源子","1","1","2"
"禄大夫源子邕","1","1","2"
"清河太守邵怀","1","1","2"
"东豫州刺史元","1","1","2"
"豫州刺史元庆","1","1","2"
"刺史萧宝夤州","2","0","2"
"史萧宝夤州反","2","0","2"
"诏尚书右仆射","2","0","2"
"尚书右仆射长","1","1","2"
"书右仆射长孙","1","1","2"
"右仆射长孙稚","1","1","2"
"葛荣攻陷冀州","1","1","2"
"元年春正月癸","2","0","2"
"瀛州刺史元宁","1","1","2"
"宝夤携南阳公","1","1","2"
"夤携南阳公主","1","1","2"
"武卫将军李神","1","1","2"
"卫将军李神轨","1","1","2"
"皇家握历受图","1","1","2"
"普加军功二阶","1","1","2"
"葛荣攻陷沧州","1","1","2"
"国三十四年七","1","1","2"
"三十四年七月","1","1","2"
"十四年七月七","1","1","2"
"四年七月七日","1","1","2"
"结旧臣长孙犍","1","1","2"
"登国元年春正","1","1","2"
"国元年春正月","1","1","2"
"年春正月戊申","1","1","2"
"显善南走马邑","2","0","2"
"刘显遣弟亢泥","2","0","2"
"人叔孙普洛等","1","1","2"
"叔孙普洛等十","1","1","2"
"孙普洛等十三","1","1","2"
"普洛等十三人","1","1","2"
"诸乌丸亡奔卫","2","0","2"
"乌丸亡奔卫辰","2","0","2"
"慕容垂遣使朝","2","0","2"
"容垂遣使朝贡","2","0","2"
"赐功臣长孙嵩","1","1","2"
"功臣长孙嵩等","1","1","2"
"臣长孙嵩等七","1","1","2"
"长孙嵩等七十","1","1","2"
"孙嵩等七十三","1","1","2"
"嵩等七十三人","1","1","2"
"子贺驎率众会","2","0","2"
"遣外朝大人王","1","1","2"
"外朝大人王建","1","1","2"
"贺染干兄弟率","1","1","2"
"五年春三月甲","1","1","2"
"年春三月甲申","1","1","2"
"慕容垂遣子贺","2","0","2"
"容垂遣子贺驎","2","0","2"
"遣子直力鞮寇","2","0","2"
"秦王觚使慕容","2","0","2"
"王觚使慕容垂","2","0","2"
"遣九原公元仪","1","1","2"
"西部泣黎大人","1","1","2"
"部泣黎大人茂","1","1","2"
"泣黎大人茂鲜","1","1","2"
"遣南部大人长","1","1","2"
"大人长孙嵩追","1","1","2"
"遣右司马许谦","1","1","2"
"武将吏数千人","1","1","2"
"皇始元年春正","1","1","2"
"遣将军王建等","1","1","2"
"王建等三军讨","1","1","2"
"宝广宁太守刘","2","0","2"
"谷太守慕容普","1","1","2"
"太守慕容普邻","1","1","2"
"右司马许谦上","1","1","2"
"将军封真等三","1","1","2"
"军封真等三军","1","1","2"
"辅国将军奚牧","1","1","2"
"五万骑先驱启","2","0","2"
"诏征东大将军","2","0","2"
"征东大将军东","2","0","2"
"东大将军东平","2","0","2"
"军将军李栗等","1","1","2"
"左卫将军慕容","1","1","2"
"卫将军慕容腾","1","1","2"
"冀州刺史宜都","1","1","2"
"州刺史宜都王","1","1","2"
"刺史宜都王慕","1","1","2"
"史宜都王慕容","1","1","2"
"宜都王慕容凤","1","1","2"
"辅国将军张骧","1","1","2"
"护军将军徐超","1","1","2"
"军将军徐超率","1","1","2"
"将军高长等四","1","1","2"
"军高长等四千","1","1","2"
"殿中侍御史孟","1","1","2"
"中侍御史孟辅","1","1","2"
"侍御史孟辅等","1","1","2"
"州守将封真率","1","1","2"
"贺兰部帅附力","2","0","2"
"兰部帅附力眷","2","0","2"
"纥突邻部帅匿","2","0","2"
"突邻部帅匿物","2","0","2"
"邻部帅匿物尼","2","0","2"
"纥奚部帅叱奴","2","0","2"
"奚部帅叱奴根","2","0","2"
"诏安远将军庾","2","0","2"
"将军长孙肥追","1","1","2"
"立慕容普邻主","2","0","2"
"将军东平公元","1","1","2"
"军东平公元仪","1","1","2"
"将军长孙肥等","1","1","2"
"抚军大将军略","1","1","2"
"军大将军略阳","1","1","2"
"大将军略阳公","1","1","2"
"将军略阳公元","1","1","2"
"军略阳公元遵","1","1","2"
"略阳公元遵袭","1","1","2"
"龙骧将军日南","1","1","2"
"骧将军日南公","1","1","2"
"略阳公元遵镇","1","1","2"
"右军将军尹国","1","1","2"
"军将军尹国先","1","1","2"
"安南将军长孙","1","1","2"
"南将军长孙嵩","1","1","2"
"冀州刺史王辅","1","1","2"
"内徙新民耕牛","1","1","2"
"离石胡帅呼延","2","0","2"
"石胡帅呼延铁","2","0","2"
"西河胡帅张崇","2","0","2"
"河胡帅张崇等","2","0","2"
"杏城卢水郝奴","1","1","2"
"军将军王建讨","1","1","2"
"尚书吏部郎中","1","1","2"
"书吏部郎中邓","1","1","2"
"吏部郎中邓渊","1","1","2"
"吏部尚书崔玄","1","1","2"
"部尚书崔玄伯","1","1","2"
"尚书崔玄伯总","1","1","2"
"徙六州二十二","1","1","2"
"六州二十二郡","1","1","2"
"祖神元皇帝配","1","1","2"
"高凉王乐真等","1","1","2"
"凉王乐真等七","1","1","2"
"王乐真等七军","1","1","2"
"马三十余万匹","2","0","2"
"国子太学生员","1","1","2"
"遣建义将军庾","1","1","2"
"建义将军庾真","1","1","2"
"越骑校尉奚斤","1","1","2"
"推群盗赵准主","2","0","2"
"前清河太守傅","1","1","2"
"河太守傅世聚","1","1","2"
"虏将军庾岳讨","1","1","2"
"司马德宗将辛","2","0","2"
"马德宗将辛恭","2","0","2"
"德宗将辛恭靖","2","0","2"
"宗将辛恭靖请","2","0","2"
"将辛恭靖请救","2","0","2"
"遣太尉穆崇率","1","1","2"
"幽州刺史封沓","1","1","2"
"州刺史封沓干","1","1","2"
"辽西太守李朗","1","1","2"
"州刺史长孙肥","1","1","2"
"天下镇戍将士","1","1","2"
"下镇戍将士布","1","1","2"
"镇戍将士布帛","1","1","2"
"冬十二月辛亥","1","1","2"
"素古延等诸部","2","0","2"
"卢水胡沮渠蒙","1","1","2"
"水胡沮渠蒙逊","1","1","2"
"虎威将军宿沓","1","1","2"
"威将军宿沓干","1","1","2"
"将军宿沓干等","1","1","2"
"太守楼伏连讨","1","1","2"
"镇西大将军毗","1","1","2"
"西大将军毗陵","1","1","2"
"大将军毗陵王","1","1","2"
"长孙肥等三将","1","1","2"
"上党群盗秦颇","2","0","2"
"上党太守捕颇","2","0","2"
"秃发鹿孤病死","1","1","2"
"率万余家内属","2","0","2"
"尚书郎中公孙","1","1","2"
"书郎中公孙表","1","1","2"
"年春二月癸亥","1","1","2"
"授著作郎王宜","1","1","2"
"著作郎王宜弟","1","1","2"
"兵法孤虚立成","1","1","2"
"法孤虚立成图","1","1","2"
"发八部五百里","1","1","2"
"八部五百里内","1","1","2"
"太医令阴羌死","1","1","2"
"永兴二年九月","1","1","2"
"兴二年九月甲","1","1","2"
"二年九月甲寅","1","1","2"
"恭宗景穆皇帝","1","1","2"
"真君元年六月","1","1","2"
"正平二年十月","1","1","2"
"平二年十月戊","1","1","2"
"二年十月戊申","1","1","2"
"骠骑大将军元","1","1","2"
"骑大将军元寿","1","1","2"
"大将军元寿乐","1","1","2"
"追尊景穆太子","1","1","2"
"陇西屠王景文","2","0","2"
"崇子丽济南王","2","0","2"
"濮阳王闾若文","2","0","2"
"渴槃陀国遣使","2","0","2"
"槃陀国遣使朝","2","0","2"
"冬十一月辛酉","1","1","2"
"等十余国遣使","2","0","2"
"余国遣使朝贡","2","0","2"
"兴光元年春正","1","1","2"
"太安元年春正","1","1","2"
"遣尚书穆伏真","1","1","2"
"尚书穆伏真等","1","1","2"
"书穆伏真等三","1","1","2"
"穆伏真等三十","1","1","2"
"伏真等三十人","1","1","2"
"勒国遣使朝贡","2","0","2"
"州刺史乞佛成","1","1","2"
"刺史乞佛成龙","1","1","2"
"史乞佛成龙讨","1","1","2"
"濮阳太守姜龙","1","1","2"
"阳太守姜龙驹","1","1","2"
"将殷孝祖修两","2","0","2"
"殷孝祖修两城","2","0","2"
"孝祖修两城清","2","0","2"
"水公封敕文等","1","1","2"
"军皮豹子等三","1","1","2"
"冬十二月戊申","1","1","2"
"督河西诸军南","2","0","2"
"河西诸军南趋","1","1","2"
"西诸军南趋石","1","1","2"
"诸军南趋石楼","1","1","2"
"阳平王新成等","1","1","2"
"南郡公李惠等","1","1","2"
"过山南二百二","1","1","2"
"山南二百二十","1","1","2"
"南二百二十步","1","1","2"
"南部尚书黄卢","1","1","2"
"部尚书黄卢头","1","1","2"
"加征东大将军","2","0","2"
"员外郎昌邑侯","1","1","2"
"四年春三月乙","1","1","2"
"年春三月乙未","1","1","2"
"昌邑子娄内近","1","1","2"
"二十一年正月","1","1","2"
"分遣侍臣巡行","2","0","2"
"年春正月壬寅","2","0","2"
"骑将军王肃大","1","1","2"
"将军王肃大破","1","1","2"
"侍中杨播巡抚","1","1","2"
"中杨播巡抚赈","1","1","2"
"刺史田益宗破","2","0","2"
"宝卷将吴子阳","1","1","2"
"荆州刺史桓道","1","1","2"
"州刺史桓道进","1","1","2"
"仪同三司王肃","1","1","2"
"三百二十三坊","1","1","2"
"骠骑大将军穆","1","1","2"
"骑大将军穆亮","1","1","2"
"宝卷直后张齐","1","1","2"
"卷直后张齐杀","1","1","2"
"抚军将军李崇","1","1","2"
"扬州破萧衍将","2","0","2"
"行梁州事杨椿","1","1","2"
"龙骧将军吴道","1","1","2"
"骧将军吴道爽","1","1","2"
"军吴道爽等数","1","1","2"
"吴道爽等数千","1","1","2"
"吏部尚书元英","1","1","2"
"扬州大破萧衍","1","1","2"
"徐州刺史潘佃","1","1","2"
"州刺史潘佃怜","1","1","2"
"尚书左仆射源","1","1","2"
"书左仆射源怀","1","1","2"
"左仆射源怀抚","1","1","2"
"镇南将军元英","1","1","2"
"元英大破萧衍","1","1","2"
"英大破萧衍将","1","1","2"
"大破萧衍将吴","1","1","2"
"破萧衍将吴子","1","1","2"
"萧衍将吴子阳","1","1","2"
"镇南将军李崇","1","1","2"
"南将军李崇讨","1","1","2"
"江州刺史曲江","1","1","2"
"州刺史曲江公","1","1","2"
"刺史曲江公陈","1","1","2"
"史曲江公陈伯","1","1","2"
"扬州统军刘思","1","1","2"
"州统军刘思祖","1","1","2"
"邵阳县开国侯","1","1","2"
"阳县开国侯张","1","1","2"
"县开国侯张惠","1","1","2"
"开国侯张惠绍","1","1","2"
"监司州事蔡灵","1","1","2"
"司州事蔡灵恩","1","1","2"
"州事蔡灵恩等","1","1","2"
"群臣议定律令","1","1","2"
"行梁州事夏侯","1","1","2"
"梁州事夏侯道","1","1","2"
"州事夏侯道迁","1","1","2"
"宕昌国世子梁","1","1","2"
"昌国世子梁弥","1","1","2"
"国世子梁弥博","1","1","2"
"诏光禄大夫杨","2","0","2"
"衍辅国将军范","2","0","2"
"冠军将军李畋","1","1","2"
"军将军李畋等","1","1","2"
"冠军将军张汤","1","1","2"
"辅国将军马市","1","1","2"
"龙骧将军何营","1","1","2"
"散骑常侍游肇","1","1","2"
"谏议大夫邓羡","1","1","2"
"冠军将军王景","1","1","2"
"军将军王景胤","1","1","2"
"辅国将军鲁方","1","1","2"
"国将军鲁方达","1","1","2"
"将军鲁方达等","1","1","2"
"军鲁方达等攻","1","1","2"
"辅国将军王明","1","1","2"
"国将军王明达","1","1","2"
"龙骧将军张方","1","1","2"
"骧将军张方炽","1","1","2"
"萧衍将王超宗","1","1","2"
"足遣统军卢祖","2","0","2"
"遣统军卢祖迁","2","0","2"
"衍冠军将军杨","1","1","2"
"冠军将军杨伯","1","1","2"
"军将军杨伯仁","1","1","2"
"宁朔将军任安","1","1","2"
"朔将军任安定","1","1","2"
"龙骧将军喻增","1","1","2"
"骧将军喻增晖","1","1","2"
"宁朔将军库保","1","1","2"
"朔将军库保寿","1","1","2"
"辅国将军鲁天","1","1","2"
"国将军鲁天惠","1","1","2"
"建武将军王文","1","1","2"
"武将军王文标","1","1","2"
"衍巴西太守庾","1","1","2"
"巴西太守庾域","1","1","2"
"中山王英南讨","2","0","2"
"卢祖迁等攻破","1","1","2"
"刺史鲁方达等","1","1","2"
"史鲁方达等十","1","1","2"
"鲁方达等十五","1","1","2"
"方达等十五人","1","1","2"
"梓潼县开国子","1","1","2"
"潼县开国子王","1","1","2"
"县开国子王景","1","1","2"
"开国子王景胤","1","1","2"
"刘达等二十四","1","1","2"
"沔东太守田青","1","1","2"
"东太守田青喜","1","1","2"
"太守田青喜率","1","1","2"
"武兴国王杨绍","1","1","2"
"兴国王杨绍先","1","1","2"
"骠骑大将军源","1","1","2"
"骑大将军源怀","1","1","2"
"大将军源怀慎","1","1","2"
"秦二州刺史邢","1","1","2"
"二州刺史邢峦","1","1","2"
"萧衍冀州刺史","1","1","2"
"衍冀州刺史桓","1","1","2"
