"N-gram","魏书","魏书翻译","Total"
"昌国世子梁弥博","1","1","2"
"诏光禄大夫杨椿","2","0","2"
"冠军将军李畋等","1","1","2"
"冠军将军王景胤","1","1","2"
"辅国将军鲁方达","1","1","2"
"国将军鲁方达等","1","1","2"
"将军鲁方达等攻","1","1","2"
"辅国将军王明达","1","1","2"
"龙骧将军张方炽","1","1","2"
"足遣统军卢祖迁","2","0","2"
"遣统军卢祖迁等","2","0","2"
"统军卢祖迁等击","2","0","2"
"衍冠军将军杨伯","1","1","2"
"冠军将军杨伯仁","1","1","2"
"宁朔将军任安定","1","1","2"
"龙骧将军喻增晖","1","1","2"
"宁朔将军库保寿","1","1","2"
"辅国将军鲁天惠","1","1","2"
"建武将军王文标","1","1","2"
"萧衍巴西太守庾","1","1","2"
"衍巴西太守庾域","1","1","2"
"州刺史鲁方达等","1","1","2"
"刺史鲁方达等十","1","1","2"
"史鲁方达等十五","1","1","2"
"鲁方达等十五人","1","1","2"
"梓潼县开国子王","1","1","2"
"潼县开国子王景","1","1","2"
"县开国子王景胤","1","1","2"
"沔东太守田青喜","1","1","2"
"东太守田青喜率","1","1","2"
"武兴国王杨绍先","1","1","2"
"骠骑大将军源怀","1","1","2"
"骑大将军源怀慎","1","1","2"
"秦二州刺史邢峦","1","1","2"
"萧衍冀州刺史桓","1","1","2"
"右卫将军元丽等","1","1","2"
"卫将军元丽等讨","1","1","2"
"曲江县开国公陈","1","1","2"
"江县开国公陈伯","1","1","2"
"安西将军元丽大","1","1","2"
"西将军元丽大破","1","1","2"
"将军元丽大破秦","1","1","2"
"军元丽大破秦贼","1","1","2"
"假平南将军奚康","1","1","2"
"中山王英大破衍","2","0","2"
"骧将军矫道仪等","1","1","2"
"郢州刺史娄悦追","1","1","2"
"州刺史娄悦追击","1","1","2"
"阿拔磨拔切磨勒","1","1","2"
"冯翊太守宇文子","1","1","2"
"翊太守宇文子生","1","1","2"
"太守宇文子生等","1","1","2"
"夏州长史曹明谋","1","1","2"
"州长史曹明谋反","1","1","2"
"杖提莎钵离阿失","1","1","2"
"提莎钵离阿失勒","1","1","2"
"莎钵离阿失勒摩","1","1","2"
"钵离阿失勒摩致","1","1","2"
"离阿失勒摩致钵","1","1","2"
"乾达诸国遣使朝","2","0","2"
"颍川太守王神念","1","1","2"
"尚书仆射刘子直","1","1","2"
"豫州彭城人白早","1","1","2"
"州彭城人白早生","1","1","2"
"彭城人白早生杀","1","1","2"
"白早生杀刺史司","2","0","2"
"早生杀刺史司马","2","0","2"
"生杀刺史司马悦","2","0","2"
"前宿豫戍主成安","1","1","2"
"宿豫戍主成安乐","1","1","2"
"宿豫戍主严仲贤","1","1","2"
"安东将军杨椿率","1","1","2"
"宁朔将军张疑等","1","1","2"
"蛮民一万七千户","1","1","2"
"民一万七千户相","1","1","2"
"子私署左卫将军","1","1","2"
"私署左卫将军孝","1","1","2"
"署左卫将军孝亮","1","1","2"
"辅国将军长孙稚","1","1","2"
"统军邴虬等五军","1","1","2"
"县开国伯徐元季","1","1","2"
"开国伯徐元季等","1","1","2"
"国伯徐元季等二","1","1","2"
"伯徐元季等二十","1","1","2"
"徐元季等二十六","1","1","2"
"华州刺史奚康生","1","1","2"
"二千七百三十人","1","1","2"
"殿中侍御史王敞","1","1","2"
"汾州刘龙驹聚众","1","1","2"
"东莞二郡太守刘","1","1","2"
"延昌元年春正月","1","1","2"
"平东将军奚康生","1","1","2"
"东将军奚康生等","1","1","2"
"肆州秀容郡敷城","1","1","2"
"州秀容郡敷城县","1","1","2"
"新丰县开国子蔡","1","1","2"
"丰县开国子蔡令","1","1","2"
"县开国子蔡令孙","1","1","2"
"号净居国明法王","1","1","2"
"太原王乙浑谋反","1","1","2"
"高宗文成皇帝神","1","1","2"
"刘彧司州刺史常","2","0","2"
"彧司州刺史常珍","2","0","2"
"刘彧兗州刺史毕","2","0","2"
"彧兗州刺史毕众","2","0","2"
"州刺史毕众敬遣","2","0","2"
"驸马都尉万古真","1","1","2"
"刘彧青州刺史沈","2","0","2"
"州刺史崔道固遣","2","0","2"
"刺史崔道固遣使","2","0","2"
"彧东平太守申纂","2","0","2"
"东平太守申纂戍","1","1","2"
"诏征南大将军慕","2","0","2"
"平原太守刘休宾","1","1","2"
"原太守刘休宾举","1","1","2"
"太守刘休宾举城","1","1","2"
"徐州群盗司马休","1","1","2"
"州群盗司马休符","1","1","2"
"上党公慕容白曜","1","1","2"
"都督青齐东徐三","1","1","2"
"督青齐东徐三州","1","1","2"
"青齐东徐三州诸","1","1","2"
"齐东徐三州诸军","1","1","2"
"东徐三州诸军事","1","1","2"
"帅白杨提度汗率","1","1","2"
"帅匹娄拔累等率","1","1","2"
"太尉源贺持节奉","1","1","2"
"尉源贺持节奉皇","1","1","2"
"源贺持节奉皇帝","1","1","2"
"武泰元年春二月","1","1","2"
"谏议大夫元贵平","1","1","2"
"冯翊郡开国公源","1","1","2"
"翊郡开国公源绍","1","1","2"
"郡开国公源绍景","1","1","2"
"扶风郡开国公冯","1","1","2"
"晋州刺史樊子鹄","1","1","2"
"真定县开国公子","1","1","2"
"定县开国公子直","1","1","2"
"平北府主簿河间","1","1","2"
"紫光禄大夫李叔","1","1","2"
"光禄大夫李叔仁","1","1","2"
"都督宗正珍孙率","1","1","2"
"柱国大将军朱荣","2","0","2"
"迁肃祖文穆皇帝","1","1","2"
"右光禄大夫奚毅","1","1","2"
"三年春正月己丑","1","1","2"
"益州刺史长孙寿","1","1","2"
"梁州刺史元俊等","1","1","2"
"征巴州都督元景","1","1","2"
"巴州都督元景夏","1","1","2"
"州都督元景夏讨","1","1","2"
"都官尚书樊子鹄","1","1","2"
"州刺史严思达讨","1","1","2"
"大行台尉迟菩萨","1","1","2"
"子仪同三司菩提","1","1","2"
"金紫光禄大夫高","1","1","2"
"复通直散骑常侍","1","1","2"
"都督李侃希等部","1","1","2"
"左卫将军郑先护","1","1","2"
"豫州刺史元崇礼","1","1","2"
"州刺史元崇礼杀","1","1","2"
"南阳太守赵脩延","1","1","2"
"通直散骑常侍敖","1","1","2"
"直散骑常侍敖曹","1","1","2"
"前河内太守封隆","1","1","2"
"清河王亶仪同三","2","0","2"
"河王亶仪同三司","2","0","2"
"寻除骠骑大将军","2","0","2"
"见尚书右仆射元","1","1","2"
"车骑大将军斛斯","1","1","2"
"骑大将军斛斯椿","1","1","2"
"试通直散骑常侍","1","1","2"
"建明二年正月戊","1","1","2"
"明二年正月戊子","1","1","2"
"直散骑常侍高敖","1","1","2"
"散骑常侍高敖曹","1","1","2"
"齐献武王大破朱","2","0","2"
"二年春正月壬午","1","1","2"
"西北大行台长孙","1","1","2"
"北大行台长孙稚","1","1","2"
"中军大都督高盛","1","1","2"
"中兴二年夏四月","1","1","2"
"大丞相勃海王忠","1","1","2"
"开府仪同三司斛","1","1","2"
"府仪同三司斛斯","1","1","2"
"仪同三司斛斯椿","1","1","2"
"骠骑大将军封隆","1","1","2"
"尚书右仆射樊子","1","1","2"
"书右仆射樊子鹄","1","1","2"
"三年春正月壬辰","1","1","2"
"大都督源子恭镇","1","1","2"
"荆州刺史贺拔胜","1","1","2"
"府仪同三司高盛","1","1","2"
"府仪同三司高昂","1","1","2"
"诏齐献武王相国","2","0","2"
"东南道行台元晏","1","1","2"
"南道行台元晏讨","1","1","2"
"三年春正月癸卯","1","1","2"
"川防城都督刘鸾","1","1","2"
"防城都督刘鸾庆","1","1","2"
"车骑大将军窦泰","1","1","2"
"内外百官普进一","2","0","2"
"外百官普进一阶","2","0","2"
"子大行台元季海","1","1","2"
"元象元年春正月","1","1","2"
"豫州刺史尧雄等","1","1","2"
"大都督万俟受洛","1","1","2"
"都督万俟受洛干","1","1","2"
"督万俟受洛干等","1","1","2"
"仪同三司寇洛生","1","1","2"
"同三司寇洛生等","1","1","2"
"三司寇洛生等二","1","1","2"
"司寇洛生等二十","1","1","2"
"尚书左仆射司马","1","1","2"
"书左仆射司马子","1","1","2"
"二年春正月壬申","1","1","2"
"仪同三司库狄太","2","0","2"
"梁州人公孙贵宾","1","1","2"
"州人公孙贵宾聚","1","1","2"
"度支尚书胡僧敬","1","1","2"
"四年春正月丙辰","1","1","2"
"尚书右仆射高隆","1","1","2"
"封前员外散骑侍","1","1","2"
"前员外散骑侍郎","1","1","2"
"员外散骑侍郎元","1","1","2"
"行台慕容绍宗讨","1","1","2"
"三年春正月丙申","1","1","2"
"四年夏五月壬寅","1","1","2"
"五年春正月丙午","1","1","2"
"州刺史司马世云","1","1","2"
"仪同三司贺拔胜","1","1","2"
"州刺史慕容绍宗","1","1","2"
"六年春正月己亥","1","1","2"
"府仪同三司高岳","1","1","2"
"封兰陵郡开国公","1","1","2"
"大行台慕容绍宗","1","1","2"
"刺史皇甫僧显等","1","1","2"
"八年春正月辛酉","1","1","2"
"二年十二月己酉","1","1","2"
"大将军中兵参军","1","1","2"
"将军中兵参军崔","1","1","2"
"军中兵参军崔季","1","1","2"
"中兵参军崔季舒","1","1","2"
"入北城下司马子","1","1","2"
"赭阳子尉普文率","1","1","2"
"阳王长孙翰等击","1","1","2"
"斤率义兵将军封","2","0","2"
"率义兵将军封礼","2","0","2"
"雍州刺史延普袭","1","1","2"
"率洛州刺史栗磾","2","0","2"
"昌守将赫连乙升","2","0","2"
"员外散骑常侍步","1","1","2"
"外散骑常侍步堆","1","1","2"
"谒者仆射胡觐等","1","1","2"
"司空奚斤进军安","1","1","2"
"空奚斤进军安定","1","1","2"
"淮南公王倍斤镇","1","1","2"
"刘义隆淮北镇将","1","1","2"
"义隆淮北镇将王","1","1","2"
"隆淮北镇将王仲","1","1","2"
"淮北镇将王仲德","1","1","2"
"广陵公楼伏连留","1","1","2"
"陵公楼伏连留守","1","1","2"
"司徒平阳王长孙","1","1","2"
"徒平阳王长孙翰","1","1","2"
"相三州造船三千","1","1","2"
"三州造船三千艘","1","1","2"
"简幽州南戍兵集","2","0","2"
"幽州南戍兵集河","2","0","2"
"州南戍兵集河上","2","0","2"
"假丹阳王太毗屯","1","1","2"
"大鸿胪卿杜超假","1","1","2"
"鸿胪卿杜超假节","1","1","2"
"都督冀定相三州","1","1","2"
"督冀定相三州诸","1","1","2"
"冀定相三州诸军","1","1","2"
"将军长孙道生屯","1","1","2"
"始平公隗归等率","1","1","2"
"征南大将军杜超","1","1","2"
"南大将军杜超等","1","1","2"
"义隆司州刺史尹","2","0","2"
"隆司州刺史尹冲","2","0","2"
"刺史尹冲坠城死","2","0","2"
"安西将军古弼等","1","1","2"
"冠军将军安颉率","1","1","2"
"封寿光侯叔孙建","1","1","2"
"留巴东公延普等","1","1","2"
"巴东公延普等镇","1","1","2"
"冠军将军安颉献","1","1","2"
"赫连定北袭沮渠","1","1","2"
"连定北袭沮渠蒙","1","1","2"
"定北袭沮渠蒙逊","1","1","2"
"吐谷浑慕璝遣使","2","0","2"
"左光禄大夫崔浩","1","1","2"
"西秦王吐谷浑慕","1","1","2"
"书左仆射安原等","1","1","2"
"斤发幽州民密云","2","0","2"
"发幽州民密云丁","2","0","2"
"幽州民密云丁零","2","0","2"
"州民密云丁零万","2","0","2"
"民密云丁零万余","2","0","2"
"密云丁零万余人","2","0","2"
"侍御史崔聘奉献","1","1","2"
"御史崔聘奉献牛","1","1","2"
"史崔聘奉献牛酒","1","1","2"
"平东将军贺多罗","1","1","2"
"东将军贺多罗攻","1","1","2"
"文通带方太守慕","1","1","2"
"通带方太守慕容","1","1","2"
"带方太守慕容玄","1","1","2"
"都督秦雍泾梁益","1","1","2"
"督秦雍泾梁益五","1","1","2"
"秦雍泾梁益五州","1","1","2"
"雍泾梁益五州诸","1","1","2"
"泾梁益五州诸军","1","1","2"
"梁益五州诸军事","1","1","2"
"泾州刺史狄子玉","1","1","2"
"骠骑将军司马元","1","1","2"
"骑将军司马元显","1","1","2"
"书左仆射安原督","1","1","2"
"辽西王冯崇上表","1","1","2"
"大鸿胪卿崔赜持","1","1","2"
"鸿胪卿崔赜持节","1","1","2"
"事黄门侍郎伊臣","1","1","2"
"雍州流民七千家","1","1","2"
"左右数百人朝贡","1","1","2"
"征西大将军常山","1","1","2"
"西大将军常山王","1","1","2"
"书左仆射安原谋","1","1","2"
"左仆射安原谋反","1","1","2"
"定州七郡一万二","1","1","2"
"州七郡一万二千","1","1","2"
"七郡一万二千人","1","1","2"
"胡白龙余党西河","2","0","2"
"故南秦王世子杨","1","1","2"
"南秦王世子杨保","1","1","2"
"秦王世子杨保宗","1","1","2"
"弟董率万余人拒","2","0","2"
"董率万余人拒战","2","0","2"
"率万余人拒战城","2","0","2"
"万余人拒战城南","2","0","2"
"左右文武五千人","1","1","2"
"张掖公秃发保周","1","1","2"
"安远将军源贺分","1","1","2"
"远将军源贺分略","1","1","2"
"将军源贺分略诸","1","1","2"
"军源贺分略诸郡","1","1","2"
"镇南将军奚眷讨","1","1","2"
"牧犍弟酒泉太守","1","1","2"
"镇北将军封沓讨","1","1","2"
"党王长孙道生等","1","1","2"
"太平真君元年春","1","1","2"
"假通直常侍邢颖","1","1","2"
"河南王曜子羯兒","2","0","2"
"封蠕蠕郁久闾乞","1","1","2"
"蠕蠕郁久闾乞列","1","1","2"
"蠕郁久闾乞列归","1","1","2"
"散骑侍郎张伟等","1","1","2"
"镇南将军奚眷平","1","1","2"
"龙骧将军裴方明","1","1","2"
"梁州刺史刘康祖","1","1","2"
"武都王杨保宗等","1","1","2"
"郁林公司马文思","1","1","2"
"武都王杨保宗谋","1","1","2"
"都王杨保宗谋反","1","1","2"
"党王长孙道生镇","1","1","2"
"西平王吐谷浑慕","1","1","2"
"平王吐谷浑慕利","1","1","2"
"王吐谷浑慕利延","1","1","2"
"吐谷浑慕利延杀","1","1","2"
"东雍州刺史沮渠","1","1","2"
"雍州刺史沮渠秉","1","1","2"
"州刺史沮渠秉谋","1","1","2"
"外散骑常侍高济","1","1","2"
"天水公封敕文击","2","0","2"
"慕利延兄子什归","1","1","2"
"安定公韩茂率骑","1","1","2"
"部落帅白广平西","1","1","2"
"落帅白广平西掠","1","1","2"
"帅白广平西掠新","1","1","2"
"白广平西掠新平","1","1","2"
"金城公周鹿观率","1","1","2"
"殿中尚书乙拔率","1","1","2"
"秦州刺史封敕文","1","1","2"
"魏所受汉传国玺","1","1","2"
"征东将军武昌王","1","1","2"
"征南将军淮南王","1","1","2"
"山胡曹仆浑等渡","1","1","2"
"西征诸将扶风公","1","1","2"
"征诸将扶风公元","1","1","2"
"诸将扶风公元处","1","1","2"
"将扶风公元处真","1","1","2"
"扶风公元处真等","1","1","2"
"风公元处真等八","1","1","2"
"仇池镇将皮豹子","1","1","2"
"池镇将皮豹子讨","1","1","2"
"白水太守郎启玄","1","1","2"
"水太守郎启玄率","1","1","2"
"启玄率众救文德","2","0","2"
"壶关东北大王山","1","1","2"
"关东北大王山累","1","1","2"
"成周公万度归千","1","1","2"
"周公万度归千里","1","1","2"
"宁朔将军王玄谟","1","1","2"
"朔将军王玄谟西","1","1","2"
"将军王玄谟西攻","1","1","2"
"军王玄谟西攻滑","1","1","2"
"王玄谟西攻滑台","1","1","2"
"殿中尚书长孙真","1","1","2"
"中尚书长孙真率","1","1","2"
"刘义隆鲁郡太守","2","0","2"
"郡太守崔邪利率","1","1","2"
"散骑侍郎夏侯野","1","1","2"
"乌句兰树什伐等","1","1","2"
"征西大将军长史","1","1","2"
"遣散骑常侍陆晏","1","1","2"
"散骑常侍陆晏子","1","1","2"
"通直常侍沈景徽","1","1","2"
"综军主程兵润所","1","1","2"
"右光禄大夫刘腾","1","1","2"
"纥突邻大人屈地","1","1","2"
"徐州刺史沈陵南","1","1","2"
"州刺史沈陵南叛","1","1","2"
"高平镇人万俟丑","1","1","2"
"平镇人万俟丑奴","1","1","2"
"镇人万俟丑奴僭","1","1","2"
"右光禄大夫蒋天","1","1","2"
"光禄大夫蒋天乐","1","1","2"
"武定元年春正月","1","1","2"
"定元年春正月壬","1","1","2"
"元年春正月壬戌","1","1","2"
"刘义隆将刘康祖","1","1","2"
"昭成皇后慕容氏","1","1","2"
"道武宣穆皇后刘","1","1","2"
"武宣穆皇后刘氏","1","1","2"
"明元昭哀皇后姚","1","1","2"
"元昭哀皇后姚氏","1","1","2"
"明元密皇后杜氏","1","1","2"
"诏天下大临三日","2","0","2"
"太武皇后赫连氏","1","1","2"
"太武敬哀皇后贺","1","1","2"
"武敬哀皇后贺氏","1","1","2"
"恭皇后郁久闾氏","1","1","2"
"孝文昭皇后高氏","1","1","2"
"左卫将军奚康生","1","1","2"
"卫将军奚康生谋","1","1","2"
"宗正卿元孝友等","1","1","2"
"尚书左仆射杨遵","1","1","2"
"书左仆射杨遵彦","1","1","2"
"中书侍郎贾元寿","1","1","2"
"孙搴等二十四人","1","1","2"
"吏部郎中李奖退","1","1","2"
"部郎中李奖退表","1","1","2"
"黄门郎徐纥受四","1","1","2"
"门郎徐纥受四方","1","1","2"
"郎徐纥受四方表","1","1","2"
"徐纥受四方表启","1","1","2"
"太尉长史宋游道","1","1","2"
"长广东山见道人","1","1","2"
"广东山见道人法","1","1","2"
"东山见道人法穆","1","1","2"
"释六甲刑祸福德","1","1","2"
"奉景穆皇帝圣诏","1","1","2"
"献经史诸子千余","1","1","2"
"经史诸子千余卷","1","1","2"
"黄门侍郎扬雄采","1","1","2"
"义阳王典祠令任","1","1","2"
"阳王典祠令任城","1","1","2"
"慕容白曜平东阳","2","0","2"
"右军将军徐成伯","1","1","2"
"殿中将军关文备","1","1","2"
"梁州镇南府主簿","1","1","2"
"绢布绵牛马羊等","1","1","2"
"弟中兵参军薛脩","1","1","2"
"中兵参军薛脩义","1","1","2"
"三公郎中崔鸿上","1","1","2"
"遣弟亢泥等迎窟","2","0","2"
"弟亢泥等迎窟咄","2","0","2"
"大人叔孙普洛节","1","1","2"
"太原太守房崇吉","1","1","2"
"宁朔将军张元孙","1","1","2"
"朔将军张元孙奉","1","1","2"
"诸葛亮门下书佐","1","1","2"
"龙骧将军崔灵延","1","1","2"
"房灵建等数十家","1","1","2"
"刘休宾父子兄弟","1","1","2"
"尚书李冲宣诏问","1","1","2"
"世祖太武皇帝巡","1","1","2"
"右司马卢河内等","1","1","2"
"徐州刺史张谠所","1","1","2"
"州刺史张谠所戍","1","1","2"
"清河太守王玄邈","1","1","2"
"龙骧将军田申能","1","1","2"
"雍州刺史陈显达","1","1","2"
"州刺史陈显达率","1","1","2"
"陇西公源怀卫大","1","1","2"
"西公源怀卫大将","1","1","2"
"公源怀卫大将军","1","1","2"
"源怀卫大将军府","1","1","2"
"怀卫大将军府长","1","1","2"
"卫大将军府长史","1","1","2"
"秦州抚军府司马","1","1","2"
"迁员外散骑侍郎","2","0","2"
"隆遣将裴方明等","2","0","2"
"故武都王保宗妻","1","1","2"
"武都王保宗妻公","1","1","2"
"都王保宗妻公主","1","1","2"
"王保宗妻公主送","1","1","2"
"白水太守郭启玄","1","1","2"
"水太守郭启玄率","1","1","2"
"豹子前锋候骑相","1","1","2"
"子前锋候骑相遇","1","1","2"
"前泾州刺史封阿","1","1","2"
"泾州刺史封阿君","1","1","2"
"州刺史封阿君督","1","1","2"
"仆射南平公元目","1","1","2"
"射南平公元目振","1","1","2"
"南平公元目振都","1","1","2"
"平公元目振都督","1","1","2"
"公元目振都督中","1","1","2"
"元目振都督中外","1","1","2"
"目振都督中外军","1","1","2"
"振都督中外军事","1","1","2"
"随长孙观掩击氐","1","1","2"
"长孙观掩击氐羌","1","1","2"
"司徒崔浩劝世祖","1","1","2"
"孙诲等五百余人","1","1","2"
"下邳太守张攀咸","2","0","2"
"武川三镇诸军事","1","1","2"
"诏遣主书乐安嘉","1","1","2"
"泾州平西府长史","1","1","2"
"将军元天穆东讨","1","1","2"
"军元天穆东讨邢","1","1","2"
"元天穆东讨邢杲","1","1","2"
"徐州刺史沈陵密","1","1","2"
"州刺史沈陵密谋","1","1","2"
"刺史沈陵密谋外","1","1","2"
"史沈陵密谋外叛","1","1","2"
"左右直长阎遵业","1","1","2"
"令征虏将军赵遐","1","1","2"
"征虏将军赵遐率","1","1","2"
"朐山戍主傅文骥","1","1","2"
"龙骧将军谢善居","1","1","2"
"北秦三州诸军事","1","1","2"
"益阳县开国侯垣","1","1","2"
"阳县开国侯垣恭","1","1","2"
"县开国侯垣恭祖","1","1","2"
"州刺史樊昌侯王","1","1","2"
"刺史樊昌侯王整","1","1","2"
"兰陵太守桓忻驱","1","1","2"
"陵太守桓忻驱掠","1","1","2"
"州刺史沈文秀等","1","1","2"
"遣征南大将军慕","1","1","2"
"南济阴郡睢陵县","1","1","2"
"济阴郡睢陵县人","1","1","2"
"阴郡睢陵县人赵","1","1","2"
"郡睢陵县人赵怜","1","1","2"
"睢陵县人赵怜等","1","1","2"
"胡人子都将呼延","1","1","2"
"人子都将呼延笼","1","1","2"
"子都将呼延笼达","1","1","2"
"城子都将胡人王","1","1","2"
"子都将胡人王敕","1","1","2"
"山阳郡开国公尉","1","1","2"
"阳郡开国公尉元","1","1","2"
"镇东将军孔伯恭","1","1","2"
"东将军孔伯恭率","1","1","2"
"东平太守申纂屯","1","1","2"
"州刺史房崇吉屯","1","1","2"
"升城戍将房崇吉","1","1","2"
"豫州刺史常珍奇","1","1","2"
"州刺史毕众敬等","1","1","2"
"房崇吉固守升城","1","1","2"
"梁邹守将刘休宾","1","1","2"
"都督青齐东徐州","1","1","2"
"督青齐东徐州诸","1","1","2"
"青齐东徐州诸军","1","1","2"
"齐东徐州诸军事","1","1","2"
"世祖舅阳平王杜","2","0","2"
"祖舅阳平王杜超","2","0","2"
"二百二十二万斛","1","1","2"
"东宫侍郎吴延召","1","1","2"
"前著作郎邓渊所","1","1","2"
"光禄大夫刘向见","1","1","2"
"时中书博士索敞","1","1","2"
"称范阳卢玄等四","1","1","2"
"范阳卢玄等四十","1","1","2"
"阳卢玄等四十二","1","1","2"
"卢玄等四十二人","1","1","2"
"张仲业东临营州","1","1","2"
"陛下上思宗庙托","1","1","2"
"下上思宗庙托付","1","1","2"
"幽州刺史李崇老","1","1","2"
"州刺史李崇老翁","1","1","2"
"时中书侍郎高允","1","1","2"
"中书侍郎高允参","1","1","2"
"都督五州诸军事","1","1","2"
"京兆王杜元宝谋","1","1","2"
"娶东徐州刺史博","1","1","2"
"东徐州刺史博陵","1","1","2"
"徐州刺史博陵崔","1","1","2"
"州刺史博陵崔鉴","1","1","2"
"十二月阳气上通","1","1","2"
"伏见前御史中尉","1","1","2"
"功进号平南将军","1","1","2"
"东郢三州诸军事","1","1","2"
"高祖遣舍人答曰","2","0","2"
"破萧鸾将裴叔业","1","1","2"
"封汝阳县开国子","1","1","2"
"萧鸾辅国将军黄","1","1","2"
"鸾辅国将军黄瑶","1","1","2"
"都督江西诸军事","1","1","2"
"豫州刺史萧懿率","1","1","2"
"州刺史萧懿率众","1","1","2"
"刺史萧懿率众三","1","1","2"
"史萧懿率众三万","1","1","2"
"交州刺史李叔献","1","1","2"
"州刺史李叔献屯","1","1","2"
"帛四千七百五十","1","1","2"
"四千七百五十匹","1","1","2"
"进位开府仪同三","1","1","2"
"位开府仪同三司","1","1","2"
"封昌国县开国侯","1","1","2"
"中书侍郎贾思伯","1","1","2"
"通直散骑常侍抚","1","1","2"
"直散骑常侍抚慰","1","1","2"
"侍御史一人监护","1","1","2"
"御史一人监护丧","1","1","2"
"史一人监护丧事","1","1","2"
"都督征梁汉诸军","1","1","2"
"督征梁汉诸军事","1","1","2"
"萧衍辅国将军任","1","1","2"
"衍辅国将军任僧","1","1","2"
"辅国将军任僧幼","1","1","2"
"国将军任僧幼等","1","1","2"
"将军任僧幼等三","1","1","2"
"军任僧幼等三十","1","1","2"
"萧衍巴西太守庞","1","1","2"
"衍巴西太守庞景","1","1","2"
"巴州刺史严玄思","1","1","2"
"萧衍遣冠军将军","2","0","2"
"冠军将军孔陵等","1","1","2"
"冠军将军任僧褒","1","1","2"
"辅国将军李畎戍","1","1","2"
"衍辅国将军乐保","1","1","2"
"辅国将军乐保明","1","1","2"
"宁朔将军李伯度","1","1","2"
"龙骧将军李思贤","1","1","2"
"辅国将军符伯度","1","1","2"
"萧衍辅国将军萧","1","1","2"
"冠军将军鲁显文","1","1","2"
"骁骑将军相文玉","1","1","2"
"骑将军相文玉等","1","1","2"
"将军相文玉等率","1","1","2"
"樊鲁大破文玉等","1","1","2"
"中山王英乘胜攻","1","1","2"
"豫州城民白早生","1","1","2"
"州城民白早生杀","1","1","2"
"冠军将军齐苟仁","1","1","2"
"军将军齐苟仁率","1","1","2"
"大将军胡孝智率","1","1","2"
"都督南讨诸军事","1","1","2"
"齐苟仁等二十一","1","1","2"
"苟仁等二十一人","1","1","2"
"仁等二十一人开","1","1","2"
"等二十一人开门","1","1","2"
"冀州仪同开府长","1","1","2"
"州仪同开府长史","1","1","2"
"冀州城南十六里","1","1","2"
"侍御史王显所恨","1","1","2"
"击将军赵祖悦偷","1","1","2"
"尚书右仆射行台","2","0","2"
"紫纳金装衫甲一","1","1","2"
"安南将军崔延伯","1","1","2"
"计量疆场险易安","1","1","2"
"量疆场险易安危","1","1","2"
"探测南人攻守窥","1","1","2"
"测南人攻守窥觎","1","1","2"
"筹算卒乘器械征","1","1","2"
"算卒乘器械征讨","1","1","2"
"命偏师精兵数千","1","1","2"
"都督宗正珍孙讨","1","1","2"
"西南道慰劳大使","1","1","2"
"中尉高道穆赞成","1","1","2"
"羽林一万五千人","1","1","2"
"京东七州虎旅九","1","1","2"
"东七州虎旅九万","1","1","2"
"雍州人王叔保等","1","1","2"
"州人王叔保等三","1","1","2"
"人王叔保等三百","1","1","2"
"王叔保等三百人","1","1","2"
"安南将军元英征","1","1","2"
"督统军高聪等四","1","1","2"
"崔道固城局参军","1","1","2"
"太后父燕宣王庙","1","1","2"
"羽林虎贲三百人","1","1","2"
"宁朔将军成兴孙","1","1","2"
"辅国将军任硕北","1","1","2"
"国将军任硕北等","1","1","2"
"遣军主边昭等率","1","1","2"
"衍冠军将军勾道","1","1","2"
"冠军将军勾道侍","1","1","2"
"梁州刺史王太洪","1","1","2"
"州刺史王太洪等","1","1","2"
"刺史王太洪等十","1","1","2"
"史王太洪等十余","1","1","2"
"衍征虏将军杨伏","1","1","2"
"征虏将军杨伏锡","1","1","2"
"虏将军杨伏锡等","1","1","2"
"都统白水诸军事","1","1","2"
"统白水诸军事杨","1","1","2"
"白水诸军事杨兴","1","1","2"
"征虏将军李光宗","1","1","2"
"阴平王杨太赤率","1","1","2"
"宁朔将军王光昭","1","1","2"
"宁朔将军费忻督","1","1","2"
"统军胡小虎四面","1","1","2"
"军胡小虎四面攻","1","1","2"
"衍雄信将军牟兴","1","1","2"
"雄信将军牟兴祖","1","1","2"
"太守姜平洛等十","1","1","2"
"世祖太武皇帝亲","1","1","2"
"林皇后生废太子","1","1","2"
"文昭皇后生宣武","1","1","2"
"昭皇后生宣武皇","1","1","2"
"皇后生宣武皇帝","1","1","2"
"罗夫人生清河文","1","1","2"
"夫人生清河文献","1","1","2"
"人生清河文献王","1","1","2"
"御史台令史龙文","1","1","2"
"史台令史龙文观","1","1","2"
"王中军府长史卢","1","1","2"
"中军府长史卢阳","1","1","2"
"军府长史卢阳乌","1","1","2"
"托右中郎将赵郡","1","1","2"
"儒学宾客严怀真","1","1","2"
"学宾客严怀真等","1","1","2"
"部大人刘库仁所","1","1","2"
"大人刘库仁所盗","1","1","2"
"吴兵将军公孙表","1","1","2"
"兵将军公孙表等","1","1","2"
"义兵将军封礼等","1","1","2"
"遣将军刘拔送马","1","1","2"
"将军刘拔送马三","1","1","2"
"军刘拔送马三千","1","1","2"
"刘拔送马三千匹","1","1","2"
"等十三人迭典庶","2","0","2"
"十三人迭典庶事","2","0","2"
"刘义隆兗州刺史","2","0","2"
"义隆兗州刺史竺","2","0","2"
