"N-gram","魏书","魏书翻译","Total"
"门郎徐纥受","1","1","2"
"郎徐纥受四","1","1","2"
"徐纥受四方","1","1","2"
"纥受四方表","1","1","2"
"受四方表启","1","1","2"
"取绢四十匹","1","1","2"
"阳夏太守傅","1","1","2"
"夏太守傅标","1","1","2"
"温子升彬彬","1","1","2"
"文襄馆客元","1","1","2"
"襄馆客元仅","1","1","2"
"荀济等作乱","1","1","2"
"献武王碑文","1","1","2"
"太尉长史宋","1","1","2"
"尉长史宋游","1","1","2"
"长史宋游道","1","1","2"
"大儒成公兴","1","1","2"
"阳翟九崖岩","1","1","2"
"长广东山见","1","1","2"
"广东山见道","1","1","2"
"东山见道人","1","1","2"
"山见道人法","1","1","2"
"见道人法穆","1","1","2"
"商功大算端","1","1","2"
"功大算端部","1","1","2"
"文三十六卷","1","1","2"
"三百二十四","1","1","2"
"百二十四章","1","1","2"
"专说天地阴","1","1","2"
"说天地阴阳","1","1","2"
"释六甲刑祸","1","1","2"
"六甲刑祸福","1","1","2"
"甲刑祸福德","1","1","2"
"奉景穆皇帝","1","1","2"
"景穆皇帝圣","1","1","2"
"穆皇帝圣诏","1","1","2"
"献经史诸子","1","1","2"
"经史诸子千","1","1","2"
"史诸子千余","1","1","2"
"诸子千余卷","1","1","2"
"赠敦煌太守","1","1","2"
"八岁入小学","1","1","2"
"宣王太史史","1","1","2"
"王太史史籀","1","1","2"
"大篆十五篇","1","1","2"
"中车府令赵","1","1","2"
"车府令赵高","1","1","2"
"太史令胡母","1","1","2"
"史令胡母敬","1","1","2"
"下杜人程邈","1","1","2"
"凉州刺史杜","1","1","2"
"讲学大夫秦","1","1","2"
"学大夫秦近","1","1","2"
"黄门侍郎扬","1","1","2"
"门侍郎扬雄","1","1","2"
"侍郎扬雄采","1","1","2"
"大司空甄丰","1","1","2"
"孔子壁中书","1","1","2"
"北平侯张仓","1","1","2"
"后汉郎中扶","1","1","2"
"汉郎中扶风","1","1","2"
"包括六艺群","1","1","2"
"括六艺群书","1","1","2"
"左中郎将陈","1","1","2"
"中郎将陈留","1","1","2"
"魏初博士清","1","1","2"
"初博士清河","1","1","2"
"义阳王典祠","1","1","2"
"阳王典祠令","1","1","2"
"王典祠令任","1","1","2"
"典祠令任城","1","1","2"
"故左校令李","1","1","2"
"左校令李登","1","1","2"
"宫商角徵羽","1","1","2"
"予欲观古人","1","1","2"
"州人沈法会","1","1","2"
"容白曜平东","2","0","2"
"白曜平东阳","2","0","2"
"除中散大夫","2","0","2"
"右军将军徐","1","1","2"
"军将军徐成","1","1","2"
"将军徐成伯","1","1","2"
"杂物一百匹","1","1","2"
"药饵吞服道","1","1","2"
"昌安县开国","1","1","2"
"阳平乐平人","1","1","2"
"除广宁太守","2","0","2"
"昭皇太后怀","1","1","2"
"文明太后敕","1","1","2"
"药方三十五","1","1","2"
"方三十五卷","1","1","2"
"世宗幸东宫","2","0","2"
"延昌二年秋","1","1","2"
"李冲兄弟子","1","1","2"
"文明太后常","1","1","2"
"李彪使江南","2","0","2"
"州刺史侯文","1","1","2"
"济南二郡太","1","1","2"
"南二郡太守","1","1","2"
"豫州人柳俭","1","1","2"
"殿中将军关","1","1","2"
"中将军关文","1","1","2"
"将军关文备","1","1","2"
"永宁寺九层","1","1","2"
"宁寺九层佛","1","1","2"
"高车主阿伏","1","1","2"
"长生河内太","1","1","2"
"提陇西太守","1","1","2"
"赐爵五等男","2","0","2"
"仆射源怀引","1","1","2"
"巡察州镇十","1","1","2"
"济州刺史郑","1","1","2"
"州刺史郑尚","1","1","2"
"梁州镇南府","1","1","2"
"州镇南府主","1","1","2"
"镇南府主簿","1","1","2"
"行唐公苻洛","1","1","2"
"唐公苻洛等","1","1","2"
"置中山行台","1","1","2"
"绢布绵牛马","1","1","2"
"布绵牛马羊","1","1","2"
"绵牛马羊等","1","1","2"
"宜都公穆崇","1","1","2"
"世祖杀亲嬖","2","0","2"
"祖杀亲嬖人","2","0","2"
"太宗命左右","1","1","2"
"城中三百人","1","1","2"
"太祖讨中山","2","0","2"
"休屠郁原等","1","1","2"
"司徒陆丽议","1","1","2"
"弟中兵参军","1","1","2"
"中兵参军薛","1","1","2"
"兵参军薛脩","1","1","2"
"参军薛脩义","1","1","2"
"前任中尉弹","1","1","2"
"三公郎中崔","1","1","2"
"公郎中崔鸿","1","1","2"
"郎中崔鸿上","1","1","2"
"本州刺史蔡","1","1","2"
"州刺史蔡隽","1","1","2"
"调绢五万匹","1","1","2"
"二百七十卷","1","1","2"
"鼓吹二十人","1","1","2"
"少壮勇知名","2","0","2"
"朔二州刺史","1","1","2"
"进爵陇西公","2","0","2"
"时贺力眷等","1","1","2"
"辽西公意烈","1","1","2"
"慕容永东迁","2","0","2"
"遣弟亢泥等","2","0","2"
"弟亢泥等迎","2","0","2"
"亢泥等迎窟","2","0","2"
"泥等迎窟咄","2","0","2"
"太祖诛桓等","2","0","2"
"余莫题等七","1","1","2"
"莫题等七姓","1","1","2"
"叔孙普洛节","1","1","2"
"太原太守房","1","1","2"
"原太守房崇","1","1","2"
"太守房崇吉","1","1","2"
"朔将军张元","1","1","2"
"将军张元孙","1","1","2"
"军张元孙奉","1","1","2"
"然后方轨连","1","1","2"
"后方轨连镳","1","1","2"
"赐爵南郡公","1","1","2"
"云中镇将朱","1","1","2"
"犹涉猎书传","1","1","2"
"诸葛亮门下","1","1","2"
"葛亮门下书","1","1","2"
"亮门下书佐","1","1","2"
"骧将军崔灵","1","1","2"
"将军崔灵延","1","1","2"
"房灵建等数","1","1","2"
"灵建等数十","1","1","2"
"建等数十家","1","1","2"
"主簿尹文达","1","1","2"
"休宾父子兄","1","1","2"
"宾父子兄弟","1","1","2"
"道固子景业","2","0","2"
"尚书李冲宣","1","1","2"
"书李冲宣诏","1","1","2"
"李冲宣诏问","1","1","2"
"太武皇帝巡","1","1","2"
"时慕容白曜","1","1","2"
"右司马卢河","1","1","2"
"司马卢河内","1","1","2"
"马卢河内等","1","1","2"
"若臣亡父固","1","1","2"
"臣亡父固守","1","1","2"
"刺史张谠所","1","1","2"
"史张谠所戍","1","1","2"
"改授羽林监","1","1","2"
"清河太守王","1","1","2"
"河太守王玄","1","1","2"
"太守王玄邈","1","1","2"
"参佐二百人","1","1","2"
"景先沉敏方","1","1","2"
"先沉敏方正","1","1","2"
"龙骧将军田","1","1","2"
"骧将军田申","1","1","2"
"将军田申能","1","1","2"
"时年四十三","1","1","2"
"问王者受命","1","1","2"
"木火相生曰","1","1","2"
"符玺郎王神","1","1","2"
"玺郎王神贵","1","1","2"
"尚书南部郎","1","1","2"
"民七千余户","2","0","2"
"雍州刺史陈","1","1","2"
"州刺史陈显","1","1","2"
"刺史陈显达","1","1","2"
"史陈显达率","1","1","2"
"陇西公源怀","1","1","2"
"西公源怀卫","1","1","2"
"公源怀卫大","1","1","2"
"源怀卫大将","1","1","2"
"怀卫大将军","1","1","2"
"卫大将军府","1","1","2"
"齐郡王长史","1","1","2"
"召集州内孤","1","1","2"
"集州内孤贫","1","1","2"
"试守鲁阳郡","1","1","2"
"时年七十四","2","0","2"
"秦州抚军府","1","1","2"
"州抚军府司","1","1","2"
"抚军府司马","1","1","2"
"害中尉郦道","1","1","2"
"迁员外散骑","2","0","2"
"吏部郎同班","1","1","2"
"转司州治中","2","0","2"
"迁内侍左右","1","1","2"
"将裴方明等","2","0","2"
"豹子进击乐","1","1","2"
"子进击乐乡","1","1","2"
"义隆将王奂","1","1","2"
"王长卿等六","1","1","2"
"长卿等六人","1","1","2"
"斩首二千余","1","1","2"
"首二千余级","1","1","2"
"豹子进军下","1","1","2"
"子进军下辨","1","1","2"
"辛伯奋弃城","1","1","2"
"义隆将姜道","1","1","2"
"隆将姜道祖","1","1","2"
"推杨文德主","2","0","2"
"使谓豹子曰","2","0","2"
"送杨氏子弟","1","1","2"
"故武都王保","1","1","2"
"武都王保宗","1","1","2"
"都王保宗妻","1","1","2"
"王保宗妻公","1","1","2"
"保宗妻公主","1","1","2"
"宗妻公主送","1","1","2"
"白水太守郭","1","1","2"
"水太守郭启","1","1","2"
"太守郭启玄","1","1","2"
"守郭启玄率","1","1","2"
"兴安二年正","1","1","2"
"安二年正月","1","1","2"
"义隆增兵运","1","1","2"
"隆增兵运粮","1","1","2"
"州刺史刘秀","1","1","2"
"高平突骑二","1","1","2"
"平突骑二千","1","1","2"
"高平镇将苟","1","1","2"
"平镇将苟莫","1","1","2"
"事中周丘等","1","1","2"
"豹子前锋候","1","1","2"
"子前锋候骑","1","1","2"
"前锋候骑相","1","1","2"
"锋候骑相遇","1","1","2"
"前泾州刺史","1","1","2"
"泾州刺史封","1","1","2"
"州刺史封阿","1","1","2"
"刺史封阿君","1","1","2"
"史封阿君督","1","1","2"
"平五年六月","1","1","2"
"妻子免饥寒","2","0","2"
"镇将元意头","1","1","2"
"将元意头知","1","1","2"
"共登西城楼","1","1","2"
"左右队骑八","1","1","2"
"右队骑八人","1","1","2"
"王飞廉等八","1","1","2"
"飞廉等八千","1","1","2"
"迁羽林中郎","2","0","2"
"赐爵乌程子","1","1","2"
"仆射南平公","1","1","2"
"射南平公元","1","1","2"
"南平公元目","1","1","2"
"平公元目振","1","1","2"
"公元目振都","1","1","2"
"元目振都督","1","1","2"
"目振都督中","1","1","2"
"振都督中外","1","1","2"
"都督中外军","1","1","2"
"督中外军事","1","1","2"
"时仇池氐羌","1","1","2"
"仇池氐羌反","1","1","2"
"随长孙观掩","1","1","2"
"长孙观掩击","1","1","2"
"孙观掩击氐","1","1","2"
"观掩击氐羌","1","1","2"
"仇池接近边","1","1","2"
"池接近边境","1","1","2"
"略阳公伏阿","1","1","2"
"阳公伏阿奴","1","1","2"
"征内都大官","2","0","2"
"司徒崔浩劝","1","1","2"
"徒崔浩劝世","1","1","2"
"崔浩劝世祖","1","1","2"
"转殿中尚书","2","0","2"
"进爵河南公","2","0","2"
"文明太后生","1","1","2"
"明太后生杀","1","1","2"
"颓留守京师","1","1","2"
"孙诲等五百","1","1","2"
"诲等五百余","1","1","2"
"臣闻先王建","1","1","2"
"问秘书丞李","1","1","2"
"州刺史政绩","1","1","2"
"太守张攀咸","2","0","2"
"授显武将军","1","1","2"
"除恢武将军","2","0","2"
"右卫将军杨","1","1","2"
"卫将军杨播","1","1","2"
"尚书崔慧景","1","1","2"
"门郎萧衍率","1","1","2"
"羽林五百骑","1","1","2"
"都督彭城王","1","1","2"
"督彭城王勰","1","1","2"
"襄乐县开国","1","1","2"
"乐县开国男","1","1","2"
"复除太仆卿","2","0","2"
"武川三镇诸","1","1","2"
"川三镇诸军","1","1","2"
"诏遣主书乐","1","1","2"
"遣主书乐安","1","1","2"
"主书乐安嘉","1","1","2"
"泾州平西府","1","1","2"
"州平西府长","1","1","2"
"平西府长史","1","1","2"
"刺史皇甫集","1","1","2"
"蠕蠕主婆罗","1","1","2"
"蠕主婆罗门","1","1","2"
"荣推奉庄帝","1","1","2"
"鲁县开国侯","1","1","2"
"夏州大中正","1","1","2"
"赵平郡开国","1","1","2"
"元天穆东讨","1","1","2"
"天穆东讨邢","1","1","2"
"穆东讨邢杲","1","1","2"
"高祖将立冯","1","1","2"
"祖将立冯后","1","1","2"
"扶风人王伯","1","1","2"
"风人王伯达","1","1","2"
"王师守常侍","1","1","2"
"刺史沈陵密","1","1","2"
"史沈陵密谋","1","1","2"
"沈陵密谋外","1","1","2"
"陵密谋外叛","1","1","2"
"白马公崔玄","1","1","2"
"马公崔玄伯","1","1","2"
"副使王清石","1","1","2"
"除中书侍郎","2","0","2"
"牧守令长多","1","1","2"
"侍中元晖等","1","1","2"
"永平四年夏","1","1","2"
"朐山戍主刘","1","1","2"
"左右直长阎","1","1","2"
"右直长阎遵","1","1","2"
"直长阎遵业","1","1","2"
"令征虏将军","1","1","2"
"将军赵遐率","1","1","2"
"若一举失利","1","1","2"
"虎贲四千人","1","1","2"
"朐山戍主傅","1","1","2"
"山戍主傅文","1","1","2"
"国家经略江","1","1","2"
"昶一人免官","1","1","2"
"一人免官论","1","1","2"
"熙平元年卒","2","0","2"
"东平太守章","1","1","2"
"平太守章仇","1","1","2"
"贼将周凯望","1","1","2"
"羽林监王穆","1","1","2"
"龙骧将军谢","1","1","2"
"骧将军谢善","1","1","2"
"将军谢善居","1","1","2"
"骑侍郎张引","1","1","2"
"斩首八百余","1","1","2"
"首八百余级","1","1","2"
"手足冻断者","1","1","2"
"足冻断者十","1","1","2"
"北秦三州诸","1","1","2"
"益阳县开国","1","1","2"
"县开国侯垣","1","1","2"
"开国侯垣恭","1","1","2"
"国侯垣恭祖","1","1","2"
"州刺史樊昌","1","1","2"
"刺史樊昌侯","1","1","2"
"史樊昌侯王","1","1","2"
"樊昌侯王整","1","1","2"
"兰陵太守桓","1","1","2"
"陵太守桓忻","1","1","2"
"太守桓忻驱","1","1","2"
"守桓忻驱掠","1","1","2"
"史沈文秀等","1","1","2"
"遣征南大将","1","1","2"
"中书侍郎李","1","1","2"
"书侍郎李璨","1","1","2"
"兗州诸军事","2","0","2"
"延兴元年五","1","1","2"
"兴元年五月","1","1","2"
"淮阳郡上党","1","1","2"
"南济阴郡睢","1","1","2"
"济阴郡睢陵","1","1","2"
"阴郡睢陵县","1","1","2"
"郡睢陵县人","1","1","2"
"睢陵县人赵","1","1","2"
"陵县人赵怜","1","1","2"
"县人赵怜等","1","1","2"
"统万镇都将","1","1","2"
"胡人子都将","1","1","2"
"人子都将呼","1","1","2"
"子都将呼延","1","1","2"
"都将呼延笼","1","1","2"
"将呼延笼达","1","1","2"
"城子都将胡","1","1","2"
"子都将胡人","1","1","2"
"都将胡人王","1","1","2"
"将胡人王敕","1","1","2"
"换取南豫州","1","1","2"
"郡开国公尉","1","1","2"
"开国公尉元","1","1","2"
"新泰伯游明","1","1","2"
"泰伯游明根","1","1","2"
"赐步挽一乘","2","0","2"
"北部下大夫","1","1","2"
"镇东将军孔","1","1","2"
"东将军孔伯","1","1","2"
"将军孔伯恭","1","1","2"
"军孔伯恭率","1","1","2"
"太守申纂屯","1","1","2"
"州刺史房崇","1","1","2"
"刺史房崇吉","1","1","2"
"史房崇吉屯","1","1","2"
"男女数千口","1","1","2"
"升城戍将房","1","1","2"
"城戍将房崇","1","1","2"
"戍将房崇吉","1","1","2"
"获崇吉母妻","2","0","2"
"将军长孙观","1","1","2"
"军长孙观等","1","1","2"
"宁东将军尉","1","1","2"
"东将军尉眷","1","1","2"
"瑕丘进攻历","1","1","2"
"丘进攻历城","1","1","2"
"史毕众敬等","1","1","2"
"房崇吉固守","1","1","2"
"崇吉固守升","1","1","2"
"吉固守升城","1","1","2"
"梁邹守将刘","1","1","2"
"邹守将刘休","1","1","2"
"守将刘休宾","1","1","2"
"户八千六百","1","1","2"
"吴蛮户三百","1","1","2"
"蛮户三百余","1","1","2"
"青齐东徐州","1","1","2"
"齐东徐州诸","1","1","2"
"东徐州诸军","1","1","2"
"徐州诸军事","1","1","2"
"王位高功重","1","1","2"
"故征南大将","1","1","2"
"陈显达连兵","1","1","2"
"开岱宗封禅","1","1","2"
"死者受骨肉","1","1","2"
"封懿雅相敬","1","1","2"
"懿雅相敬慕","1","1","2"
"高子黄中内","1","1","2"
"子黄中内润","1","1","2"
"世祖舅阳平","2","0","2"
"祖舅阳平王","2","0","2"
"中郎吕熙等","1","1","2"
"东宫少傅游","1","1","2"
"宫少傅游雅","1","1","2"
"侍郎公孙质","1","1","2"
"多禁封良田","1","1","2"
"田三顷七十","1","1","2"
"三顷七十亩","1","1","2"
"田三万七千","1","1","2"
"三万七千顷","1","1","2"
"二百二十二","1","1","2"
"百二十二万","1","1","2"
"二十二万斛","1","1","2"
"东宫博士管","1","1","2"
"宫博士管恬","1","1","2"
"辽东公翟黑","1","1","2"
"东公翟黑子","1","1","2"
"书侍郎崔览","1","1","2"
"著作令史闵","1","1","2"
"作令史闵湛","1","1","2"
"著作郎宗钦","1","1","2"
"东宫侍郎吴","1","1","2"
"宫侍郎吴延","1","1","2"
"侍郎吴延召","1","1","2"
"前著作郎邓","1","1","2"
"著作郎邓渊","1","1","2"
"作郎邓渊所","1","1","2"
"世祖大怒曰","2","0","2"
"允事事申明","1","1","2"
"百二十八人","1","1","2"
"集天文灾异","1","1","2"
"禄大夫刘向","1","1","2"
"大夫刘向见","1","1","2"
"伏惟陛下神","2","0","2"
"惟陛下神武","2","0","2"
"事中郭善明","1","1","2"
"常正言面论","1","1","2"
"时求官乞职","1","1","2"
"刺史二千石","1","1","2"
"中书博士索","1","1","2"
"书博士索敞","1","1","2"
"太原张伟同","1","1","2"
"原张伟同业","1","1","2"
"范阳卢玄等","1","1","2"
"阳卢玄等四","1","1","2"
"卢玄等四十","1","1","2"
"玄等四十二","1","1","2"
"等四十二人","1","1","2"
"张仲业东临","1","1","2"
"仲业东临营","1","1","2"
"业东临营州","1","1","2"
"立京兆王子","1","1","2"
"陛下上思宗","1","1","2"
"下上思宗庙","1","1","2"
"上思宗庙托","1","1","2"
"思宗庙托付","1","1","2"
"校书郎刘模","1","1","2"
"中书舍人河","1","1","2"
"书舍人河内","1","1","2"
"允蜀牛一头","1","1","2"
"四望蜀车一","1","1","2"
"中黄门苏兴","1","1","2"
"议何郑膏肓","1","1","2"
"何郑膏肓事","1","1","2"
"十余郡归降","1","1","2"
"北幽州刺史","1","1","2"
"幽州刺史李","1","1","2"
"刺史李崇老","1","1","2"
"史李崇老翁","1","1","2"
"中书助教博","1","1","2"
"书助教博士","1","1","2"
"平寿侯张谠","1","1","2"
"寿侯张谠见","1","1","2"
"知文明太后","2","0","2"
"文明太后征","1","1","2"
"百姓争致牛","2","0","2"
"时中书侍郎","1","1","2"
"侍郎高允参","1","1","2"
"日者董道秀","2","0","2"
"都督五州诸","1","1","2"
"督五州诸军","1","1","2"
"常参军国大","2","0","2"
"京兆王杜元","1","1","2"
"兆王杜元宝","1","1","2"
"王杜元宝谋","1","1","2"
"长乐监伯阳","1","1","2"
"北平阳尼等","1","1","2"
"娶东徐州刺","1","1","2"
"徐州刺史博","1","1","2"
"州刺史博陵","1","1","2"
"刺史博陵崔","1","1","2"
"史博陵崔鉴","1","1","2"
"中书教学博","1","1","2"
"书教学博士","1","1","2"
"秘书令高祐","2","0","2"
"新阳侯阴就","1","1","2"
"尚书陈宠议","1","1","2"
"十二月阳气","1","1","2"
"二月阳气上","1","1","2"
"月阳气上通","1","1","2"
"十三月阳气","1","1","2"
"四方断狱报","1","1","2"
"方断狱报重","1","1","2"
"丞相周勃谋","1","1","2"
"相周勃谋反","1","1","2"
"子弟素服肉","1","1","2"
"弟素服肉袒","1","1","2"
"父兄露板引","1","1","2"
"兄露板引咎","1","1","2"
"鸿胪郑默丧","1","1","2"
"胪郑默丧亲","1","1","2"
"主客郎刘绘","1","1","2"
"客郎刘绘接","1","1","2"
"请问魏朝丧","1","1","2"
"问魏朝丧礼","1","1","2"
"三王君臣智","1","1","2"
"宴衍清都中","1","1","2"
"后车驾南征","2","0","2"
"彪冠军将军","1","1","2"
"高祖宴群臣","2","0","2"
"彪秉志信行","1","1","2"
"臣肝胆涂地","1","1","2"
"谓重明叠圣","1","1","2"
"臣窃谓史官","1","1","2"
"故著作渔阳","1","1","2"
"时司空北海","1","1","2"
"伏见前御史","1","1","2"
"见前御史中","1","1","2"
"景明二年秋","1","1","2"
"帛一百五十","1","1","2"
"一百五十匹","1","1","2"
"列曹行参军","1","1","2"
"肃辞义敏切","1","1","2"
"肃陈说治乱","1","1","2"
"肃尽忠输诚","1","1","2"
"赐爵开阳伯","1","1","2"
"赏加常募一","1","1","2"
"加常募一等","1","1","2"
"行平南将军","1","1","2"
"功进号平南","1","1","2"
"进号平南将","1","1","2"
"赐骏马一匹","2","0","2"
"东郢三州诸","1","1","2"
"扬州大中正","1","1","2"
"二十年七月","1","1","2"
"高祖遣舍人","2","0","2"
"祖遣舍人答","2","0","2"
"遣舍人答曰","2","0","2"
"官欣然进膳","1","1","2"
"破萧鸾将裴","1","1","2"
"东豫四州诸","1","1","2"
"豫四州诸军","1","1","2"
"诏加鼓吹一","1","1","2"
"卿情同伍员","1","1","2"
"辅国将军黄","1","1","2"
"国将军黄瑶","1","1","2"
"若孟表粮尽","1","1","2"
"陈留长公主","1","1","2"
"妇彭城公主","1","1","2"
"都督江西诸","1","1","2"
"督江西诸军","1","1","2"
"江西诸军事","1","1","2"
"豫州刺史萧","1","1","2"
"州刺史萧懿","1","1","2"
"刺史萧懿率","1","1","2"
"史萧懿率众","1","1","2"
"萧懿率众三","1","1","2"
"懿率众三万","1","1","2"
"交州刺史李","1","1","2"
"州刺史李叔","1","1","2"
"刺史李叔献","1","1","2"
"史李叔献屯","1","1","2"
"帛四千七百","1","1","2"
"四千七百五","1","1","2"
"千七百五十","1","1","2"
"七百五十匹","1","1","2"
"进位开府仪","1","1","2"
"位开府仪同","1","1","2"
"封昌国县开","1","1","2"
"昌国县开国","1","1","2"
"国县开国侯","1","1","2"
"书侍郎贾思","1","1","2"
"侍郎贾思伯","1","1","2"
"散骑常侍抚","1","1","2"
"骑常侍抚慰","1","1","2"
"侍御史一人","1","1","2"
"御史一人监","1","1","2"
"史一人监护","1","1","2"
"一人监护丧","1","1","2"
"人监护丧事","1","1","2"
"故扬州刺史","1","1","2"
"肃忠心大度","1","1","2"
"见尚书李冲","1","1","2"
"人一日千里","1","1","2"
"尚书殿中郎","1","1","2"
"书殿中郎中","1","1","2"
"弁年少官微","1","1","2"
"高祖称善者","2","0","2"
"祖称善者久","2","0","2"
"司徒萧子良","1","1","2"
"秘书丞王融","1","1","2"
"书丞王融等","1","1","2"
"黄门郎崔光","1","1","2"
"大选内外群","1","1","2"
"选内外群官","1","1","2"
"宗室长幼诸","1","1","2"
"室长幼诸人","1","1","2"
"诏赐钱十万","2","0","2"
"臣家未肯推","1","1","2"
"中书郎宋弁","1","1","2"
"尚书王嶷钦","1","1","2"
"时大儒张吾","1","1","2"
"大儒张吾贵","1","1","2"
"青州九郡民","1","1","2"
"州九郡民单","1","1","2"
"刘通等一千","1","1","2"
"通等一千人","1","1","2"
"忆邢颖长者","1","1","2"
"赠冠军将军","2","0","2"
"陛下移构中","1","1","2"
"下移构中京","1","1","2"
"瀛州大中正","1","1","2"
"诏加峦使持","2","0","2"
"加峦使持节","2","0","2"
"都督征梁汉","1","1","2"
"督征梁汉诸","1","1","2"
"征梁汉诸军","1","1","2"
"梁汉诸军事","1","1","2"
"宁远将军杨","1","1","2"
"远将军杨举","1","1","2"
"统军杨众爱","1","1","2"
"国将军任僧","1","1","2"
"将军任僧幼","1","1","2"
"军任僧幼等","1","1","2"
"任僧幼等三","1","1","2"
"僧幼等三十","1","1","2"
"统军韩多宝","1","1","2"
"军韩多宝等","1","1","2"
"破天赐前军","1","1","2"
"天赐前军赵","1","1","2"
"统军李义珍","1","1","2"
"军李义珍讨","1","1","2"
"州刺史严玄","1","1","2"
"刺史严玄思","1","1","2"
"萧衍遣冠军","2","0","2"
"冠军将军孔","1","1","2"
"军将军孔陵","1","1","2"
"将军孔陵等","1","1","2"
"冠军将军任","1","1","2"
"军将军任僧","1","1","2"
"将军任僧褒","1","1","2"
"辅国将军李","1","1","2"
"国将军李畎","1","1","2"
"将军李畎戍","1","1","2"
"辅国将军乐","1","1","2"
"国将军乐保","1","1","2"
"将军乐保明","1","1","2"
"朔将军李伯","1","1","2"
"将军李伯度","1","1","2"
"骧将军李思","1","1","2"
"将军李思贤","1","1","2"
"国将军范峻","1","1","2"
"辅国将军符","1","1","2"
"国将军符伯","1","1","2"
"将军符伯度","1","1","2"
"年四月十三","1","1","2"
"刘季连反叛","1","1","2"
"军主李仲迁","1","1","2"
"军傅竖眼讨","1","1","2"
"授度支尚书","1","1","2"
"军将军鲁显","1","1","2"
"将军鲁显文","1","1","2"
"骁骑将军相","1","1","2"
"骑将军相文","1","1","2"
"将军相文玉","1","1","2"
"军相文玉等","1","1","2"
"相文玉等率","1","1","2"
"等率众一万","2","0","2"
"统军樊鲁讨","1","1","2"
"军毕祖朽讨","1","1","2"
"樊鲁大破文","1","1","2"
"鲁大破文玉","1","1","2"
"大破文玉等","1","1","2"
"军刘思祖等","1","1","2"
"中山王英乘","1","1","2"
"山王英乘胜","1","1","2"
"王英乘胜攻","1","1","2"
"御史中尉崔","1","1","2"
"史中尉崔亮","1","1","2"
"化生等二十","1","1","2"
"豫州城民白","1","1","2"
"州城民白早","1","1","2"
"民白早生杀","1","1","2"
"冠军将军齐","1","1","2"
"军将军齐苟","1","1","2"
"将军齐苟仁","1","1","2"
"军齐苟仁率","1","1","2"
"大将军胡孝","1","1","2"
"将军胡孝智","1","1","2"
"军胡孝智率","1","1","2"
"都督南讨诸","1","1","2"
"督南讨诸军","1","1","2"
"英南讨三关","1","1","2"
"齐苟仁等二","1","1","2"
"苟仁等二十","1","1","2"
"仁等二十一","1","1","2"
"等二十一人","1","1","2"
"二十一人开","1","1","2"
"十一人开门","1","1","2"
"优赠车骑将","1","1","2"
"冀州仪同开","1","1","2"
"州仪同开府","1","1","2"
"本官行相州","1","1","2"
"官行相州事","1","1","2"
"冀州城南十","1","1","2"
"州城南十六","1","1","2"
"城南十六里","1","1","2"
"军叔孙头追","1","1","2"
"秘书丞元梵","1","1","2"
"书丞元梵宣","1","1","2"
"侍御史王显","1","1","2"
"御史王显所","1","1","2"
"史王显所恨","1","1","2"
"平加散骑常","1","1","2"
"镇将任款请","1","1","2"
"任城王澄奏","2","0","2"
"军赵祖悦偷","1","1","2"
"书右仆射行","2","0","2"
"右仆射行台","2","0","2"
"平缣帛百段","1","1","2"
"紫纳金装衫","1","1","2"
"纳金装衫甲","1","1","2"
"金装衫甲一","1","1","2"
"奖缣布六十","1","1","2"
"缣布六十段","1","1","2"
"安南将军崔","1","1","2"
"金装刀杖一","1","1","2"
"装刀杖一口","1","1","2"
"平前鸣箫管","1","1","2"
"熙平元年冬","1","1","2"
"诏东园秘器","2","0","2"
"赠安西将军","2","0","2"
"萧衍尚书郎","1","1","2"
"东西戍防轻","1","1","2"
"西戍防轻重","1","1","2"
"计量疆场险","1","1","2"
"量疆场险易","1","1","2"
"疆场险易安","1","1","2"
"场险易安危","1","1","2"
"探测南人攻","1","1","2"
"测南人攻守","1","1","2"
"南人攻守窥","1","1","2"
"人攻守窥觎","1","1","2"
"筹算卒乘器","1","1","2"
"算卒乘器械","1","1","2"
"卒乘器械征","1","1","2"
"乘器械征讨","1","1","2"
"命偏师精兵","1","1","2"
"偏师精兵数","1","1","2"
"师精兵数千","1","1","2"
"宗正珍孙讨","1","1","2"
"时萧衍巴西","1","1","2"
"何难尉等豪","1","1","2"
"难尉等豪姓","1","1","2"
"西南道慰劳","1","1","2"
"南道慰劳大","1","1","2"
"道慰劳大使","1","1","2"
"集群臣博议","1","1","2"
"中尉高道穆","1","1","2"
"尉高道穆赞","1","1","2"
"高道穆赞成","1","1","2"
"苗身率士卒","1","1","2"
"身率士卒百","1","1","2"
"应更立奇功","1","1","2"
"城阳蜂目先","1","1","2"
"阳蜂目先见","1","1","2"
"大纵兵士焚","1","1","2"
"纵兵士焚烧","1","1","2"
"弟上党太守","1","1","2"
"臣七世伯祖","1","1","2"
"赐爵东光子","2","0","2"
"高祖锐意典","1","1","2"
"祖锐意典礼","1","1","2"
"黄门宋弁参","1","1","2"
"崔光温良博","1","1","2"
"光温良博物","1","1","2"
"左右赵桃弓","1","1","2"
"谨案前后考","1","1","2"
"前尚书卢昶","1","1","2"
"年上迁半阶","2","0","2"
"统军三十人","1","1","2"
"羽林一万五","1","1","2"
"林一万五千","1","1","2"
"一万五千人","1","1","2"
"京东七州虎","1","1","2"
"东七州虎旅","1","1","2"
"七州虎旅九","1","1","2"
"州虎旅九万","1","1","2"
"周王兴六月","1","1","2"
"华三州诸军","1","1","2"
