"N-gram","宋史原文","宋史翻译","Total"
"不适宜","0","17","17"
"军统帅","0","17","17"
"三千多","0","17","17"
"设置各","0","17","17"
"有所作","0","17","17"
"厌恶他","0","17","17"
"见到的","0","17","17"
"属官吏","0","17","17"
"见不合","0","17","17"
"副长官","0","17","17"
"朝奏对","0","17","17"
"知制浩","0","17","17"
"津园设","0","17","17"
"亲近大","0","17","17"
"近大臣","0","17","17"
"的副手","0","17","17"
"州每年","0","17","17"
"诏令吴","0","17","17"
"在便殿","0","17","17"
"贩济饥","0","17","17"
"赵元份","0","17","17"
"诏令不","0","17","17"
"犯边境","0","17","17"
"命令两","0","17","17"
"下诏转","0","17","17"
"任命范","0","17","17"
"给络钱","0","17","17"
"派遣内","0","17","17"
"别推举","0","17","17"
"恢复饮","0","17","17"
"国使臣","0","17","17"
"颁布德","0","17","17"
"布德音","0","17","17"
"次推辞","0","17","17"
"太后到","0","17","17"
"使的官","0","17","17"
"报告皇","0","17","17"
"施加恩","0","17","17"
"德音文","0","17","17"
"音文告","0","17","17"
"求罢职","0","17","17"
"祠禄官","0","17","17"
"五日朝","0","17","17"
"被金军","0","17","17"
"令张俊","0","17","17"
"光世派","0","17","17"
"事报告","0","17","17"
"洞庭湖","0","17","17"
"被金人","0","17","17"
"四川的","0","17","17"
"理宗皇","0","17","17"
"主管天","0","17","17"
"占据天","0","17","17"
"又属于","0","17","17"
"住宿在","0","17","17"
"汝愚的","0","17","17"
"迁升为","0","17","17"
"授任为","0","17","17"
"为进士","0","17","17"
"章请求","0","17","17"
"宗十分","0","17","17"
"为不行","0","17","17"
"埋伏在","0","17","17"
"陈仲微","0","17","17"
"秦火喜","0","17","17"
"一家之","9","7","16"
"义宣为","9","7","16"
"司行事","16","0","16"
"元康中","16","0","16"
"王者有","6","10","16"
"我之所","1","15","16"
"而后已","11","5","16"
"为吴郡","14","2","16"
"亦不可","15","1","16"
"百姓流","4","12","16"
"上嘉纳","15","1","16"
"而宰相","8","8","16"
"言者以","15","1","16"
"删定官","8","8","16"
"无所顾","9","7","16"
"时年十","10","6","16"
"元嘉元","8","8","16"
"褚湛之","7","9","16"
"二千户","8","8","16"
"将军垣","8","8","16"
"军巴陵","8","8","16"
"军褚渊","8","8","16"
"攸之为","9","7","16"
"长水校","8","8","16"
"水校尉","8","8","16"
"骑长史","8","8","16"
"九十五","8","8","16"
"尉司马","8","8","16"
"尺三寸","8","8","16"
"初四年","8","8","16"
"月犯箕","8","8","16"
"月犯昴","8","8","16"
"西南星","8","8","16"
"齐王嘉","8","8","16"
"王嘉平","8","8","16"
"露元年","9","7","16"
"南第二","8","8","16"
"刺史谢","8","8","16"
"元十六","8","8","16"
"三年冬","8","8","16"
"献驯象","12","4","16"
"桓帝永","8","8","16"
"始十年","8","8","16"
"初宁陵","8","8","16"
"十年六","8","8","16"
"将军庾","9","7","16"
"公太和","6","10","16"
"二年夏","7","9","16"
"帝宁康","8","8","16"
"龙元年","9","7","16"
"孙休永","8","8","16"
"休永安","8","8","16"
"永嘉四","7","9","16"
"废帝景","8","8","16"
"帝景和","8","8","16"
"二百九","9","7","16"
"属东海","10","6","16"
"户三千","8","8","16"
"内史王","8","8","16"
"中书通","9","7","16"
"书都官","8","8","16"
"梁郡诸","9","7","16"
"东大将","9","7","16"
"在会稽","4","12","16"
"仁赡为","6","10","16"
"四百人","7","9","16"
"右武卫","8","8","16"
"挥使王","8","8","16"
"国信使","8","8","16"
"集庆军","8","8","16"
"德皇帝","8","8","16"
"戊戌朔","16","0","16"
"李若谷","8","8","16"
"等内附","9","7","16"
"宰相韩","7","9","16"
"济阳郡","8","8","16"
"元丰五","7","9","16"
"丰五年","7","9","16"
"安康郡","8","8","16"
"七十有","16","0","16"
"余深为","8","8","16"
"邦彦为","7","9","16"
"为太宰","7","9","16"
"事中王","8","8","16"
"镇西军","8","8","16"
"侍郎陈","8","8","16"
"榷货务","8","8","16"
"司主管","5","11","16"
"淮阳军","9","7","16"
"江东路","8","8","16"
"等二百","7","9","16"
"国通问","8","8","16"
"四人及","8","8","16"
"康都统","8","8","16"
"为清远","4","12","16"
"乡饮酒","8","8","16"
"淮东西","8","8","16"
"驻扎御","7","9","16"
"扎御前","7","9","16"
"东总管","8","8","16"
"安丙为","5","11","16"
"提举玉","8","8","16"
"下省检","8","8","16"
"省检正","8","8","16"
"知襄阳","12","4","16"
"都督行","8","8","16"
"章阁直","8","8","16"
"夔路策","8","8","16"
"路策应","8","8","16"
"主管江","7","9","16"
"北制置","8","8","16"
"州今年","8","8","16"
"北宣抚","8","8","16"
"太后命","8","8","16"
"七年七","8","8","16"
"兴十三","4","12","16"
"道都总","8","8","16"
"范质等","5","11","16"
"左卫上","8","8","16"
"左领军","8","8","16"
"为忠武","6","10","16"
"吕余庆","7","9","16"
"判馆事","8","8","16"
"吏部铨","8","8","16"
"真宗庙","8","8","16"
"尚书礼","8","8","16"
"书礼部","8","8","16"
"府长史","8","8","16"
"制诰兼","8","8","16"
"司度支","8","8","16"
"景德元","8","8","16"
"盐铁副","8","8","16"
"铁副使","8","8","16"
"军事推","8","8","16"
"事推官","8","8","16"
"刑部员","8","8","16"
"三司盐","8","8","16"
"司盐铁","8","8","16"
"擢进士","16","0","16"
"尚书祠","8","8","16"
"书祠部","8","8","16"
"茶盐司","8","8","16"
"兼工部","9","7","16"
"实录检","8","8","16"
"录检讨","8","8","16"
"进封魏","10","6","16"
"程师孟","1","15","16"
"手不释","6","10","16"
"济南府","10","6","16"
"不能取","2","14","16"
"七十万","8","8","16"
"高祖以","14","2","16"
"长七尺","10","6","16"
"率所领","16","0","16"
"克京城","8","8","16"
"殊死战","12","4","16"
"刺史如","16","0","16"
"为始兴","9","7","16"
"徐兗二","16","0","16"
"事无大","10","6","16"
"于建康","5","11","16"
"扬州牧","7","9","16"
"仆射刘","7","9","16"
"于南郊","12","4","16"
"无故自","8","8","16"
"大臣中","1","15","16"
"梁州刺","8","8","16"
"春二月","8","8","16"
"王浚为","10","6","16"
"赐爵一","6","10","16"
"平二郡","8","8","16"
"将军萧","8","8","16"
"刘康祖","6","10","16"
"内外戒","9","7","16"
"丙戌朔","16","0","16"
"以太尉","12","4","16"
"不受命","12","4","16"
"广陵城","5","11","16"
"刘思考","9","7","16"
"彭城郡","7","9","16"
"豫章王","8","8","16"
"史临海","8","8","16"
"刺史薛","8","8","16"
"史薛安","8","8","16"
"王道隆","3","13","16"
"延之为","9","7","16"
"减天下","12","4","16"
"死罪一","12","4","16"
"柳世隆","5","11","16"
"不知何","9","7","16"
"以通数","10","6","16"
"以上者","11","5","16"
"六百七","8","8","16"
"大小余","7","9","16"
"合月法","7","9","16"
"九万五","8","8","16"
"辛酉朔","16","0","16"
"皇后崩","15","1","16"
"愍怀太","3","13","16"
"为定制","9","7","16"
"下礼官","16","0","16"
"闰六月","4","12","16"
"庾蔚之","7","9","16"
"与太后","7","9","16"
"史大夫","7","9","16"
"太和元","8","8","16"
"司马相","7","9","16"
"鼎元年","9","7","16"
"皇帝上","1","15","16"
"人莫敢","16","0","16"
"帝泰豫","8","8","16"
"最后一","2","14","16"
"晋怀帝","7","9","16"
"服制度","1","15","16"
"丁未朔","16","0","16"
"日月星","2","14","16"
"殿受朝","16","0","16"
"出其不","7","9","16"
"其不意","7","9","16"
"皇帝因","1","15","16"
"应天命","2","14","16"
"在南方","2","14","16"
"不能相","4","12","16"
"星犯左","3","13","16"
"太和六","8","8","16"
"下有兵","16","0","16"
"正元元","9","7","16"
"有白气","9","7","16"
"后三年","8","8","16"
"八年三","8","8","16"
"入东井","12","4","16"
"气亘天","16","0","16"
"在危宿","4","12","16"
"入北斗","8","8","16"
"星色白","2","14","16"
"战不利","10","6","16"
"于太微","1","15","16"
"有圣人","8","8","16"
"将军有","2","14","16"
"登帝位","3","13","16"
"得天下","7","9","16"
"官职不","1","15","16"
"王浚以","16","0","16"
"甲申朔","16","0","16"
"阳内史","8","8","16"
"芙蓉二","8","8","16"
"孙皓宝","8","8","16"
"皓宝鼎","8","8","16"
"五行传","7","9","16"
"等九人","8","8","16"
"兴九年","1","15","16"
"太极殿","7","9","16"
"十年间","10","6","16"
"大风拔","13","3","16"
"癸亥朔","16","0","16"
"后于永","11","5","16"
"癸巳朔","15","1","16"
"丁卯朔","16","0","16"
"汉东郡","8","8","16"
"祖北伐","9","7","16"
"别驾从","8","8","16"
"驾从事","8","8","16"
"东太守","8","8","16"
"及其子","12","4","16"
"郡军事","6","10","16"
"阳夏人","8","8","16"
"人而已","6","10","16"
"中军参","5","11","16"
"在朝堂","1","15","16"
"闭门不","5","11","16"
"领太子","9","7","16"
"所以用","7","9","16"
"不能无","16","0","16"
"召为秘","13","3","16"
"为前军","11","5","16"
"一人为","4","12","16"
"四百户","8","8","16"
"中直兵","8","8","16"
"何慧文","4","12","16"
"太宗以","10","6","16"
"河北水","9","7","16"
"众十万","12","4","16"
"长春节","8","8","16"
"雄军节","8","8","16"
"定难军","8","8","16"
"造船务","8","8","16"
"不视朝","16","0","16"
"赐近臣","14","2","16"
"令大理","2","14","16"
"津园宴","15","1","16"
"昭宪皇","8","8","16"
"大明殿","8","8","16"
"建隆观","8","8","16"
"于城下","14","2","16"
"州长吏","10","6","16"
"兴军节","8","8","16"
"幸讲武","16","0","16"
"南丹州","8","8","16"
"桂阳监","8","8","16"
"诏文武","11","5","16"
"浙诸州","15","1","16"
"契丹大","8","8","16"
"科举人","8","8","16"
"表称贺","11","5","16"
"谋不轨","2","14","16"
"许国公","7","9","16"
"含光殿","8","8","16"
"镇南军","8","8","16"
"铸钱监","6","10","16"
"德五年","4","12","16"
"承天节","8","8","16"
"赃枉法","1","15","16"
"为左谏","3","13","16"
"安抚河","6","10","16"
"忠州刺","8","8","16"
"方正能","8","8","16"
"正能直","8","8","16"
"能直言","8","8","16"
"知广州","10","6","16"
"大礼使","8","8","16"
"钦若等","8","8","16"
"济贫民","1","15","16"
"妃刘氏","8","8","16"
"保安军","8","8","16"
"庆国公","8","8","16"
"号册宝","6","10","16"
"天安殿","8","8","16"
"者各二","9","7","16"
"郎兼太","8","8","16"
"水灾州","5","11","16"
"殿奏事","7","9","16"
"德顺军","8","8","16"
"路招讨","8","8","16"
"朝政得","1","15","16"
"东刑狱","9","7","16"
"任监司","3","13","16"
"受朝廷","1","15","16"
"道总管","8","8","16"
"蠲其赋","16","0","16"
"傅尧俞","7","9","16"
"安石为","6","10","16"
"宣德门","8","8","16"
"为泾原","9","7","16"
"知定州","10","6","16"
"忠州防","8","8","16"
"民间疾","7","9","16"
"间疾苦","7","9","16"
"官其子","16","0","16"
"后册宝","8","8","16"
"阿里骨","8","8","16"
"范百禄","5","11","16"
"国入贡","16","0","16"
"差役法","4","12","16"
"敕令格","14","2","16"
"令吏部","2","14","16"
"德音于","16","0","16"
"知荆南","10","6","16"
"上书邪","10","6","16"
"令天下","6","10","16"
"承议郎","8","8","16"
"九人及","9","7","16"
"符宝郎","8","8","16"
"怀德军","8","8","16"
"居中为","6","10","16"
"保大军","8","8","16"
"上太上","8","8","16"
"崇国公","8","8","16"
"兵入援","12","4","16"
"宇文虚","13","3","16"
"生陈东","8","8","16"
"姚平仲","5","11","16"
"学诸生","12","4","16"
"攻太原","4","12","16"
"为醴泉","12","4","16"
"陈公辅","7","9","16"
"总管王","8","8","16"
"御史胡","8","8","16"
"徐秉哲","7","9","16"
"康王即","5","11","16"
"宗泽为","5","11","16"
"谢克家","7","9","16"
"抚谕使","7","9","16"
"福建提","8","8","16"
"路招抚","8","8","16"
"为盗贼","6","10","16"
"嵩山崇","9","7","16"
"统制吴","8","8","16"
"密院检","8","8","16"
"院检详","8","8","16"
"韩世清","8","8","16"
"光世率","1","15","16"
"一二人","12","4","16"
"为御前","8","8","16"
"御史沈","8","8","16"
"召张浚","4","12","16"
"左武大","8","8","16"
"兵追击","2","14","16"
"西招抚","8","8","16"
"濠州团","12","4","16"
"学士致","15","1","16"
"伤州县","13","3","16"
"夺一官","4","12","16"
"命为秘","3","13","16"
"勾龙如","6","10","16"
"龙如渊","6","10","16"
"徽宗实","9","7","16"
"金人必","13","3","16"
"巡视边","1","15","16"
"李文会","8","8","16"
"命临安","14","2","16"
"金主亮","16","0","16"
"桂阳军","8","8","16"
"汤鹏举","7","9","16"
"君父之","10","6","16"
"判建康","12","4","16"
"乞致仕","16","0","16"
"林安宅","6","10","16"
"幸聚景","16","0","16"
"允文请","7","9","16"
"楚州城","4","12","16"
"外郎兼","8","8","16"
"说不可","2","14","16"
"主管台","8","8","16"
"管台州","8","8","16"
"强勇军","8","8","16"
"嘉王府","8","8","16"
"复元官","16","0","16"
"汪义端","4","12","16"
"嘉定府","9","7","16"
"下诏求","5","11","16"
"籍田令","6","10","16"
"将作少","8","8","16"
"作少监","8","8","16"
"常寺主","7","9","16"
"从祀孔","10","6","16"
"相伯颜","8","8","16"
"吕师夔","6","10","16"
"一天下","3","13","16"
"张弘范","6","10","16"
"大臣叛","7","9","16"
"星色黑","1","15","16"
"在角宿","3","13","16"
"为水灾","12","4","16"
"为土功","16","0","16"
"路不通","5","11","16"
"崇宁初","8","8","16"
"宝庆三","6","10","16"
"庆三年","6","10","16"
"开宝六","6","10","16"
"从征太","16","0","16"
"定五年","3","13","16"
"崇宁五","6","10","16"
"班殿直","8","8","16"
"桧大怒","8","8","16"
"帝亲临","3","13","16"
"权三司","11","5","16"
"国之罪","8","8","16"
"领骑兵","3","13","16"
"居相位","11","5","16"
"蓝继宗","1","15","16"
"来朝廷","1","15","16"
"令近臣","4","12","16"
"天下士","9","7","16"
"奉陛下","3","13","16"
"宰相张","6","10","16"
"人心不","6","10","16"
"人之道","12","4","16"
"西都转","8","8","16"
"令枢密","1","15","16"
"心不能","3","13","16"
"立国之","9","7","16"
"不能回","2","14","16"
"通议大","8","8","16"
"使朝廷","3","13","16"
"朝廷进","4","12","16"
"兄弟之","6","10","16"
"近年以","1","15","16"
"元丰初","8","8","16"
"晁补之","4","12","16"
"朝廷为","3","13","16"
"与司马","3","13","16"
"有一年","1","15","16"
"与韩世","7","9","16"
"人入侵","3","13","16"
"有办法","0","16","16"
"逃跑的","0","16","16"
"继承皇","0","16","16"
"没有敢","0","16","16"
"清楚的","0","16","16"
"有根据","0","16","16"
"与太阳","0","16","16"
"到远方","0","16","16"
"各地的","0","16","16"
"边远地","0","16","16"
"的刑罚","0","16","16"
"平常的","0","16","16"
"能达到","0","16","16"
"的皇帝","0","16","16"
"遗留下","0","16","16"
"时开始","0","16","16"
"自己亲","0","16","16"
"主持祭","0","16","16"
"的次序","0","16","16"
"不是人","0","16","16"
"在皇宫","0","16","16"
"的能力","0","16","16"
"就认为","0","16","16"
"来的灾","0","16","16"
"么地方","0","16","16"
"他手下","0","16","16"
"没有见","0","16","16"
"臣希望","0","16","16"
"它作为","0","16","16"
"对自己","0","16","16"
"于是对","0","16","16"
"着自己","0","16","16"
"攻击敌","0","16","16"
"到今天","0","16","16"
"我的心","0","16","16"
"的不同","0","16","16"
"的服装","0","16","16"
"继承人","0","16","16"
"间长了","0","16","16"
"是前代","0","16","16"
"在当时","0","16","16"
"封禅的","0","16","16"
"的钱财","0","16","16"
"的才干","0","16","16"
"范晔的","0","16","16"
"恐怕会","0","16","16"
"会导致","0","16","16"
"纳他的","0","16","16"
"出他的","0","16","16"
"囚犯的","0","16","16"
"不因为","0","16","16"
"不经过","0","16","16"
"和他们","0","16","16"
"常担心","0","16","16"
"德的人","0","16","16"
"因此更","0","16","16"
"我本来","0","16","16"
"他们各","0","16","16"
"刘邵杀","0","16","16"
"不怀疑","0","16","16"
"不好的","0","16","16"
"的乐器","0","16","16"
"上书朝","0","16","16"
"叛军的","0","16","16"
"刘义庆","0","16","16"
"想得到","0","16","16"
"在国家","0","16","16"
"的政策","0","16","16"
"的人在","0","16","16"
"以实行","0","16","16"
"叫他们","0","16","16"
"以满足","0","16","16"
"最好的","0","16","16"
"赠给他","0","16","16"
"区百姓","0","16","16"
"人如果","0","16","16"
"服役的","0","16","16"
"我的意","0","16","16"
"这是为","0","16","16"
"民聚饮","0","16","16"
"拖欠钱","0","16","16"
"全国囚","0","16","16"
"国囚犯","0","16","16"
"训练士","0","16","16"
"事情发","0","16","16"
"人都很","0","16","16"
"地采纳","0","16","16"
"背弃盟","0","16","16"
"么国家","0","16","16"
"你可以","0","16","16"
"皇上认","0","16","16"
"真宗对","0","16","16"
"下诏史","0","16","16"
"一祠观","0","16","16"
"雨连绵","0","16","16"
"于是收","0","16","16"
"大丰收","0","16","16"
"陈述的","0","16","16"
"们不要","0","16","16"
"那里的","0","16","16"
"就已经","0","16","16"
"但他们","0","16","16"
"他上疏","0","16","16"
"中的一","0","16","16"
"百多年","0","16","16"
"县境内","0","16","16"
"而得到","0","16","16"
"合适的","0","16","16"
"的人选","0","16","16"
"有疾病","0","16","16"
"似道的","0","16","16"
"人民不","0","16","16"
"了三十","0","16","16"
"的人为","0","16","16"
"原地区","0","16","16"
"率领数","0","16","16"
"犯束井","0","16","16"
"年恢复","0","16","16"
"隶属东","0","16","16"
"任司徒","0","16","16"
"陈尧雯","0","16","16"
"命令御","0","16","16"
"命令江","0","16","16"
"削夺二","0","16","16"
"任命郑","0","16","16"
"徐清雯","0","16","16"
"江知府","0","16","16"
"为左承","0","16","16"
"安知府","0","16","16"
"朝开元","0","16","16"
"颗星在","0","16","16"
"家安定","0","16","16"
"有图谋","0","16","16"
"任史馆","0","16","16"
"任右谏","0","16","16"
"西上门","0","16","16"
"于是退","0","16","16"
"不能前","0","16","16"
"这之前","0","16","16"
"事情就","0","16","16"
"士兵都","0","16","16"
"决推辞","0","16","16"
"迎接他","0","16","16"
"他的同","0","16","16"
"于是让","0","16","16"
"前来归","0","16","16"
"几十人","0","16","16"
"派遣军","0","16","16"
"遣军队","0","16","16"
"消息传","0","16","16"
"到襄阳","0","16","16"
"的二十","0","16","16"
"又设置","0","16","16"
"比这更","0","16","16"
"沙王刘","0","16","16"
"丽国派","0","16","16"
"承帝位","0","16","16"
"派遣中","0","16","16"
"任命太","0","16","16"
"人已经","0","16","16"
"又攻打","0","16","16"
"动军队","0","16","16"
"公大臣","0","16","16"
"祭祀他","0","16","16"
"的本性","0","16","16"
"又调任","0","16","16"
"帝位后","0","16","16"
"此开始","0","16","16"
"出京城","0","16","16"
"下令说","0","16","16"
"对应于","0","16","16"
"应的数","0","16","16"
"的节气","0","16","16"
"为标准","0","16","16"
"应该与","0","16","16"
"已经失","0","16","16"
"可得到","0","16","16"
"作为一","0","16","16"
"学的人","0","16","16"
"其余数","0","16","16"
"法则减","0","16","16"
"察不到","0","16","16"
"是正确","0","16","16"
"们都不","0","16","16"
"的兄长","0","16","16"
"举行一","0","16","16"
"下的官","0","16","16"
"同意他","0","16","16"
"减刑一","0","16","16"
"们议论","0","16","16"
"皇上有","0","16","16"
"礼完毕","0","16","16"
"丧服的","0","16","16"
"丧完毕","0","16","16"
"认为太","0","16","16"
"在家中","0","16","16"
"宋朝廷","0","16","16"
"他儿子","0","16","16"
"没有建","0","16","16"
"的宗庙","0","16","16"
"皇帝征","0","16","16"
"年举行","0","16","16"
"祭祀宗","0","16","16"
"祀宗庙","0","16","16"
"在边境","0","16","16"
"神主迁","0","16","16"
"能轻易","0","16","16"
"建议说","0","16","16"
"他的事","0","16","16"
"所在地","0","16","16"
"色的玉","0","16","16"
"大多是","0","16","16"
"阿谀奉","0","16","16"
"预示君","0","16","16"
"又十二","0","16","16"
"有人问","0","16","16"
"大的战","0","16","16"
"军营中","0","16","16"
"地将有","0","16","16"
"二十天","0","16","16"
"二人都","0","16","16"
"束井之","0","16","16"
"司马同","0","16","16"
"横贯天","0","16","16"
"贯天空","0","16","16"
"大臣都","0","16","16"
"在黄河","0","16","16"
"所谓的","0","16","16"
"十岁时","0","16","16"
"命令吕","0","16","16"
"人一起","0","16","16"
"的首领","0","16","16"
"谯王刘","0","16","16"
"日夜晚","0","16","16"
"色的云","0","16","16"
"因为一","0","16","16"
"康初年","0","16","16"
"被贬谪","0","16","16"
"生旱灾","0","16","16"
"州的军","0","16","16"
"西各路","0","16","16"
"此感到","0","16","16"
"不出来","0","16","16"
"己请求","0","16","16"
"兵叛乱","0","16","16"
"廷于是","0","16","16"
"害庄稼","0","16","16"
"根拔起","0","16","16"
"其他各","0","16","16"
"他的两","0","16","16"
"来拜见","0","16","16"
"想让他","0","16","16"
"非常惊","0","16","16"
"又被任","0","16","16"
"的罪名","0","16","16"
"他弟弟","0","16","16"
"这个职","0","16","16"
"被免除","0","16","16"
"将他斩","0","16","16"
"行处理","0","16","16"
"该加以","0","16","16"
"曾祖父","0","16","16"
"元初年","0","16","16"
"陈述了","0","16","16"
"定不会","0","16","16"
"发配到","0","16","16"
"议论国","0","16","16"
"下的心","0","16","16"
"请求杀","0","16","16"
"升任右","0","16","16"
"们互相","0","16","16"
"谥号叫","0","16","16"
"推辞了","0","16","16"
"的士卒","0","16","16"
"军队来","0","16","16"
"被破坏","0","16","16"
"入敌阵","0","16","16"
"人前来","0","16","16"
"可以吗","0","16","16"
"宠幸的","0","16","16"
"亲自征","0","16","16"
"奸佞之","0","16","16"
"任命官","0","16","16"
"祖赐给","0","16","16"
"能写文","0","16","16"
"度使的","0","16","16"
"的州县","0","16","16"
"府第探","0","16","16"
"推荐人","0","16","16"
"使职务","0","16","16"
"拿出内","0","16","16"
"蜀地的","0","16","16"
"禁止各","0","16","16"
"到赦免","0","16","16"
"降大雪","0","16","16"
"才能可","0","16","16"
"行大赦","0","16","16"
"下诏在","0","16","16"
"百万络","0","16","16"
"赐给金","0","16","16"
"赵元握","0","16","16"
"慰问抚","0","16","16"
"下诏内","0","16","16"
"被贬降","0","16","16"
"并且命","0","16","16"
"各自举","0","16","16"
"自举荐","0","16","16"
"命令州","0","16","16"
"差遣为","0","16","16"
"草拟诏","0","16","16"
"军进犯","0","16","16"
"臣被罢","0","16","16"
"因议论","0","16","16"
"攫王赵","0","16","16"
"金军交","0","16","16"
"投降金","0","16","16"
"金军将","0","16","16"
"张俊派","0","16","16"
"次担任","0","16","16"
"金朝祝","0","16","16"
"朝祝贺","0","16","16"
"到聚景","0","16","16"
"元兵进","0","16","16"
"不是不","0","16","16"
"宋朝初","0","16","16"
"不这样","0","16","16"
"区战争","0","16","16"
"星不全","0","16","16"
"面的星","0","16","16"
"有叛乱","0","16","16"
"它分野","0","16","16"
"敌人就","0","16","16"
"考进士","0","16","16"
"朝廷后","0","16","16"
"朝廷因","0","16","16"
"看不起","0","16","16"
"服他的","0","16","16"
"当天就","0","16","16"
"再次任","0","16","16"
"久改任","0","16","16"
"请求调","0","16","16"
"力陈述","0","16","16"
"范镇说","0","16","16"
"任泉州","0","16","16"
"必大说","0","16","16"
"说岳飞","0","16","16"
"蔡确的","0","16","16"
"岳飞上","0","16","16"
"命左右","12","3","15"
"四星聚","8","7","15"
"以生存","1","14","15"
"者十余","12","3","15"
"数十年","9","6","15"
"不可复","13","2","15"
"为贼所","14","1","15"
"所不及","12","3","15"
"赏有差","15","0","15"
"百余年","13","2","15"
"朝廷方","15","0","15"
"军刘毅","6","9","15"
"景平二","7","8","15"
"之为中","8","7","15"
"为镇南","5","10","15"
"为征北","6","9","15"
"湛之为","9","6","15"
"立第十","8","7","15"
"休范为","9","6","15"
"嘉王子","9","6","15"
"王子仁","9","6","15"
"秦河二","8","7","15"
"河二州","8","7","15"
"将军武","8","7","15"
"二万二","8","7","15"
"日冬至","11","4","15"
"建安十","8","7","15"
"斗二十","13","2","15"
"八十七","7","8","15"
"为其所","11","4","15"
"青龙三","8","7","15"
"齐王正","8","7","15"
"王正始","8","7","15"
"甘露元","9","6","15"
"月犯南","9","6","15"
"大流星","7","8","15"
"月入太","7","8","15"
"汉成帝","7","8","15"
"泰始十","8","7","15"
"豫章南","11","4","15"
"章南昌","11","4","15"
"泰始八","9","6","15"
"吴孙休","8","7","15"
"永昌二","7","8","15"
"昌二年","7","8","15"
"城固守","6","9","15"
"一十四","6","9","15"
"太尉司","7","8","15"
"书通事","8","7","15"
"都点检","7","8","15"
"相范质","6","9","15"
"乾元殿","7","8","15"
"以参知","12","3","15"
"兼礼部","9","6","15"
"高若讷","9","6","15"
"宣仁圣","8","7","15"
"仁圣烈","8","7","15"
"相韩琦","7","8","15"
"侍讲学","8","7","15"
"讲学士","8","7","15"
"忠彦为","6","9","15"
"成都路","7","8","15"
"襄邑县","7","8","15"
"向宗回","7","8","15"
"十有九","15","0","15"
"北路安","8","7","15"
"军编管","7","8","15"
"等为金","11","4","15"
"族首领","5","10","15"
"忠等来","8","7","15"
"官卖盐","7","8","15"
"以敷文","11","4","15"
"淮东宣","7","8","15"
"为沿海","7","8","15"
"至镇江","13","2","15"
"己酉朔","14","1","15"
"府参谋","8","7","15"
"史宅之","7","8","15"
"补转官","6","9","15"
"转官资","7","8","15"
"缗钱五","14","1","15"
"五万两","8","7","15"
"淳元年","2","13","15"
"尚书兵","8","7","15"
"书兵部","8","7","15"
"天子不","8","7","15"
"天下多","8","7","15"
"赠司空","8","7","15"
"兴国二","7","8","15"
"国二年","7","8","15"
"宝五年","5","10","15"
"兼御史","9","6","15"
"马军副","8","7","15"
"天书仪","8","7","15"
"书都省","8","7","15"
"宗故事","12","3","15"
"改秘书","15","0","15"
"群牧使","7","8","15"
"二十篇","6","9","15"
"司马氏","5","10","15"
"拜右丞","12","3","15"
"内外制","8","7","15"
"为京湖","6","9","15"
"策进士","13","2","15"
"余万缗","11","4","15"
"下诏曰","14","1","15"
"六十人","7","8","15"
"宣阳门","8","7","15"
"都督荆","8","7","15"
"议者谓","15","0","15"
"丹阳郡","5","10","15"
"无所归","14","1","15"
"军乘胜","1","14","15"
"不能行","6","9","15"
"阳尹刘","8","7","15"
"率大众","15","0","15"
"郊祀天","4","11","15"
"中二千","8","7","15"
"子即皇","8","7","15"
"明年春","12","3","15"
"以下罪","7","8","15"
"以为有","9","6","15"
"扬州之","12","3","15"
"司马刘","7","8","15"
"除尚书","13","2","15"
"军谘议","6","9","15"
"百万斛","8","7","15"
"司马王","7","8","15"
"年春二","8","7","15"
"宁太守","7","8","15"
"芮芮国","8","7","15"
"为虏所","15","0","15"
"元凶弑","15","0","15"
"为平民","2","13","15"
"海陵王","8","7","15"
"车驾出","5","10","15"
"之子也","14","1","15"
"等十一","7","8","15"
"乙巳朔","15","0","15"
"大夫张","8","7","15"
"学之士","3","12","15"
"大夫刘","7","8","15"
"皇后曰","15","0","15"
"张敬兒","15","0","15"
"元嘉中","14","1","15"
"月朔日","7","8","15"
"一十二","8","7","15"
"一千一","8","7","15"
"长史王","7","8","15"
"太后之","9","6","15"
"杨皇后","7","8","15"
"怀太子","3","12","15"
"服齐衰","6","9","15"
"服大功","6","9","15"
"士司马","8","7","15"
"在尚书","3","12","15"
"王燮之","7","8","15"
"中丞刘","8","7","15"
"国之大","13","2","15"
"皇后之","6","9","15"
"宝鼎元","8","7","15"
"晋宣王","6","9","15"
"兆府君","3","12","15"
"宗庙大","1","14","15"
"曹郎中","8","7","15"
"于宗庙","4","11","15"
"章太后","6","9","15"
"左氏传","8","7","15"
"下大乱","4","11","15"
"北斗魁","10","5","15"
"上下之","9","6","15"
"通天冠","7","8","15"
"汉元帝","5","10","15"
"可以一","7","8","15"
"月星辰","2","13","15"
"春秋时","6","9","15"
"星犯守","15","0","15"
"又明年","15","0","15"
"大臣为","10","5","15"
"白犯南","15","0","15"
"有大赦","3","12","15"
"星昼陨","15","0","15"
"天下乱","14","1","15"
"河间王","6","9","15"
"郭景纯","6","9","15"
"星犯房","1","14","15"
"入京城","5","10","15"
"元十九","8","7","15"
"以舟师","15","0","15"
"星入羽","3","12","15"
"又有一","2","13","15"
"臣贼子","6","9","15"
"流星白","1","14","15"
